# Frecuencia [Hz], Z [Ohm], Fase [°]
2.000000000000000000e+01,1.219850000000000000e+07,-5.675739999999999696e+01
2.018570000000000064e+01,1.165260000000000000e+07,-5.260739999999999839e+01
2.037209999999999965e+01,1.141840000000000000e+07,-5.334649999999999892e+01
2.056200000000000117e+01,1.108700000000000000e+07,-5.580789999999999651e+01
2.075120000000000076e+01,1.103680000000000000e+07,-5.640220000000000056e+01
2.094529999999999959e+01,1.090970000000000000e+07,-5.545729999999999649e+01
2.113870000000000005e+01,1.095410000000000000e+07,-5.605839999999999890e+01
2.133409999999999940e+01,1.068550000000000000e+07,-5.610499999999999687e+01
2.153160000000000096e+01,1.079820000000000000e+07,-5.477259999999999707e+01
2.173130000000000095e+01,1.064600000000000000e+07,-5.427470000000000283e+01
2.193299999999999983e+01,1.077470000000000000e+07,-5.542999999999999972e+01
2.213530000000000086e+01,1.018210000000000000e+07,-5.700829999999999842e+01
2.234140000000000015e+01,1.036660000000000000e+07,-5.771050000000000324e+01
2.254789999999999850e+01,1.009380000000000000e+07,-5.595530000000000115e+01
2.275659999999999883e+01,1.011280000000000000e+07,-5.649730000000000274e+01
2.296740000000000137e+01,9.903410000000000000e+06,-5.574790000000000134e+01
2.318029999999999902e+01,1.001270000000000000e+07,-5.549499999999999744e+01
2.339549999999999841e+01,9.611820000000000000e+06,-5.367410000000000281e+01
2.361090000000000089e+01,9.775330000000000000e+06,-5.603770000000000095e+01
2.383030000000000115e+01,1.056160000000000000e+07,-6.346940000000000026e+01
2.405000000000000071e+01,1.041960000000000000e+07,-6.521510000000000673e+01
2.427380000000000138e+01,1.041160000000000000e+07,-6.541970000000000596e+01
2.449780000000000157e+01,1.040450000000000000e+07,-6.615319999999999823e+01
2.472599999999999909e+01,1.014870000000000000e+07,-6.430429999999999779e+01
2.495429999999999993e+01,1.016120000000000000e+07,-6.560620000000000118e+01
2.518469999999999942e+01,1.012430000000000000e+07,-6.712690000000000623e+01
2.541939999999999955e+01,1.013290000000000000e+07,-6.686369999999999436e+01
2.565419999999999945e+01,1.010490000000000000e+07,-6.934029999999999916e+01
2.589110000000000156e+01,1.002290000000000000e+07,-6.701370000000000005e+01
2.613009999999999877e+01,9.771290000000000000e+06,-6.516089999999999804e+01
2.637359999999999971e+01,9.783680000000000000e+06,-6.697150000000000603e+01
2.661929999999999907e+01,9.786060000000000000e+06,-6.907210000000000605e+01
2.686489999999999867e+01,9.764320000000000000e+06,-6.924209999999999354e+01
2.711250000000000071e+01,9.466890000000000000e+06,-6.837120000000000175e+01
2.736479999999999890e+01,9.376020000000000000e+06,-6.931329999999999814e+01
2.761919999999999931e+01,9.389970000000000000e+06,-6.694740000000000180e+01
2.787330000000000041e+01,9.279880000000000000e+06,-6.441100000000000136e+01
2.813200000000000145e+01,9.018910000000000000e+06,-6.740619999999999834e+01
2.839300000000000068e+01,9.201790000000000000e+06,-6.327179999999999893e+01
2.865599999999999881e+01,9.307940000000000000e+06,-6.487999999999999545e+01
2.892119999999999891e+01,9.172180000000000000e+06,-6.478640000000000043e+01
2.918860000000000099e+01,9.247420000000000000e+06,-6.677460000000000662e+01
2.946089999999999876e+01,8.867560000000000000e+06,-6.651479999999999393e+01
2.973239999999999839e+01,8.275900000000000000e+06,-6.510439999999999827e+01
3.000600000000000023e+01,8.450250000000000000e+06,-6.659449999999999648e+01
3.028470000000000084e+01,8.581520000000000000e+06,-6.760380000000000678e+01
