# Frecuencia [Hz], Z [Ohm], Fase [°]
2.000000000000000000e+01,3.479340000000000259e+02,-5.245699999999999807e-01
2.037349999999999994e+01,3.479279999999999973e+02,-5.363010000000000277e-01
2.075260000000000105e+01,3.479239999999999782e+02,-5.478920000000000456e-01
2.114020000000000010e+01,3.479220000000000255e+02,-5.592470000000000496e-01
2.153320000000000078e+01,3.479139999999999873e+02,-5.709940000000000015e-01
2.193459999999999965e+01,3.479159999999999968e+02,-5.833479999999999777e-01
2.234299999999999997e+01,3.479159999999999968e+02,-5.961809999999999610e-01
2.275829999999999842e+01,3.479089999999999918e+02,-6.083300000000000374e-01
2.318209999999999837e+01,3.479049999999999727e+02,-6.212760000000000504e-01
2.361459999999999937e+01,3.479030000000000200e+02,-6.341310000000000002e-01
2.405580000000000140e+01,3.478999999999999773e+02,-6.476669999999999927e-01
2.450379999999999825e+01,3.478980000000000246e+02,-6.612599999999999589e-01
2.496049999999999969e+01,3.478960000000000150e+02,-6.748129999999999962e-01
2.542589999999999861e+01,3.478949999999999818e+02,-6.882939999999999614e-01
2.589780000000000015e+01,3.478929999999999723e+02,-7.026459999999999928e-01
2.638060000000000116e+01,3.478919999999999959e+02,-7.160649999999999515e-01
2.687209999999999965e+01,3.478899999999999864e+02,-7.310680000000000511e-01
2.737229999999999919e+01,3.478860000000000241e+02,-7.455600000000000005e-01
2.788360000000000127e+01,3.478840000000000146e+02,-7.602029999999999621e-01
2.840099999999999980e+01,3.478820000000000050e+02,-7.755049999999999999e-01
2.893240000000000123e+01,3.478799999999999955e+02,-7.910120000000000484e-01
2.946950000000000003e+01,3.478779999999999859e+02,-8.060859999999999692e-01
3.001800000000000068e+01,3.478770000000000095e+02,-8.228130000000000166e-01
3.057789999999999964e+01,3.478750000000000000e+02,-8.392239999999999700e-01
3.114939999999999998e+01,3.478729999999999905e+02,-8.560830000000000384e-01
3.172919999999999874e+01,3.478729999999999905e+02,-8.722729999999999650e-01
3.232059999999999889e+01,3.478700000000000045e+02,-8.895030000000000436e-01
3.292000000000000171e+01,3.478740000000000236e+02,-9.081050000000000511e-01
3.353450000000000131e+01,3.478709999999999809e+02,-9.253710000000000546e-01
3.416080000000000183e+01,3.478729999999999905e+02,-9.433340000000000058e-01
3.479869999999999663e+01,3.478720000000000141e+02,-9.627510000000000234e-01
3.544420000000000215e+01,3.478650000000000091e+02,-9.801840000000000552e-01
3.610540000000000305e+01,3.478670000000000186e+02,-1.000180000000000069e+00
3.677819999999999823e+01,3.478650000000000091e+02,-1.019120000000000026e+00
3.746249999999999858e+01,3.478639999999999759e+02,-1.040030000000000010e+00
3.815820000000000078e+01,3.478580000000000041e+02,-1.059399999999999897e+00
3.887019999999999698e+01,3.478559999999999945e+02,-1.078859999999999930e+00
3.959349999999999881e+01,3.478600000000000136e+02,-1.100530000000000008e+00
4.033339999999999748e+01,3.478550000000000182e+02,-1.122370000000000090e+00
4.108460000000000178e+01,3.478570000000000277e+02,-1.143790000000000084e+00
4.185269999999999868e+01,3.478399999999999750e+02,-1.167389999999999928e+00
4.263179999999999836e+01,3.478410000000000082e+02,-1.188790000000000013e+00
4.342159999999999798e+01,3.478349999999999795e+02,-1.211319999999999952e+00
