# Wed Jun 28 16:12:29 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
8.771929999999999836e+02,7.389280000000000000e+05,-8.302089999999999748e+01
9.202450000000000045e+02,7.061120000000000000e+05,-8.300549999999999784e+01
9.615380000000000109e+02,6.729720000000000000e+05,-8.397889999999999588e+01
1.006710000000000036e+03,6.489600000000000000e+05,-8.373160000000000025e+01
1.060069999999999936e+03,6.171070000000000000e+05,-8.408520000000000039e+01
1.107009999999999991e+03,5.906040000000000000e+05,-8.421909999999999741e+01
1.158299999999999955e+03,5.642680000000000000e+05,-8.415250000000000341e+01
1.214569999999999936e+03,5.383370000000000000e+05,-8.413200000000000500e+01
1.276599999999999909e+03,5.147070000000000000e+05,-8.453180000000000405e+01
1.327430000000000064e+03,4.951270000000000000e+05,-8.478889999999999816e+01
1.401869999999999891e+03,4.701860000000000000e+05,-8.529659999999999798e+01
1.456309999999999945e+03,4.529410000000000000e+05,-8.513009999999999877e+01
1.530609999999999900e+03,4.313110000000000000e+05,-8.531900000000000261e+01
1.595740000000000009e+03,4.126930000000000000e+05,-8.541060000000000230e+01
1.685390000000000100e+03,3.921560000000000000e+05,-8.547289999999999566e+01
1.764710000000000036e+03,3.759820000000000000e+05,-8.560760000000000502e+01
1.840490000000000009e+03,3.604490000000000000e+05,-8.574190000000000111e+01
1.935480000000000018e+03,3.425650000000000000e+05,-8.575480000000000302e+01
2.013420000000000073e+03,3.294330000000000000e+05,-8.584950000000000614e+01
2.127659999999999854e+03,3.122800000000000000e+05,-8.602100000000000080e+01
2.205880000000000109e+03,3.011310000000000000e+05,-8.608400000000000318e+01
2.307690000000000055e+03,2.884980000000000000e+05,-8.604970000000000141e+01
2.419349999999999909e+03,2.755380000000000000e+05,-8.624620000000000175e+01
2.542369999999999891e+03,2.619560000000000000e+05,-8.634619999999999607e+01
2.678570000000000164e+03,2.492840000000000000e+05,-8.652460000000000662e+01
2.803739999999999782e+03,2.376600000000000000e+05,-8.680979999999999563e+01
2.912619999999999891e+03,2.298260000000000000e+05,-8.657959999999999923e+01
3.061219999999999800e+03,2.184670000000000000e+05,-8.667029999999999745e+01
3.260869999999999891e+03,2.057240000000000000e+05,-8.683530000000000371e+01
3.409090000000000146e+03,1.970320000000000000e+05,-8.684759999999999991e+01
3.658539999999999964e+03,1.835480000000000000e+05,-8.680759999999999366e+01
3.846150000000000091e+03,1.747830000000000000e+05,-8.694440000000000168e+01
4.166670000000000073e+03,1.582140000000000000e+05,-8.696689999999999543e+01
4.411760000000000218e+03,1.527170000000000000e+05,-8.705270000000000152e+01
4.761899999999999636e+03,1.416660000000000000e+05,-8.712160000000000082e+01
5.172409999999999854e+03,1.305970000000000000e+05,-8.722679999999999723e+01
5.769229999999999563e+03,1.173980000000000000e+05,-8.726789999999999736e+01
6.250000000000000000e+03,1.084860000000000000e+05,-8.721370000000000289e+01
6.976739999999999782e+03,9.734960000000000582e+04,-8.730580000000000496e+01
7.317069999999999709e+03,9.286189999999999418e+04,-8.744519999999999982e+01
7.317069999999999709e+03,9.307880000000000291e+04,-8.729149999999999920e+01
7.500000000000000000e+03,9.078380000000000291e+04,-8.741679999999999495e+01
7.894739999999999782e+03,8.634919999999999709e+04,-8.734709999999999752e+01
8.108109999999999673e+03,8.404119999999999709e+04,-8.733389999999999986e+01
8.333329999999999927e+03,8.182300000000000000e+04,-8.734350000000000591e+01
8.333329999999999927e+03,8.179910000000000582e+04,-8.736560000000000059e+01
8.823530000000000655e+03,7.741800000000000000e+04,-8.735479999999999734e+01
9.090909999999999854e+03,7.516650000000000000e+04,-8.733119999999999550e+01
9.375000000000000000e+03,7.290150000000000000e+04,-8.736169999999999902e+01
9.375000000000000000e+03,7.293119999999999709e+04,-8.734279999999999688e+01
1.000000000000000000e+04,6.840830000000000291e+04,-8.733029999999999404e+01
1.000000000000000000e+04,6.846539999999999418e+04,-8.737449999999999761e+01
1.034479999999999927e+04,6.617130000000000291e+04,-8.736199999999999477e+01
1.111110000000000036e+04,6.168759999999999854e+04,-8.735649999999999693e+01
1.111110000000000036e+04,6.167619999999999709e+04,-8.733910000000000196e+01
1.200000000000000000e+04,5.717919999999999709e+04,-8.729070000000000107e+01
1.200000000000000000e+04,5.717230000000000291e+04,-8.730259999999999820e+01
1.250000000000000000e+04,5.490150000000000000e+04,-8.724840000000000373e+01
1.363639999999999964e+04,5.043890000000000146e+04,-8.722429999999999950e+01
1.428570000000000073e+04,4.815750000000000000e+04,-8.724720000000000653e+01
1.428570000000000073e+04,4.815619999999999709e+04,-8.721450000000000102e+01
1.500000000000000000e+04,4.592119999999999709e+04,-8.718750000000000000e+01
1.666670000000000073e+04,4.134069999999999709e+04,-8.714430000000000121e+01
1.764709999999999854e+04,3.913280000000000291e+04,-8.708790000000000475e+01
1.875000000000000000e+04,3.685580000000000291e+04,-8.698629999999999995e+01
1.875000000000000000e+04,3.688709999999999854e+04,-8.701069999999999993e+01
2.000000000000000000e+04,3.459390000000000146e+04,-8.697180000000000177e+01
2.307690000000000146e+04,3.004729999999999927e+04,-8.681759999999999877e+01
2.307690000000000146e+04,3.004479999999999927e+04,-8.680020000000000380e+01
2.500000000000000000e+04,2.776720000000000073e+04,-8.669429999999999836e+01
2.727270000000000073e+04,2.547709999999999854e+04,-8.662260000000000559e+01
2.727270000000000073e+04,2.547820000000000073e+04,-8.662479999999999336e+01
2.857140000000000146e+04,2.433800000000000000e+04,-8.652060000000000173e+01
3.000000000000000000e+04,2.319840000000000146e+04,-8.643120000000000402e+01
3.157890000000000146e+04,2.205379999999999927e+04,-8.630509999999999593e+01
3.333330000000000291e+04,2.092240000000000146e+04,-8.623749999999999716e+01
3.529409999999999854e+04,1.977429999999999927e+04,-8.609919999999999618e+01
3.750000000000000000e+04,1.863329999999999927e+04,-8.596040000000000703e+01
4.000000000000000000e+04,1.749079999999999927e+04,-8.580119999999999436e+01
4.285709999999999854e+04,1.634579999999999927e+04,-8.561499999999999488e+01
4.615380000000000291e+04,1.519729999999999927e+04,-8.542170000000000130e+01
5.000000000000000000e+04,1.404329999999999927e+04,-8.520619999999999550e+01
5.217390000000000146e+04,1.346829999999999927e+04,-8.506990000000000407e+01
5.714290000000000146e+04,1.231489999999999964e+04,-8.474290000000000589e+01
6.000000000000000000e+04,1.174089999999999964e+04,-8.453990000000000293e+01
6.000000000000000000e+04,1.173920000000000073e+04,-8.453700000000000614e+01
6.666669999999999709e+04,1.059239999999999964e+04,-8.409149999999999636e+01
7.058819999999999709e+04,1.001489999999999964e+04,-8.383990000000000009e+01
7.058819999999999709e+04,1.001310000000000036e+04,-8.384329999999999927e+01
7.500000000000000000e+04,9.518200000000000728e+03,-8.357229999999999848e+01
8.000000000000000000e+04,8.947139999999999418e+03,-8.325769999999999982e+01
9.230769999999999709e+04,7.804760000000000218e+03,-8.247199999999999420e+01
1.000000000000000000e+05,7.235909999999999854e+03,-8.200440000000000396e+01
1.000000000000000000e+05,7.234439999999999600e+03,-8.201850000000000307e+01
1.090910000000000000e+05,6.665510000000000218e+03,-8.145430000000000348e+01
1.142860000000000000e+05,6.380619999999999891e+03,-8.113720000000000709e+01
1.200000000000000000e+05,6.098109999999999673e+03,-8.079330000000000211e+01
1.200000000000000000e+05,6.097619999999999891e+03,-8.079680000000000462e+01
1.333330000000000000e+05,5.533189999999999600e+03,-7.998619999999999663e+01
1.333330000000000000e+05,5.531850000000000364e+03,-7.998369999999999891e+01
1.411760000000000000e+05,5.254119999999999891e+03,-7.951460000000000150e+01
1.500000000000000000e+05,4.975640000000000327e+03,-7.900039999999999907e+01
1.600000000000000000e+05,4.698420000000000073e+03,-7.845929999999999893e+01
1.846150000000000000e+05,4.150789999999999964e+03,-7.719180000000000064e+01
1.846150000000000000e+05,4.151279999999999745e+03,-7.719159999999999400e+01
2.000000000000000000e+05,3.879630000000000109e+03,-7.646500000000000341e+01
