# Wed Jun 28 16:19:01 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
4.005339999999999918e+02,1.566210000000000000e+06,-7.968500000000000227e+01
4.195799999999999841e+02,1.505100000000000000e+06,-8.017810000000000059e+01
4.398829999999999814e+02,1.437840000000000000e+06,-8.002740000000000009e+01
4.608290000000000077e+02,1.374240000000000000e+06,-8.045829999999999416e+01
4.823149999999999977e+02,1.324870000000000000e+06,-8.079909999999999570e+01
5.050509999999999877e+02,1.272150000000000000e+06,-8.137569999999999482e+01
5.281689999999999827e+02,1.214230000000000000e+06,-8.128289999999999793e+01
5.545289999999999964e+02,1.150350000000000000e+06,-8.176170000000000471e+01
5.802709999999999582e+02,1.105710000000000000e+06,-8.216790000000000305e+01
6.072870000000000346e+02,1.060820000000000000e+06,-8.246930000000000405e+01
6.355929999999999609e+02,1.014450000000000000e+06,-8.272620000000000573e+01
6.651879999999999882e+02,9.625450000000000000e+05,-8.284390000000000498e+01
6.976739999999999782e+02,9.269780000000000000e+05,-8.296389999999999532e+01
7.299270000000000209e+02,8.852770000000000000e+05,-8.326000000000000512e+01
7.653060000000000400e+02,8.443160000000000000e+05,-8.320980000000000132e+01
8.000000000000000000e+02,8.143980000000000000e+05,-8.366419999999999391e+01
8.403360000000000127e+02,7.723010000000000000e+05,-8.384390000000000498e+01
8.771929999999999836e+02,7.440180000000000000e+05,-8.416549999999999443e+01
9.202450000000000045e+02,7.068880000000000000e+05,-8.431000000000000227e+01
9.615380000000000109e+02,6.799290000000000000e+05,-8.493139999999999645e+01
1.006710000000000036e+03,6.474790000000000000e+05,-8.437949999999999307e+01
1.060069999999999936e+03,6.179960000000000000e+05,-8.503379999999999939e+01
1.107009999999999991e+03,5.923430000000000000e+05,-8.474899999999999523e+01
1.158299999999999955e+03,5.681510000000000000e+05,-8.513540000000000418e+01
1.214569999999999936e+03,5.397580000000000000e+05,-8.526680000000000348e+01
1.276599999999999909e+03,5.138080000000000000e+05,-8.549840000000000373e+01
1.327430000000000064e+03,4.959060000000000000e+05,-8.527790000000000248e+01
1.401869999999999891e+03,4.691650000000000000e+05,-8.552259999999999707e+01
1.456309999999999945e+03,4.520780000000000000e+05,-8.540330000000000155e+01
1.530609999999999900e+03,4.300460000000000000e+05,-8.602949999999999875e+01
1.595740000000000009e+03,4.140840000000000000e+05,-8.578870000000000573e+01
1.685390000000000100e+03,3.926670000000000000e+05,-8.597599999999999909e+01
1.764710000000000036e+03,3.753510000000000000e+05,-8.604059999999999775e+01
1.840490000000000009e+03,3.606070000000000000e+05,-8.621160000000000423e+01
1.935480000000000018e+03,3.448050000000000000e+05,-8.640250000000000341e+01
2.013420000000000073e+03,3.300160000000000000e+05,-8.650799999999999557e+01
2.127659999999999854e+03,3.126330000000000000e+05,-8.653810000000000002e+01
2.205880000000000109e+03,3.014330000000000000e+05,-8.650329999999999586e+01
2.307690000000000055e+03,2.888500000000000000e+05,-8.668739999999999668e+01
2.419349999999999909e+03,2.764450000000000000e+05,-8.668819999999999482e+01
2.542369999999999891e+03,2.619630000000000000e+05,-8.669750000000000512e+01
2.678570000000000164e+03,2.493010000000000000e+05,-8.679550000000000409e+01
2.803739999999999782e+03,2.376270000000000000e+05,-8.678010000000000446e+01
2.912619999999999891e+03,2.295690000000000000e+05,-8.682909999999999684e+01
3.061219999999999800e+03,2.183930000000000000e+05,-8.690510000000000446e+01
3.260869999999999891e+03,2.058160000000000000e+05,-8.698040000000000305e+01
3.409090000000000146e+03,1.968260000000000000e+05,-8.711480000000000246e+01
3.658539999999999964e+03,1.836890000000000000e+05,-8.716930000000000689e+01
3.846150000000000091e+03,1.747220000000000000e+05,-8.715000000000000568e+01
4.166670000000000073e+03,1.565350000000000000e+05,-8.736759999999999593e+01
4.411760000000000218e+03,1.531240000000000000e+05,-8.728979999999999961e+01
4.761899999999999636e+03,1.419300000000000000e+05,-8.727230000000000132e+01
5.172409999999999854e+03,1.308060000000000000e+05,-8.725339999999999918e+01
5.769229999999999563e+03,1.175920000000000000e+05,-8.746639999999999304e+01
6.250000000000000000e+03,1.087230000000000000e+05,-8.733159999999999457e+01
6.976739999999999782e+03,9.743930000000000291e+04,-8.739709999999999468e+01
7.317069999999999709e+03,9.296819999999999709e+04,-8.745040000000000191e+01
7.317069999999999709e+03,9.292580000000000291e+04,-8.745149999999999579e+01
7.500000000000000000e+03,9.114730000000000291e+04,-8.736100000000000421e+01
7.894739999999999782e+03,8.632389999999999418e+04,-8.755740000000000123e+01
8.108109999999999673e+03,8.408150000000000000e+04,-8.749049999999999727e+01
8.333329999999999927e+03,8.176150000000000000e+04,-8.741379999999999484e+01
8.333329999999999927e+03,8.185139999999999418e+04,-8.745159999999999911e+01
8.823530000000000655e+03,7.734089999999999418e+04,-8.745489999999999498e+01
9.090909999999999854e+03,7.514630000000000291e+04,-8.743389999999999418e+01
9.375000000000000000e+03,7.290700000000000000e+04,-8.743919999999999959e+01
9.375000000000000000e+03,7.290350000000000000e+04,-8.745789999999999509e+01
1.000000000000000000e+04,6.841769999999999709e+04,-8.741769999999999641e+01
1.000000000000000000e+04,6.844989999999999418e+04,-8.744050000000000011e+01
1.034479999999999927e+04,6.615850000000000000e+04,-8.742829999999999302e+01
1.111110000000000036e+04,6.168700000000000000e+04,-8.740619999999999834e+01
1.111110000000000036e+04,6.167180000000000291e+04,-8.741089999999999804e+01
1.200000000000000000e+04,5.716669999999999709e+04,-8.736899999999999977e+01
1.200000000000000000e+04,5.720880000000000291e+04,-8.737839999999999918e+01
1.250000000000000000e+04,5.472019999999999709e+04,-8.727809999999999491e+01
1.363639999999999964e+04,5.043430000000000291e+04,-8.729179999999999495e+01
1.428570000000000073e+04,4.816350000000000000e+04,-8.731270000000000664e+01
1.428570000000000073e+04,4.814169999999999709e+04,-8.730060000000000286e+01
1.500000000000000000e+04,4.593190000000000146e+04,-8.730670000000000641e+01
1.666670000000000073e+04,4.136630000000000291e+04,-8.728029999999999688e+01
1.764709999999999854e+04,3.913419999999999709e+04,-8.713200000000000500e+01
1.875000000000000000e+04,3.687150000000000000e+04,-8.713739999999999952e+01
1.875000000000000000e+04,3.684590000000000146e+04,-8.707319999999999993e+01
2.000000000000000000e+04,3.459730000000000291e+04,-8.699490000000000123e+01
2.307690000000000146e+04,3.004570000000000073e+04,-8.684210000000000207e+01
2.307690000000000146e+04,3.003659999999999854e+04,-8.686830000000000496e+01
2.500000000000000000e+04,2.776779999999999927e+04,-8.676560000000000628e+01
2.727270000000000073e+04,2.548159999999999854e+04,-8.664849999999999852e+01
2.727270000000000073e+04,2.548000000000000000e+04,-8.663320000000000221e+01
2.857140000000000146e+04,2.433470000000000073e+04,-8.653530000000000655e+01
3.000000000000000000e+04,2.319970000000000073e+04,-8.647069999999999368e+01
3.157890000000000146e+04,2.204090000000000146e+04,-8.633929999999999438e+01
3.333330000000000291e+04,2.092109999999999854e+04,-8.624590000000000600e+01
3.529409999999999854e+04,1.977559999999999854e+04,-8.613960000000000150e+01
3.750000000000000000e+04,1.863520000000000073e+04,-8.599389999999999645e+01
4.000000000000000000e+04,1.749500000000000000e+04,-8.584059999999999491e+01
4.285709999999999854e+04,1.634779999999999927e+04,-8.563150000000000261e+01
4.615380000000000291e+04,1.519800000000000000e+04,-8.545310000000000628e+01
5.000000000000000000e+04,1.404320000000000073e+04,-8.523680000000000234e+01
5.217390000000000146e+04,1.346420000000000073e+04,-8.507519999999999527e+01
5.714290000000000146e+04,1.231510000000000036e+04,-8.476160000000000139e+01
6.000000000000000000e+04,1.174489999999999964e+04,-8.454879999999999995e+01
6.000000000000000000e+04,1.173389999999999964e+04,-8.456780000000000541e+01
6.666669999999999709e+04,1.059100000000000000e+04,-8.409329999999999927e+01
7.058819999999999709e+04,1.001360000000000036e+04,-8.386299999999999955e+01
7.058819999999999709e+04,1.001329999999999927e+04,-8.386150000000000659e+01
7.500000000000000000e+04,9.517889999999999418e+03,-8.359390000000000498e+01
8.000000000000000000e+04,8.944889999999999418e+03,-8.326709999999999923e+01
9.230769999999999709e+04,7.804079999999999927e+03,-8.248850000000000193e+01
1.000000000000000000e+05,7.240340000000000146e+03,-8.205490000000000350e+01
1.000000000000000000e+05,7.238800000000000182e+03,-8.202320000000000277e+01
1.090910000000000000e+05,6.663310000000000400e+03,-8.147060000000000457e+01
1.142860000000000000e+05,6.382750000000000000e+03,-8.115909999999999513e+01
1.200000000000000000e+05,6.094970000000000255e+03,-8.082869999999999777e+01
1.200000000000000000e+05,6.097050000000000182e+03,-8.082139999999999702e+01
1.333330000000000000e+05,5.532569999999999709e+03,-8.000960000000000605e+01
1.333330000000000000e+05,5.531529999999999745e+03,-8.002639999999999532e+01
1.411760000000000000e+05,5.252449999999999818e+03,-7.954749999999999943e+01
1.500000000000000000e+05,4.976659999999999854e+03,-7.903300000000000125e+01
1.600000000000000000e+05,4.700029999999999745e+03,-7.848579999999999757e+01
1.846150000000000000e+05,4.152310000000000400e+03,-7.720720000000000027e+01
1.846150000000000000e+05,4.150970000000000255e+03,-7.720579999999999643e+01
2.000000000000000000e+05,3.877429999999999836e+03,-7.646970000000000312e+01
