# Wed Jun 28 18:12:00 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
1.276599999999999909e+03,4.807710000000000000e+06,-8.645659999999999457e+01
1.327430000000000064e+03,4.641200000000000000e+06,-8.653820000000000334e+01
1.401869999999999891e+03,4.352430000000000000e+06,-8.600469999999999970e+01
1.456309999999999945e+03,4.233170000000000000e+06,-8.578610000000000468e+01
1.530609999999999900e+03,4.063730000000000000e+06,-8.621309999999999718e+01
1.595740000000000009e+03,3.851870000000000000e+06,-8.586899999999999977e+01
1.685390000000000100e+03,3.686160000000000000e+06,-8.607319999999999993e+01
1.764710000000000036e+03,3.531960000000000000e+06,-8.548709999999999809e+01
1.840490000000000009e+03,3.381250000000000000e+06,-8.584050000000000580e+01
1.935480000000000018e+03,3.491370000000000000e+06,-8.332769999999999300e+01
2.013420000000000073e+03,3.099380000000000000e+06,-8.626900000000000546e+01
2.127659999999999854e+03,2.961670000000000000e+06,-8.587860000000000582e+01
2.205880000000000109e+03,2.842850000000000000e+06,-8.607769999999999300e+01
2.307690000000000055e+03,2.637700000000000000e+06,-8.419389999999999930e+01
2.419349999999999909e+03,2.636220000000000000e+06,-8.631709999999999638e+01
2.542369999999999891e+03,2.487390000000000000e+06,-8.596710000000000207e+01
2.678570000000000164e+03,2.350130000000000000e+06,-8.610710000000000264e+01
2.803739999999999782e+03,2.317350000000000000e+06,-8.815510000000000446e+01
2.912619999999999891e+03,2.195860000000000000e+06,-8.615430000000000632e+01
3.061219999999999800e+03,2.069530000000000000e+06,-8.639130000000000109e+01
3.260869999999999891e+03,1.944600000000000000e+06,-8.625499999999999545e+01
3.409090000000000146e+03,1.879020000000000000e+06,-8.622920000000000584e+01
3.658539999999999964e+03,1.747640000000000000e+06,-8.630740000000000123e+01
3.846150000000000091e+03,1.671820000000000000e+06,-8.614449999999999363e+01
4.166670000000000073e+03,1.531300000000000000e+06,-8.622199999999999420e+01
4.411760000000000218e+03,1.471860000000000000e+06,-8.613840000000000430e+01
4.761899999999999636e+03,1.360810000000000000e+06,-8.610819999999999652e+01
5.172409999999999854e+03,1.259360000000000000e+06,-8.621189999999999998e+01
5.769229999999999563e+03,1.129940000000000000e+06,-8.622709999999999297e+01
6.250000000000000000e+03,1.048820000000000000e+06,-8.622790000000000532e+01
6.976739999999999782e+03,9.487260000000000000e+05,-8.628959999999999297e+01
7.317069999999999709e+03,9.032110000000000000e+05,-8.629080000000000439e+01
7.317069999999999709e+03,9.028950000000000000e+05,-8.628509999999999991e+01
7.500000000000000000e+03,8.793750000000000000e+05,-8.615470000000000539e+01
7.894739999999999782e+03,8.409570000000000000e+05,-8.631589999999999918e+01
8.108109999999999673e+03,8.169590000000000000e+05,-8.619559999999999889e+01
8.333329999999999927e+03,7.998210000000000000e+05,-8.623680000000000234e+01
8.333329999999999927e+03,8.009530000000000000e+05,-8.614379999999999882e+01
8.823530000000000655e+03,7.551120000000000000e+05,-8.631220000000000425e+01
9.090909999999999854e+03,7.323350000000000000e+05,-8.623210000000000264e+01
9.375000000000000000e+03,7.101230000000000000e+05,-8.621779999999999688e+01
9.375000000000000000e+03,7.121520000000000000e+05,-8.633899999999999864e+01
1.000000000000000000e+04,6.532760000000000000e+05,-8.554219999999999402e+01
1.000000000000000000e+04,6.553050000000000000e+05,-8.489719999999999800e+01
1.034479999999999927e+04,6.458840000000000000e+05,-8.639190000000000680e+01
1.111110000000000036e+04,6.046250000000000000e+05,-8.626909999999999457e+01
1.111110000000000036e+04,6.051790000000000000e+05,-8.624930000000000518e+01
1.200000000000000000e+04,5.610120000000000000e+05,-8.641310000000000002e+01
1.200000000000000000e+04,5.614620000000000000e+05,-8.625379999999999825e+01
1.250000000000000000e+04,5.394350000000000000e+05,-8.624379999999999313e+01
1.363639999999999964e+04,4.952170000000000000e+05,-8.625579999999999359e+01
1.428570000000000073e+04,4.760810000000000000e+05,-8.634539999999999793e+01
1.428570000000000073e+04,4.738540000000000000e+05,-8.629739999999999611e+01
1.500000000000000000e+04,4.539280000000000000e+05,-8.616440000000000055e+01
1.666670000000000073e+04,4.090120000000000000e+05,-8.623180000000000689e+01
1.764709999999999854e+04,3.860310000000000000e+05,-8.631940000000000168e+01
1.875000000000000000e+04,3.651220000000000000e+05,-8.631759999999999877e+01
1.875000000000000000e+04,3.641330000000000000e+05,-8.633360000000000412e+01
2.000000000000000000e+04,3.445860000000000000e+05,-8.644100000000000250e+01
2.307690000000000146e+04,2.973740000000000000e+05,-8.632769999999999300e+01
2.307690000000000146e+04,2.991710000000000000e+05,-8.648160000000000025e+01
2.500000000000000000e+04,2.755080000000000000e+05,-8.640219999999999345e+01
2.727270000000000073e+04,2.556570000000000000e+05,-8.648810000000000286e+01
2.727270000000000073e+04,2.561910000000000000e+05,-8.651120000000000232e+01
2.857140000000000146e+04,2.445980000000000000e+05,-8.648480000000000700e+01
3.000000000000000000e+04,2.332150000000000000e+05,-8.651640000000000441e+01
3.157890000000000146e+04,2.220770000000000000e+05,-8.656489999999999441e+01
3.333330000000000291e+04,2.108650000000000000e+05,-8.649240000000000350e+01
3.529409999999999854e+04,1.995470000000000000e+05,-8.652809999999999491e+01
3.750000000000000000e+04,1.883320000000000000e+05,-8.651449999999999818e+01
4.000000000000000000e+04,1.770950000000000000e+05,-8.657819999999999538e+01
4.285709999999999854e+04,1.654780000000000000e+05,-8.662350000000000705e+01
4.615380000000000291e+04,1.542530000000000000e+05,-8.660339999999999350e+01
5.000000000000000000e+04,1.425190000000000000e+05,-8.672580000000000666e+01
5.217390000000000146e+04,1.368440000000000000e+05,-8.679640000000000555e+01
5.714290000000000146e+04,1.252250000000000000e+05,-8.671850000000000591e+01
6.000000000000000000e+04,1.195650000000000000e+05,-8.672539999999999338e+01
6.000000000000000000e+04,1.195350000000000000e+05,-8.678019999999999357e+01
6.666669999999999709e+04,1.079170000000000000e+05,-8.672639999999999816e+01
7.058819999999999709e+04,1.021440000000000000e+05,-8.676760000000000161e+01
7.058819999999999709e+04,1.022490000000000000e+05,-8.676680000000000348e+01
7.500000000000000000e+04,9.628450000000000000e+04,-8.678050000000000352e+01
8.000000000000000000e+04,9.043200000000000000e+04,-8.684199999999999875e+01
9.230769999999999709e+04,7.861450000000000000e+04,-8.698539999999999850e+01
1.000000000000000000e+05,7.266469999999999709e+04,-8.685179999999999723e+01
1.000000000000000000e+05,7.262269999999999709e+04,-8.703199999999999648e+01
1.090910000000000000e+05,6.675589999999999418e+04,-8.704900000000000659e+01
1.142860000000000000e+05,6.370759999999999854e+04,-8.706409999999999627e+01
1.200000000000000000e+05,6.068219999999999709e+04,-8.709059999999999491e+01
1.200000000000000000e+05,6.066400000000000000e+04,-8.713939999999999486e+01
1.333330000000000000e+05,5.459940000000000146e+04,-8.716920000000000357e+01
1.333330000000000000e+05,5.457100000000000000e+04,-8.711249999999999716e+01
1.411760000000000000e+05,5.153769999999999709e+04,-8.724880000000000280e+01
1.500000000000000000e+05,4.843830000000000291e+04,-8.726330000000000098e+01
1.600000000000000000e+05,4.538319999999999709e+04,-8.730110000000000525e+01
1.846150000000000000e+05,3.905150000000000000e+04,-8.738870000000000005e+01
1.846150000000000000e+05,3.906840000000000146e+04,-8.741129999999999711e+01
2.000000000000000000e+05,3.577159999999999854e+04,-8.749509999999999366e+01
