# Wed Jun 28 17:02:53 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
2.199410000000000025e+02,1.161900000000000000e+06,-8.158700000000000330e+01
2.413520000000000039e+02,1.076420000000000000e+06,-8.153619999999999379e+01
2.645500000000000114e+02,9.790460000000000000e+05,-8.182940000000000680e+01
2.901349999999999909e+02,9.051450000000000000e+05,-8.046089999999999520e+01
3.184710000000000036e+02,8.362200000000000000e+05,-8.066610000000000014e+01
3.329630000000000223e+02,8.040310000000000000e+05,-8.088939999999999486e+01
3.488369999999999891e+02,7.716820000000000000e+05,-8.062069999999999936e+01
3.654080000000000155e+02,7.413100000000000000e+05,-8.029699999999999704e+01
3.826530000000000200e+02,7.107010000000000000e+05,-8.025839999999999463e+01
4.005339999999999918e+02,6.797180000000000000e+05,-8.029890000000000327e+01
4.195799999999999841e+02,6.591020000000000000e+05,-8.032680000000000575e+01
4.398829999999999814e+02,6.324460000000000000e+05,-8.009069999999999823e+01
4.608290000000000077e+02,6.056810000000000000e+05,-8.009090000000000487e+01
4.823149999999999977e+02,5.823480000000000000e+05,-8.001600000000000534e+01
5.050509999999999877e+02,5.603290000000000000e+05,-7.987359999999999616e+01
5.281689999999999827e+02,5.376640000000000000e+05,-7.994159999999999400e+01
5.545289999999999964e+02,5.168930000000000000e+05,-7.996769999999999357e+01
5.802709999999999582e+02,4.981350000000000000e+05,-8.014669999999999561e+01
6.072870000000000346e+02,4.782450000000000000e+05,-8.009439999999999316e+01
6.355929999999999609e+02,4.583790000000000000e+05,-7.990409999999999968e+01
6.651879999999999882e+02,4.400590000000000000e+05,-8.002119999999999322e+01
6.976739999999999782e+02,4.225180000000000000e+05,-8.021250000000000568e+01
7.299270000000000209e+02,4.066110000000000000e+05,-8.000090000000000146e+01
7.653060000000000400e+02,3.887750000000000000e+05,-7.996070000000000277e+01
8.000000000000000000e+02,3.759320000000000000e+05,-8.008740000000000236e+01
8.403360000000000127e+02,3.602810000000000000e+05,-8.009699999999999420e+01
8.771929999999999836e+02,3.457010000000000000e+05,-8.010339999999999350e+01
9.202450000000000045e+02,3.324120000000000000e+05,-8.014570000000000505e+01
9.615380000000000109e+02,5.177380000000000000e+06,-7.246850000000000591e+01
1.006710000000000036e+03,1.972350000000000000e+06,-2.585709999999999908e+01
1.060069999999999936e+03,5.072560000000000000e+06,-8.509770000000000323e+01
1.107009999999999991e+03,4.979050000000000000e+06,-8.681040000000000134e+01
1.158299999999999955e+03,4.772550000000000000e+06,-8.592059999999999320e+01
1.214569999999999936e+03,4.524070000000000000e+06,-8.507019999999999982e+01
1.276599999999999909e+03,2.355570000000000000e+06,-3.752380000000000138e+01
1.327430000000000064e+03,2.395160000000000000e+05,-8.040540000000000020e+01
1.401869999999999891e+03,7.100060000000000000e+05,-2.643909999999999982e+01
1.456309999999999945e+03,2.222160000000000000e+05,-7.760269999999999868e+01
1.530609999999999900e+03,2.224290000000000000e+05,-6.698950000000000671e+01
1.595740000000000009e+03,3.345130000000000000e+05,-4.092470000000000141e+01
1.685390000000000100e+03,1.925320000000000000e+05,-8.059980000000000189e+01
1.764710000000000036e+03,1.844510000000000000e+05,-8.067289999999999850e+01
1.840490000000000009e+03,1.774570000000000000e+05,-8.064830000000000609e+01
1.935480000000000018e+03,1.700050000000000000e+05,-8.018640000000000612e+01
2.013420000000000073e+03,1.632900000000000000e+05,-8.064140000000000441e+01
2.127659999999999854e+03,1.553460000000000000e+05,-8.060089999999999577e+01
2.205880000000000109e+03,1.501490000000000000e+05,-8.059329999999999927e+01
2.307690000000000055e+03,1.441330000000000000e+05,-8.027800000000000580e+01
2.419349999999999909e+03,1.384060000000000000e+05,-7.979110000000000014e+01
2.542369999999999891e+03,2.241470000000000000e+06,-8.632250000000000512e+01
2.678570000000000164e+03,2.121770000000000000e+06,-8.748269999999999413e+01
2.803739999999999782e+03,2.293900000000000000e+06,-8.945709999999999695e+01
2.912619999999999891e+03,1.952060000000000000e+06,-8.781229999999999336e+01
3.061219999999999800e+03,1.868510000000000000e+06,-8.755629999999999313e+01
3.260869999999999891e+03,1.770040000000000000e+06,-8.748890000000000100e+01
3.409090000000000146e+03,1.687560000000000000e+06,-8.735110000000000241e+01
3.658539999999999964e+03,1.578550000000000000e+06,-8.696389999999999532e+01
3.846150000000000091e+03,1.496030000000000000e+06,-8.583459999999999468e+01
4.166670000000000073e+03,1.414860000000000000e+06,-8.655729999999999791e+01
4.411760000000000218e+03,1.306230000000000000e+06,-8.751829999999999643e+01
4.761899999999999636e+03,1.223380000000000000e+06,-8.752809999999999491e+01
5.172409999999999854e+03,1.124620000000000000e+06,-8.589149999999999352e+01
5.769229999999999563e+03,1.013570000000000000e+06,-8.465619999999999834e+01
6.250000000000000000e+03,7.842600000000000000e+05,-5.798769999999999669e+01
6.976739999999999782e+03,8.075050000000000000e+05,-7.358169999999999789e+01
7.317069999999999709e+03,7.558170000000000000e+05,-7.175809999999999889e+01
7.317069999999999709e+03,7.692410000000000000e+05,-7.435360000000000014e+01
7.500000000000000000e+03,7.658170000000000000e+05,-7.885099999999999909e+01
7.894739999999999782e+03,7.377080000000000000e+05,-8.245489999999999498e+01
8.108109999999999673e+03,7.233080000000000000e+05,-8.557099999999999795e+01
8.333329999999999927e+03,7.105420000000000000e+05,-8.566970000000000596e+01
8.333329999999999927e+03,7.121500000000000000e+05,-8.655780000000000030e+01
8.823530000000000655e+03,6.660520000000000000e+05,-8.785160000000000480e+01
9.090909999999999854e+03,6.499300000000000000e+05,-8.914409999999999457e+01
9.375000000000000000e+03,6.323160000000000000e+05,-8.813620000000000232e+01
9.375000000000000000e+03,6.318100000000000000e+05,-8.830809999999999604e+01
1.000000000000000000e+04,5.978730000000000000e+05,-8.847639999999999816e+01
1.000000000000000000e+04,5.920630000000000000e+05,-8.954980000000000473e+01
1.034479999999999927e+04,5.789310000000000000e+05,-8.913020000000000209e+01
1.111110000000000036e+04,5.363480000000000000e+05,-8.926489999999999725e+01
1.111110000000000036e+04,5.348430000000000000e+05,-8.925830000000000553e+01
1.200000000000000000e+04,4.871240000000000000e+05,-8.980310000000000059e+01
1.200000000000000000e+04,4.881350000000000000e+05,-9.031829999999999359e+01
1.250000000000000000e+04,4.776610000000000000e+05,-9.006610000000000582e+01
1.363639999999999964e+04,4.406240000000000000e+05,-9.069230000000000302e+01
1.428570000000000073e+04,4.194270000000000000e+05,-9.129120000000000346e+01
1.428570000000000073e+04,4.228160000000000000e+05,-8.955249999999999488e+01
1.500000000000000000e+04,3.969740000000000000e+05,-8.227280000000000371e+01
1.666670000000000073e+04,3.404520000000000000e+05,-7.115250000000000341e+01
1.764709999999999854e+04,3.306830000000000000e+05,-7.503480000000000416e+01
1.875000000000000000e+04,2.566410000000000000e+05,-5.223299999999999699e+01
1.875000000000000000e+04,2.369800000000000000e+05,-4.939309999999999690e+01
2.000000000000000000e+04,1.502950000000000000e+05,-3.327369999999999806e+01
2.307690000000000146e+04,1.793600000000000000e+05,-4.655369999999999919e+01
2.307690000000000146e+04,1.918710000000000000e+05,-4.890440000000000254e+01
2.500000000000000000e+04,2.033060000000000000e+05,-5.992999999999999972e+01
2.727270000000000073e+04,2.236180000000000000e+05,-9.028650000000000375e+01
2.727270000000000073e+04,2.233100000000000000e+05,-9.383669999999999334e+01
2.857140000000000146e+04,2.130170000000000000e+05,-9.408209999999999695e+01
3.000000000000000000e+04,2.023420000000000000e+05,-8.553069999999999595e+01
3.157890000000000146e+04,1.955680000000000000e+05,-8.779319999999999879e+01
3.333330000000000291e+04,1.840090000000000000e+05,-9.005119999999999436e+01
3.529409999999999854e+04,1.721430000000000000e+05,-9.735680000000000689e+01
3.750000000000000000e+04,1.618670000000000000e+05,-9.799920000000000186e+01
4.000000000000000000e+04,1.510740000000000000e+05,-9.855349999999999966e+01
4.285709999999999854e+04,1.409160000000000000e+05,-9.942980000000000018e+01
4.615380000000000291e+04,1.304920000000000000e+05,-1.001539999999999964e+02
5.000000000000000000e+04,1.198570000000000000e+05,-1.015739999999999981e+02
5.217390000000000146e+04,1.148920000000000000e+05,-1.020969999999999942e+02
5.714290000000000146e+04,1.040690000000000000e+05,-1.035729999999999933e+02
6.000000000000000000e+04,9.860289999999999418e+04,-1.042210000000000036e+02
6.000000000000000000e+04,9.873469999999999709e+04,-1.041650000000000063e+02
6.666669999999999709e+04,8.796550000000000000e+04,-1.057969999999999970e+02
7.058819999999999709e+04,8.244119999999999709e+04,-1.066230000000000047e+02
7.058819999999999709e+04,8.256369999999999709e+04,-1.066740000000000066e+02
7.500000000000000000e+04,7.698080000000000291e+04,-1.077169999999999987e+02
8.000000000000000000e+04,7.132969999999999709e+04,-1.089629999999999939e+02
9.230769999999999709e+04,6.017900000000000000e+04,-1.117930000000000064e+02
1.000000000000000000e+05,5.442280000000000291e+04,-1.135090000000000003e+02
1.000000000000000000e+05,5.428959999999999854e+04,-1.134549999999999983e+02
1.090910000000000000e+05,4.868319999999999709e+04,-1.152379999999999995e+02
1.142860000000000000e+05,4.575709999999999854e+04,-1.161989999999999981e+02
1.200000000000000000e+05,4.276659999999999854e+04,-1.172099999999999937e+02
1.200000000000000000e+05,4.282269999999999709e+04,-1.172379999999999995e+02
1.333330000000000000e+05,3.715130000000000291e+04,-1.193599999999999994e+02
1.333330000000000000e+05,3.717640000000000146e+04,-1.193469999999999942e+02
1.411760000000000000e+05,3.430519999999999709e+04,-1.204090000000000060e+02
1.500000000000000000e+05,3.147479999999999927e+04,-1.217489999999999952e+02
1.600000000000000000e+05,2.865209999999999854e+04,-1.232770000000000010e+02
1.846150000000000000e+05,2.293070000000000073e+04,-1.265250000000000057e+02
1.846150000000000000e+05,2.291359999999999854e+04,-1.264479999999999933e+02
2.000000000000000000e+05,2.002679999999999927e+04,-1.282239999999999895e+02
