# Wed Jun 28 19:53:44 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
3.333330000000000291e+04,9.803780000000000655e+03,-8.562399999999999523e+01
3.529409999999999854e+04,9.282190000000000509e+03,-8.547429999999999950e+01
3.750000000000000000e+04,8.746520000000000437e+03,-8.529080000000000439e+01
4.000000000000000000e+04,8.209139999999999418e+03,-8.508180000000000121e+01
4.285709999999999854e+04,7.673010000000000218e+03,-8.484759999999999991e+01
4.615380000000000291e+04,7.134739999999999782e+03,-8.457450000000000045e+01
5.000000000000000000e+04,6.596960000000000036e+03,-8.425480000000000302e+01
5.217390000000000146e+04,6.327939999999999600e+03,-8.407219999999999516e+01
5.714290000000000146e+04,5.789810000000000400e+03,-8.365370000000000061e+01
6.000000000000000000e+04,5.520609999999999673e+03,-8.342470000000000141e+01
6.000000000000000000e+04,5.520850000000000364e+03,-8.342340000000000089e+01
6.666669999999999709e+04,4.982579999999999927e+03,-8.286459999999999582e+01
7.058819999999999709e+04,4.713140000000000327e+03,-8.253719999999999857e+01
7.058819999999999709e+04,4.713119999999999891e+03,-8.254070000000000107e+01
7.500000000000000000e+04,4.443319999999999709e+03,-8.216599999999999682e+01
8.000000000000000000e+04,4.174449999999999818e+03,-8.175509999999999877e+01
9.230769999999999709e+04,3.635900000000000091e+03,-8.073109999999999786e+01
1.000000000000000000e+05,3.366840000000000146e+03,-8.009350000000000591e+01
1.000000000000000000e+05,3.366829999999999927e+03,-8.009529999999999461e+01
1.090910000000000000e+05,3.098309999999999945e+03,-7.935920000000000130e+01
1.142860000000000000e+05,2.963579999999999927e+03,-7.895229999999999393e+01
1.200000000000000000e+05,2.829320000000000164e+03,-7.849089999999999634e+01
1.200000000000000000e+05,2.829449999999999818e+03,-7.849039999999999395e+01
1.333330000000000000e+05,2.561809999999999945e+03,-7.742159999999999798e+01
1.333330000000000000e+05,2.561929999999999836e+03,-7.742560000000000286e+01
1.411760000000000000e+05,2.428360000000000127e+03,-7.680180000000000007e+01
1.500000000000000000e+05,2.295159999999999854e+03,-7.610739999999999839e+01
1.600000000000000000e+05,2.162320000000000164e+03,-7.532439999999999714e+01
1.846150000000000000e+05,1.897619999999999891e+03,-7.345189999999999486e+01
1.846150000000000000e+05,1.897599999999999909e+03,-7.345449999999999591e+01
2.000000000000000000e+05,1.765910000000000082e+03,-7.231690000000000396e+01
