# Wed Jun 28 18:57:54 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
2.542369999999999891e+03,1.032470000000000000e+05,-8.473220000000000596e+01
2.678570000000000164e+03,9.810800000000000000e+04,-8.455379999999999541e+01
2.803739999999999782e+03,9.384580000000000291e+04,-8.436769999999999925e+01
2.912619999999999891e+03,9.041810000000000582e+04,-8.420529999999999404e+01
3.061219999999999800e+03,8.613839999999999418e+04,-8.400079999999999814e+01
3.260869999999999891e+03,8.099960000000000582e+04,-8.370350000000000534e+01
3.409090000000000146e+03,7.758050000000000000e+04,-8.347060000000000457e+01
3.658539999999999964e+03,7.244639999999999418e+04,-8.310559999999999548e+01
3.846150000000000091e+03,6.901819999999999709e+04,-8.282659999999999911e+01
4.166670000000000073e+03,6.393969999999999709e+04,-8.234430000000000405e+01
4.411760000000000218e+03,6.048540000000000146e+04,-8.199970000000000425e+01
4.761899999999999636e+03,5.622109999999999854e+04,-8.148650000000000659e+01
5.172409999999999854e+03,5.196200000000000000e+04,-8.090560000000000684e+01
5.769229999999999563e+03,4.685790000000000146e+04,-8.005790000000000362e+01
6.250000000000000000e+03,4.347309999999999854e+04,-7.941689999999999827e+01
6.976739999999999782e+03,3.923550000000000000e+04,-7.842700000000000671e+01
7.317069999999999709e+03,3.755400000000000000e+04,-7.799490000000000123e+01
7.317069999999999709e+03,3.755280000000000291e+04,-7.798430000000000462e+01
7.500000000000000000e+03,3.670809999999999854e+04,-7.775549999999999784e+01
7.894739999999999782e+03,3.502280000000000291e+04,-7.726200000000000045e+01
8.108109999999999673e+03,3.418859999999999854e+04,-7.699420000000000641e+01
8.333329999999999927e+03,3.334090000000000146e+04,-7.670000000000000284e+01
8.333329999999999927e+03,3.333819999999999709e+04,-7.670969999999999800e+01
8.823530000000000655e+03,3.165870000000000073e+04,-7.612619999999999720e+01
9.090909999999999854e+03,3.082040000000000146e+04,-7.579340000000000543e+01
9.375000000000000000e+03,2.998120000000000073e+04,-7.546200000000000330e+01
9.375000000000000000e+03,2.998300000000000000e+04,-7.546750000000000114e+01
1.000000000000000000e+04,2.832309999999999854e+04,-7.470990000000000464e+01
1.000000000000000000e+04,2.830270000000000073e+04,-7.470569999999999311e+01
1.034479999999999927e+04,2.748040000000000146e+04,-7.433490000000000464e+01
1.111110000000000036e+04,2.581090000000000146e+04,-7.348980000000000246e+01
1.111110000000000036e+04,2.581070000000000073e+04,-7.348720000000000141e+01
1.200000000000000000e+04,2.414809999999999854e+04,-7.253660000000000707e+01
1.200000000000000000e+04,2.414790000000000146e+04,-7.253929999999999723e+01
1.250000000000000000e+04,2.332029999999999927e+04,-7.201120000000000232e+01
1.363639999999999964e+04,2.166320000000000073e+04,-7.087300000000000466e+01
1.428570000000000073e+04,2.083429999999999927e+04,-7.025020000000000664e+01
1.428570000000000073e+04,2.083520000000000073e+04,-7.024679999999999325e+01
1.500000000000000000e+04,2.001090000000000146e+04,-6.957219999999999516e+01
1.666670000000000073e+04,1.836620000000000073e+04,-6.805989999999999895e+01
1.764709999999999854e+04,1.754840000000000146e+04,-6.722050000000000125e+01
1.875000000000000000e+04,1.673570000000000073e+04,-6.629529999999999745e+01
1.875000000000000000e+04,1.673259999999999854e+04,-6.629989999999999384e+01
2.000000000000000000e+04,1.591679999999999927e+04,-6.529609999999999559e+01
2.307690000000000146e+04,1.430070000000000073e+04,-6.300000000000000000e+01
2.307690000000000146e+04,1.430289999999999964e+04,-6.299940000000000140e+01
2.500000000000000000e+04,1.349710000000000036e+04,-6.168509999999999849e+01
2.727270000000000073e+04,1.269600000000000000e+04,-6.023190000000000310e+01
2.727270000000000073e+04,1.269239999999999964e+04,-6.025119999999999720e+01
2.857140000000000146e+04,1.229389999999999964e+04,-5.945320000000000249e+01
3.000000000000000000e+04,1.189600000000000000e+04,-5.862160000000000082e+01
3.157890000000000146e+04,1.150000000000000000e+04,-5.774249999999999972e+01
3.333330000000000291e+04,1.110489999999999964e+04,-5.680810000000000315e+01
3.529409999999999854e+04,1.070839999999999964e+04,-5.582719999999999771e+01
3.750000000000000000e+04,1.031289999999999964e+04,-5.477810000000000201e+01
4.000000000000000000e+04,9.915579999999999927e+03,-5.368059999999999832e+01
4.285709999999999854e+04,9.519750000000000000e+03,-5.251539999999999964e+01
4.615380000000000291e+04,9.152440000000000509e+03,-5.123629999999999995e+01
5.000000000000000000e+04,8.764129999999999200e+03,-4.987939999999999685e+01
5.217390000000000146e+04,8.571940000000000509e+03,-4.916069999999999851e+01
5.714290000000000146e+04,8.180970000000000255e+03,-4.765140000000000242e+01
6.000000000000000000e+04,7.987100000000000364e+03,-4.683829999999999671e+01
6.000000000000000000e+04,7.988199999999999818e+03,-4.683670000000000044e+01
6.666669999999999709e+04,7.600840000000000146e+03,-4.513770000000000238e+01
7.058819999999999709e+04,7.405199999999999818e+03,-4.423510000000000275e+01
7.058819999999999709e+04,7.404449999999999818e+03,-4.423449999999999704e+01
7.500000000000000000e+04,7.208590000000000146e+03,-4.330239999999999867e+01
8.000000000000000000e+04,7.014029999999999745e+03,-4.231649999999999778e+01
9.230769999999999709e+04,6.625449999999999818e+03,-4.026080000000000325e+01
1.000000000000000000e+05,6.429270000000000437e+03,-3.918460000000000321e+01
1.000000000000000000e+05,6.430159999999999854e+03,-3.916879999999999740e+01
1.090910000000000000e+05,6.232590000000000146e+03,-3.806620000000000203e+01
1.142860000000000000e+05,6.132439999999999600e+03,-3.749620000000000175e+01
1.200000000000000000e+05,6.032649999999999636e+03,-3.692490000000000094e+01
1.200000000000000000e+05,6.032489999999999782e+03,-3.692569999999999908e+01
1.333330000000000000e+05,5.831319999999999709e+03,-3.575569999999999737e+01
1.333330000000000000e+05,5.830899999999999636e+03,-3.576310000000000144e+01
1.411760000000000000e+05,5.728760000000000218e+03,-3.518209999999999837e+01
1.500000000000000000e+05,5.623899999999999636e+03,-3.460370000000000346e+01
1.600000000000000000e+05,5.519720000000000255e+03,-3.401200000000000045e+01
1.846150000000000000e+05,5.286800000000000182e+03,-3.292929999999999779e+01
1.846150000000000000e+05,5.279159999999999854e+03,-3.298510000000000275e+01
2.000000000000000000e+05,5.164479999999999563e+03,-3.242150000000000176e+01
