# Wed Jun 28 17:10:52 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
1.666670000000000073e+04,2.416209999999999854e+04,-6.526519999999999300e+01
1.764709999999999854e+04,1.130240000000000000e+05,-2.935539999999999949e+01
1.875000000000000000e+04,2.220079999999999927e+04,-6.243849999999999767e+01
1.875000000000000000e+04,2.291070000000000073e+04,-5.931560000000000343e+01
2.000000000000000000e+04,6.913860000000000582e+04,-2.711459999999999937e+01
2.307690000000000146e+04,6.125269999999999709e+04,-2.776589999999999847e+01
2.307690000000000146e+04,1.914109999999999854e+04,-5.822630000000000194e+01
2.500000000000000000e+04,6.484809999999999854e+04,-2.766199999999999903e+01
2.727270000000000073e+04,2.228150000000000000e+05,-9.516740000000000066e+01
2.727270000000000073e+04,2.233120000000000000e+05,-9.505610000000000070e+01
2.857140000000000146e+04,2.124740000000000000e+05,-9.528060000000000684e+01
3.000000000000000000e+04,2.023360000000000000e+05,-9.589470000000000027e+01
3.157890000000000146e+04,1.922220000000000000e+05,-9.647190000000000509e+01
3.333330000000000291e+04,1.820910000000000000e+05,-9.661079999999999757e+01
3.529409999999999854e+04,1.722110000000000000e+05,-9.713960000000000150e+01
3.750000000000000000e+04,1.615060000000000000e+05,-9.788939999999999486e+01
4.000000000000000000e+04,1.513000000000000000e+05,-9.858159999999999457e+01
4.285709999999999854e+04,1.407390000000000000e+05,-9.937359999999999616e+01
4.615380000000000291e+04,1.303730000000000000e+05,-1.003340000000000032e+02
5.000000000000000000e+04,1.205530000000000000e+05,-1.011940000000000026e+02
5.217390000000000146e+04,1.147320000000000000e+05,-1.020720000000000027e+02
5.714290000000000146e+04,1.040370000000000000e+05,-1.032770000000000010e+02
6.000000000000000000e+04,9.875789999999999418e+04,-1.039879999999999995e+02
6.000000000000000000e+04,9.862910000000000582e+04,-1.040969999999999942e+02
6.666669999999999709e+04,8.800550000000000000e+04,-1.056470000000000056e+02
7.058819999999999709e+04,8.235110000000000582e+04,-1.066490000000000009e+02
7.058819999999999709e+04,8.237789999999999418e+04,-1.066620000000000061e+02
7.500000000000000000e+04,7.690130000000000291e+04,-1.078059999999999974e+02
8.000000000000000000e+04,7.132710000000000582e+04,-1.089489999999999981e+02
9.230769999999999709e+04,6.009650000000000000e+04,-1.116760000000000019e+02
1.000000000000000000e+05,5.435419999999999709e+04,-1.134489999999999981e+02
1.000000000000000000e+05,5.435740000000000146e+04,-1.134069999999999965e+02
1.090910000000000000e+05,4.871269999999999709e+04,-1.151970000000000027e+02
1.142860000000000000e+05,4.572419999999999709e+04,-1.161119999999999948e+02
1.200000000000000000e+05,4.279480000000000291e+04,-1.171059999999999945e+02
1.200000000000000000e+05,4.279240000000000146e+04,-1.170769999999999982e+02
1.333330000000000000e+05,3.715240000000000146e+04,-1.192090000000000032e+02
1.333330000000000000e+05,3.712850000000000000e+04,-1.192879999999999967e+02
1.411760000000000000e+05,3.432630000000000291e+04,-1.204939999999999998e+02
1.500000000000000000e+05,3.145640000000000146e+04,-1.217120000000000033e+02
1.600000000000000000e+05,2.864279999999999927e+04,-1.233080000000000069e+02
1.846150000000000000e+05,2.295779999999999927e+04,-1.264740000000000038e+02
1.846150000000000000e+05,2.297479999999999927e+04,-1.263629999999999995e+02
2.000000000000000000e+05,2.005270000000000073e+04,-1.281990000000000123e+02
