# Wed Jun 28 20:08:05 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
2.000000000000000000e+01,2.105190000000000055e+03,3.951559999999999795e-02
2.193299999999999983e+01,2.105929999999999836e+03,4.066739999999999938e-02
2.405000000000000071e+01,2.105550000000000182e+03,3.167949999999999933e-02
2.637590000000000146e+01,2.105929999999999836e+03,2.642299999999999857e-02
2.892119999999999891e+01,2.105409999999999854e+03,2.676519999999999941e-02
3.171249999999999858e+01,2.106449999999999818e+03,2.501880000000000076e-02
3.478260000000000218e+01,2.107239999999999782e+03,2.772109999999999852e-02
3.814370000000000260e+01,2.106559999999999945e+03,2.369599999999999831e-02
4.182350000000000279e+01,2.106820000000000164e+03,1.437450000000000012e-02
4.586449999999999960e+01,2.108079999999999927e+03,5.776230000000000253e-03
5.029339999999999833e+01,2.106920000000000073e+03,1.152560000000000043e-02
5.514710000000000178e+01,2.108579999999999927e+03,8.683859999999999843e-03
6.048389999999999844e+01,2.107219999999999800e+03,3.119980000000000062e-03
6.632769999999999300e+01,2.107860000000000127e+03,-1.048520000000000051e-03
7.272729999999999961e+01,2.108079999999999927e+03,-1.177810000000000055e-03
7.976600000000000534e+01,2.107710000000000036e+03,-1.001810000000000027e-02
8.743810000000000571e+01,2.107219999999999800e+03,-1.165010000000000004e-02
9.587730000000000530e+01,2.108659999999999854e+03,-9.064950000000000438e-03
1.051520000000000010e+02,2.107860000000000127e+03,-2.136530000000000026e-02
1.153400000000000034e+02,2.104840000000000146e+03,-2.752999999999999892e-02
1.265289999999999964e+02,2.103389999999999873e+03,-5.762500000000000261e-02
1.386959999999999980e+02,2.105079999999999927e+03,-1.413720000000000081e-02
1.521299999999999955e+02,2.101059999999999945e+03,-4.470980000000000093e-02
1.667589999999999861e+02,2.103010000000000218e+03,-5.283970000000000333e-02
1.828149999999999977e+02,2.100519999999999982e+03,-5.955499999999999683e-02
2.006690000000000111e+02,2.100389999999999873e+03,-5.891609999999999903e-02
2.199410000000000025e+02,2.098429999999999836e+03,-8.321900000000000130e-02
2.413520000000000039e+02,2.107840000000000146e+03,-5.919220000000000037e-02
2.645500000000000114e+02,2.106559999999999945e+03,-7.074260000000000270e-02
2.901349999999999909e+02,2.105639999999999873e+03,-7.623430000000000484e-02
3.184710000000000036e+02,2.106829999999999927e+03,-8.605089999999999961e-02
3.329630000000000223e+02,2.106960000000000036e+03,-8.948799999999999810e-02
3.488369999999999891e+02,2.106900000000000091e+03,-1.019390000000000018e-01
3.654080000000000155e+02,2.105739999999999782e+03,-1.021480000000000027e-01
3.826530000000000200e+02,2.107369999999999891e+03,-1.069610000000000005e-01
4.005339999999999918e+02,2.106320000000000164e+03,-1.115860000000000046e-01
4.195799999999999841e+02,2.106829999999999927e+03,-1.128880000000000022e-01
4.398829999999999814e+02,2.103809999999999945e+03,-1.133620000000000044e-01
4.608290000000000077e+02,2.104250000000000000e+03,-1.303030000000000022e-01
4.823149999999999977e+02,2.103590000000000146e+03,-1.426959999999999895e-01
5.050509999999999877e+02,2.102880000000000109e+03,-1.481020000000000114e-01
5.281689999999999827e+02,2.103820000000000164e+03,-1.577870000000000106e-01
5.545289999999999964e+02,2.104960000000000036e+03,-1.647089999999999943e-01
5.802709999999999582e+02,2.100960000000000036e+03,-1.754419999999999868e-01
6.072870000000000346e+02,2.102789999999999964e+03,-1.826299999999999868e-01
