# Tue Sep 26 15:49:46 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.923566436767578125e+01,-2.400409999999999933e+00,-2.506170000000000164e-04
5.940529441833496094e+01,4.000710000000000099e-01,6.680480000000000115e-06
5.956175208091735840e+01,-2.300269999999999815e+00,-2.338329999999999955e-04
5.973371601104736328e+01,4.000659999999999772e-01,6.504009999999999753e-06
5.988778376579284668e+01,-2.200340000000000185e+00,-2.168410000000000064e-04
6.006141233444213867e+01,4.000710000000000099e-01,6.592420000000000318e-06
6.021621489524841309e+01,-2.100179999999999936e+00,-2.006990000000000109e-04
6.038832831382751465e+01,4.000670000000000059e-01,6.440110000000000246e-06
6.054388093948364258e+01,-2.000090000000000146e+00,-1.841129999999999904e-04
6.073020696640014648e+01,4.000549999999999939e-01,6.361169999999999779e-06
6.088526463508605957e+01,-1.900130000000000097e+00,-1.683990000000000118e-04
6.105909776687622070e+01,4.000540000000000207e-01,6.631770000000000204e-06
6.121472477912902832e+01,-1.800119999999999942e+00,-1.535349999999999996e-04
6.138935136795043945e+01,4.000569999999999959e-01,6.492919999999999830e-06
6.154564523696899414e+01,-1.700139999999999985e+00,-1.390440000000000057e-04
6.171591854095458984e+01,4.000469999999999859e-01,6.347209999999999831e-06
6.186982250213623047e+01,-1.600109999999999921e+00,-1.253530000000000041e-04
6.204293775558471680e+01,4.000520000000000187e-01,6.330600000000000002e-06
6.219664788246154785e+01,-1.500140000000000029e+00,-1.123610000000000038e-04
6.236882233619689941e+01,4.000509999999999899e-01,6.390859999999999828e-06
6.252589988708496094e+01,-1.400150000000000006e+00,-9.968449999999999739e-05
6.268355798721313477e+01,4.000469999999999859e-01,6.367079999999999863e-06
6.283990979194641113e+01,-1.300140000000000073e+00,-8.743940000000000176e-05
