# Tue Sep 26 19:10:40 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.757975578308105469e-02,3.998229999999999840e-01,5.653780000000000484e-07
2.289674282073974609e-01,-6.675719999999999842e-05,2.133850000000000081e-11
4.336056709289550781e-01,3.998539999999999872e-01,4.983260000000000380e-07
5.888559818267822266e-01,1.597909999999999886e-01,8.524910000000000333e-08
7.917482852935791016e-01,3.998369999999999980e-01,4.866139999999999924e-07
9.487514495849609375e-01,3.200049999999999839e-01,2.739689999999999832e-07
1.088662385940551758e+00,3.998039999999999927e-01,3.974419999999999930e-07
1.229035854339599609e+00,4.798649999999999860e-01,5.832459999999999805e-07
1.366842985153198242e+00,3.997760000000000202e-01,4.105820000000000167e-07
1.508280754089355469e+00,6.400749999999999496e-01,1.059480000000000061e-06
1.664537429809570312e+00,3.997399999999999842e-01,1.772740000000000030e-07
1.819305658340454102e+00,7.999039999999999484e-01,2.166219999999999819e-06
1.975308656692504883e+00,3.997280000000000277e-01,5.591370000000000390e-07
2.132166862487792969e+00,9.601619999999999600e-01,5.236080000000000019e-06
2.286089420318603516e+00,3.997899999999999787e-01,5.666599999999999668e-07
2.443396806716918945e+00,1.120060000000000056e+00,7.996579999999999254e-06
2.600605487823486328e+00,3.997419999999999862e-01,5.794420000000000081e-07
2.758099079132080078e+00,1.280219999999999914e+00,1.173549999999999970e-05
2.928724527359008789e+00,3.998090000000000255e-01,5.715999999999999568e-07
3.087110996246337891e+00,1.440059999999999896e+00,1.436369999999999937e-05
3.258936405181884766e+00,3.998039999999999927e-01,5.848080000000000046e-07
3.415816307067871094e+00,1.600200000000000067e+00,2.222539999999999900e-05
3.587599754333496094e+00,3.998019999999999907e-01,5.846020000000000357e-07
3.742605924606323242e+00,1.760040000000000049e+00,2.934060000000000162e-05
3.913537263870239258e+00,3.997870000000000035e-01,5.981270000000000460e-07
4.069701671600341797e+00,1.920330000000000092e+00,3.767880000000000252e-05
4.241528511047363281e+00,3.997899999999999787e-01,5.934890000000000279e-07
4.398127794265747070e+00,2.080189999999999984e+00,4.750290000000000220e-05
4.571205854415893555e+00,3.997780000000000222e-01,6.038100000000000050e-07
4.727607250213623047e+00,2.240349999999999842e+00,5.904130000000000001e-05
4.896722793579101562e+00,3.997249999999999970e-01,6.051760000000000187e-07
5.053588628768920898e+00,2.400170000000000137e+00,7.217400000000000389e-05
5.224487781524658203e+00,3.997399999999999842e-01,6.072280000000000161e-07
5.384874343872070312e+00,2.560400000000000009e+00,8.733970000000000676e-05
5.554549217224121094e+00,3.997419999999999862e-01,6.283200000000000041e-07
5.713538885116577148e+00,2.720349999999999824e+00,1.048159999999999939e-04
5.885020256042480469e+00,3.997760000000000202e-01,6.282879999999999678e-07
6.044095277786254883e+00,2.880599999999999827e+00,1.247400000000000017e-04
6.215403556823730469e+00,3.997450000000000170e-01,6.571350000000000408e-07
6.371533632278442383e+00,3.040449999999999875e+00,1.472509999999999900e-04
