# Tue Sep 26 17:14:19 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.916714668273925781e-02,-4.768369999999999884e-05,-1.945499999999999899e-11,2.314853668212890625e-01,3.998260000000000147e-01,5.217850000000000133e-09
3.719165325164794922e-01,1.997140000000000026e-01,5.734209999999999785e-10,5.109596252441406250e-01,3.998260000000000147e-01,4.962639999999999729e-09
6.523864269256591797e-01,3.998090000000000255e-01,5.082230000000000140e-09,7.925965785980224609e-01,3.997519999999999962e-01,4.845399999999999832e-09
9.329862594604492188e-01,5.999179999999999513e-01,1.970630000000000091e-08,1.077998876571655273e+00,3.998160000000000047e-01,4.573980000000000370e-09
1.230306863784790039e+00,7.999629999999999797e-01,6.100789999999999402e-08,1.368796586990356445e+00,3.998229999999999840e-01,5.271879999999999790e-09
1.509692668914794922e+00,1.000259999999999927e+00,1.965540000000000010e-07,1.667753696441650391e+00,3.998229999999999840e-01,3.930340000000000306e-09
1.867586851119995117e+00,1.200239999999999974e+00,2.751670000000000181e-07,2.022846698760986328e+00,3.998229999999999840e-01,3.439819999999999812e-09
2.225829839706420898e+00,1.400290000000000035e+00,4.335310000000000192e-07,2.379853725433349609e+00,3.998280000000000167e-01,2.859690000000000079e-09
2.583229064941406250e+00,1.600360000000000005e+00,6.126149999999999571e-07,2.740939617156982422e+00,3.997829999999999995e-01,4.550919999999999831e-09
2.942798137664794922e+00,1.800440000000000040e+00,8.224809999999999651e-07,3.100331783294677734e+00,3.997709999999999875e-01,5.522599999999999934e-09
3.301689863204956055e+00,2.000150000000000095e+00,1.153300000000000037e-06,3.472408056259155273e+00,3.998090000000000255e-01,4.543139999999999678e-09
3.679287433624267578e+00,2.200200000000000156e+00,1.436520000000000055e-06,3.855208635330200195e+00,3.997640000000000082e-01,3.356430000000000165e-09
4.058792829513549805e+00,2.400269999999999904e+00,1.380940000000000029e-06,4.229696512222290039e+00,3.997780000000000222e-01,3.915289999999999618e-09
