# Fri Oct 20 18:27:09 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.5, Tmax=600, Twrite=0.1, Tread=0.1, hslV=-0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=88, ratioRth=0.2, Rth=9544867.018306214
3.818187713623046875e-01,-4.000949999999999784e-01,-4.672529999999999787e-09
7.555012702941894531e-01,-4.000920000000000032e-01,-5.782880000000000197e-09
1.142383575439453125e+00,-4.000920000000000032e-01,-4.792019999999999754e-09
1.533993005752563477e+00,-4.000929999999999764e-01,-5.086889999999999998e-09
1.922309160232543945e+00,-4.000920000000000032e-01,-5.803660000000000202e-09
2.311301946640014648e+00,-4.000940000000000052e-01,-4.676190000000000165e-09
2.699838161468505859e+00,-4.000920000000000032e-01,-5.710350000000000242e-09
3.088879823684692383e+00,-4.000920000000000032e-01,-4.373900000000000375e-09
3.477836608886718750e+00,-4.000929999999999764e-01,-5.779590000000000305e-09
3.866934537887573242e+00,-4.000870000000000259e-01,-4.339649999999999588e-09
4.256265401840209961e+00,-4.000920000000000032e-01,-5.602379999999999838e-09
4.643484592437744141e+00,-4.000960000000000072e-01,-4.663379999999999669e-09
5.033127784729003906e+00,-4.000989999999999824e-01,-4.977669999999999831e-09
5.421668529510498047e+00,-4.000940000000000052e-01,-2.262080000000000113e-09
5.812574386596679688e+00,-4.000960000000000072e-01,-5.101760000000000382e-09
6.203449964523315430e+00,-4.001000000000000112e-01,-5.018720000000000222e-09
6.589940309524536133e+00,-4.000889999999999724e-01,-2.273090000000000057e-09
6.966190576553344727e+00,-4.000920000000000032e-01,-3.787179999999999737e-09
7.354122161865234375e+00,-4.000850000000000239e-01,-4.120219999999999654e-09
7.741951227188110352e+00,-4.000989999999999824e-01,-4.752239999999999711e-09
8.133277654647827148e+00,-4.000839999999999952e-01,-5.765870000000000067e-09
8.524390220642089844e+00,-4.000909999999999744e-01,-5.116769999999999899e-09
8.899102449417114258e+00,-4.000859999999999972e-01,-6.371570000000000157e-09
9.286830902099609375e+00,-4.000980000000000092e-01,-4.674179999999999673e-09
9.676948785781860352e+00,-4.000940000000000052e-01,-5.730160000000000404e-09
1.006639957427978516e+01,-4.000870000000000259e-01,-4.180029999999999678e-09
1.045355939865112305e+01,-4.000900000000000012e-01,-5.982900000000000092e-09
1.083018898963928223e+01,-4.000900000000000012e-01,-4.872570000000000267e-09
1.120400714874267578e+01,-4.000980000000000092e-01,-3.442859999999999834e-09
1.158968162536621094e+01,-4.000839999999999952e-01,-4.866589999999999838e-09
1.196384620666503906e+01,-4.000900000000000012e-01,-2.348229999999999862e-09
1.235336780548095703e+01,-4.000819999999999932e-01,-6.344469999999999702e-09
1.274236893653869629e+01,-4.000989999999999824e-01,-4.510300000000000028e-09
1.313439893722534180e+01,-4.000969999999999804e-01,-5.002250000000000174e-09
1.352866554260253906e+01,-4.001000000000000112e-01,-3.616139999999999881e-09
1.391690039634704590e+01,-4.000980000000000092e-01,-4.947529999999999768e-09
1.430592560768127441e+01,-4.000980000000000092e-01,-2.669359999999999972e-09
1.469348526000976562e+01,-4.001029999999999864e-01,-4.555320000000000354e-09
1.508185315132141113e+01,-4.001009999999999844e-01,-4.062670000000000207e-07
1.545543718338012695e+01,-4.001109999999999944e-01,-4.909960000000000378e-07
1.578504848480224609e+01,-4.001100000000000212e-01,-5.415700000000000512e-07
1.612632584571838379e+01,-4.001100000000000212e-01,-5.287580000000000288e-07
1.646980285644531250e+01,-4.001060000000000172e-01,-4.851409999999999897e-07
1.681369400024414062e+01,-4.001089999999999924e-01,-5.810599999999999899e-07
1.715879225730895996e+01,-4.001140000000000252e-01,-6.600659999999999497e-07
1.750037193298339844e+01,-4.001170000000000004e-01,-6.176270000000000287e-07
1.785662484169006348e+01,-4.001120000000000232e-01,-6.672180000000000127e-07
