# Fri Oct 20 16:06:53 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.5, Tmax=0, Twrite=0.425, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=55, ratioRth=0.2, Rth=8847000.150214741
6.960277557373046875e-01,4.000710000000000099e-01,1.318310000000000010e-08
1.407151460647583008e+00,4.000710000000000099e-01,1.405769999999999955e-08
2.109448909759521484e+00,4.000659999999999772e-01,1.294249999999999992e-08
2.813275814056396484e+00,4.000699999999999812e-01,1.227099999999999950e-08
3.511627912521362305e+00,4.000799999999999912e-01,1.208709999999999975e-08
4.229567766189575195e+00,4.000659999999999772e-01,4.638699999999999708e-08
4.945762634277343750e+00,4.000619999999999732e-01,8.808569999999999579e-08
5.662186384201049805e+00,4.000719999999999832e-01,6.336220000000000604e-08
6.367780447006225586e+00,4.000690000000000079e-01,7.729620000000000363e-08
7.086331367492675781e+00,4.000900000000000012e-01,1.079119999999999938e-07
7.742082118988037109e+00,4.000619999999999732e-01,7.128339999999999891e-08
8.459738969802856445e+00,4.000710000000000099e-01,6.146319999999999678e-08
9.176195621490478516e+00,4.000679999999999792e-01,7.646770000000000385e-08
9.895093202590942383e+00,4.000659999999999772e-01,7.495179999999999754e-08
1.061224269866943359e+01,4.000580000000000247e-01,8.136779999999999358e-08
1.134508466720581055e+01,4.000830000000000219e-01,1.072060000000000006e-07
1.200019288063049316e+01,4.000759999999999872e-01,1.248169999999999986e-07
1.265577936172485352e+01,4.000850000000000239e-01,1.156590000000000035e-07
1.331068468093872070e+01,4.000900000000000012e-01,1.015950000000000041e-07
1.398144626617431641e+01,4.000870000000000259e-01,1.151130000000000065e-07
1.463796854019165039e+01,4.000619999999999732e-01,8.375809999999999348e-08
1.535222816467285156e+01,4.000549999999999939e-01,8.355229999999999570e-08
1.608809471130371094e+01,4.000639999999999752e-01,7.658799999999999733e-08
1.680363416671752930e+01,4.000690000000000079e-01,7.967700000000000599e-08
1.750756001472473145e+01,4.000699999999999812e-01,8.219010000000000221e-08
1.822682762145996094e+01,4.000609999999999999e-01,9.409630000000000065e-08
1.894619631767272949e+01,4.000619999999999732e-01,7.433320000000000548e-08
1.966939020156860352e+01,4.000560000000000227e-01,8.454120000000000001e-08
2.038530206680297852e+01,4.000529999999999919e-01,8.955789999999999490e-08
2.111810207366943359e+01,4.000799999999999912e-01,1.056629999999999979e-07
2.177432942390441895e+01,4.000909999999999744e-01,1.461560000000000019e-07
2.242271113395690918e+01,4.000810000000000199e-01,1.044149999999999989e-07
2.307617688179016113e+01,4.000830000000000219e-01,1.054250000000000060e-07
2.373156714439392090e+01,4.000839999999999952e-01,1.007680000000000061e-07
2.438322234153747559e+01,4.000949999999999784e-01,1.197130000000000079e-07
2.503402423858642578e+01,4.000900000000000012e-01,1.023190000000000045e-07
2.570483565330505371e+01,4.000949999999999784e-01,1.095939999999999952e-07
2.636007523536682129e+01,4.000879999999999992e-01,1.157390000000000016e-07
2.701095223426818848e+01,4.000940000000000052e-01,1.102949999999999960e-07
2.767883253097534180e+01,4.000739999999999852e-01,1.224930000000000103e-07
2.839695549011230469e+01,4.000810000000000199e-01,1.277870000000000047e-07
2.906509423255920410e+01,4.000839999999999952e-01,1.302689999999999868e-07
2.972028994560241699e+01,4.000879999999999992e-01,1.216270000000000077e-07
3.038921594619750977e+01,4.000830000000000219e-01,1.319900000000000060e-07
3.108136510848999023e+01,4.000889999999999724e-01,1.231700000000000104e-07
3.175277876853942871e+01,4.000960000000000072e-01,1.329530000000000127e-07
3.241051864624023438e+01,4.000920000000000032e-01,1.307449999999999971e-07
3.306707906723022461e+01,4.000879999999999992e-01,1.343819999999999919e-07
3.372271370887756348e+01,4.000909999999999744e-01,1.422830000000000042e-07
3.438619017601013184e+01,4.000870000000000259e-01,1.374169999999999923e-07
3.504675221443176270e+01,4.000799999999999912e-01,1.219550000000000091e-07
3.570564222335815430e+01,4.000909999999999744e-01,1.293550000000000092e-07
3.637677836418151855e+01,4.000859999999999972e-01,1.311179999999999966e-07
3.703509616851806641e+01,4.000839999999999952e-01,1.376509999999999929e-07
3.768639826774597168e+01,4.000900000000000012e-01,1.524499999999999920e-07
3.784231591224670410e+01,4.000619999999999732e-01,1.171699999999999964e-07
