# Fri Oct 20 16:34:40 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=0, Npos=50, Nneg=0, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.857443809509277344e-02,-2.026559999999999957e-06,-2.997759999999999893e-10,2.152881622314453125e-01,4.000500000000000167e-01,7.456329999999999376e-08
3.547232151031494141e-01,1.999890000000000001e-01,1.309809999999999967e-08,4.972743988037109375e-01,4.000509999999999899e-01,6.565369999999999715e-08
6.368148326873779297e-01,4.000560000000000227e-01,6.700249999999999398e-08,7.762668132781982422e-01,4.000500000000000167e-01,6.521840000000000383e-08
9.148662090301513672e-01,6.000950000000000450e-01,2.306989999999999934e-07,1.071331024169921875e+00,4.000480000000000147e-01,5.772309999999999891e-08
1.274840116500854492e+00,8.001070000000000126e-01,3.296269999999999909e-07,1.430783987045288086e+00,4.000500000000000167e-01,3.797940000000000060e-08
1.631843805313110352e+00,1.000110000000000054e+00,4.543519999999999911e-07,1.787474155426025391e+00,4.000489999999999879e-01,2.504069999999999936e-08
1.991022109985351562e+00,1.200110000000000010e+00,4.283430000000000128e-07,2.146964550018310547e+00,4.000540000000000207e-01,1.300199999999999956e-08
2.349543094635009766e+00,1.400099999999999900e+00,3.698410000000000094e-07,2.505096435546875000e+00,4.000569999999999959e-01,7.309439999999999938e-09
2.708487272262573242e+00,1.600049999999999972e+00,4.677419999999999806e-07,2.864042282104492188e+00,4.000500000000000167e-01,6.807490000000000033e-09
3.067472457885742188e+00,1.800049999999999928e+00,5.250689999999999486e-07,3.223009347915649414e+00,4.000500000000000167e-01,5.917919999999999764e-09
3.426804780960083008e+00,2.000010000000000066e+00,5.828269999999999553e-07,3.582237958908081055e+00,4.000500000000000167e-01,5.839089999999999944e-09
3.784265995025634766e+00,2.200340000000000185e+00,6.571979999999999799e-07,3.940954208374023438e+00,4.000529999999999919e-01,5.073600000000000347e-09
4.144379615783691406e+00,2.400399999999999867e+00,8.121019999999999752e-07,4.301259994506835938e+00,4.000540000000000207e-01,4.725050000000000346e-09
4.503549098968505859e+00,2.600389999999999979e+00,1.077909999999999942e-06,4.659709930419921875e+00,4.000580000000000247e-01,4.862639999999999661e-09
4.861395597457885742e+00,2.800510000000000055e+00,1.419869999999999968e-06,5.031146287918090820e+00,4.000500000000000167e-01,3.409170000000000129e-09
5.236104011535644531e+00,3.000579999999999803e+00,1.889579999999999957e-06,5.406058073043823242e+00,4.000480000000000147e-01,3.088769999999999871e-09
5.608899116516113281e+00,3.200790000000000024e+00,2.728970000000000064e-06,5.765990018844604492e+00,4.000480000000000147e-01,2.878639999999999895e-09
5.967052459716796875e+00,3.400910000000000100e+00,4.032250000000000230e-06,6.123689889907836914e+00,4.000520000000000187e-01,2.704080000000000034e-09
6.327500581741333008e+00,3.600989999999999913e+00,5.910970000000000261e-06,6.496165752410888672e+00,4.000460000000000127e-01,9.378190000000000678e-10
6.700480222702026367e+00,3.800769999999999982e+00,8.702009999999999715e-06,6.870696544647216797e+00,4.000429999999999819e-01,5.528809999999999646e-10
