# Frecuencia [Hz], Z [Ohm], Fase [°]
2.000000000000000000e+01,4.417300000000000000e+05,-1.992089999999999916e+00
2.037349999999999994e+01,4.001010000000000000e+05,-2.355570000000000164e+00
2.075260000000000105e+01,4.019600000000000000e+05,-2.197369999999999823e+00
2.114020000000000010e+01,3.316390000000000000e+05,-1.809739999999999904e+00
2.153320000000000078e+01,3.372260000000000000e+05,-1.550929999999999920e+00
2.193459999999999965e+01,3.292600000000000000e+05,-1.797870000000000079e+00
2.234299999999999997e+01,3.680030000000000000e+05,-2.257330000000000059e+00
2.275829999999999842e+01,3.779380000000000000e+05,-2.216600000000000126e+00
2.318209999999999837e+01,3.925420000000000000e+05,-2.475900000000000212e+00
2.361459999999999937e+01,4.373970000000000000e+05,-1.930500000000000105e+00
2.405580000000000140e+01,4.387290000000000000e+05,-2.411960000000000104e+00
2.450379999999999825e+01,4.307690000000000000e+05,-2.657579999999999831e+00
2.496049999999999969e+01,3.141510000000000000e+05,-2.358659999999999979e+00
2.542589999999999861e+01,3.307700000000000000e+05,-1.807630000000000070e+00
2.589780000000000015e+01,3.475120000000000000e+05,-2.068690000000000140e+00
2.638060000000000116e+01,3.139770000000000000e+05,-1.976169999999999982e+00
2.687209999999999965e+01,4.326040000000000000e+05,-3.213260000000000005e+00
2.737229999999999919e+01,3.222190000000000000e+05,-2.271999999999999797e+00
2.788360000000000127e+01,3.255740000000000000e+05,-1.802440000000000042e+00
2.840099999999999980e+01,3.317290000000000000e+05,-2.736270000000000202e+00
2.893240000000000123e+01,3.411080000000000000e+05,-1.666160000000000085e+00
2.946950000000000003e+01,3.818140000000000000e+05,-2.705049999999999955e+00
3.001800000000000068e+01,3.094180000000000000e+05,-2.166939999999999866e+00
3.057789999999999964e+01,3.326220000000000000e+05,-2.604509999999999881e+00
3.114939999999999998e+01,3.314830000000000000e+05,-1.877769999999999939e+00
3.172919999999999874e+01,3.736280000000000000e+05,-3.037199999999999900e+00
3.232059999999999889e+01,3.719960000000000000e+05,-2.679230000000000000e+00
3.292000000000000171e+01,3.466580000000000000e+05,-2.782270000000000021e+00
3.353450000000000131e+01,3.787460000000000000e+05,-3.274000000000000021e+00
3.416080000000000183e+01,3.212100000000000000e+05,-2.608719999999999928e+00
3.479869999999999663e+01,4.103610000000000000e+05,-3.270939999999999959e+00
3.544420000000000215e+01,4.037100000000000000e+05,-3.060670000000000002e+00
3.610540000000000305e+01,4.019140000000000000e+05,-3.577379999999999782e+00
3.677819999999999823e+01,2.933800000000000000e+05,-2.583359999999999879e+00
3.746249999999999858e+01,3.156410000000000000e+05,-2.393959999999999866e+00
3.815820000000000078e+01,4.064710000000000000e+05,-5.159480000000000288e+00
3.887019999999999698e+01,3.135230000000000000e+05,-2.930719999999999992e+00
3.959349999999999881e+01,3.383160000000000000e+05,-3.236829999999999874e+00
4.033339999999999748e+01,3.674810000000000000e+05,-3.751879999999999882e+00
4.108460000000000178e+01,3.867610000000000000e+05,-3.976440000000000197e+00
4.185269999999999868e+01,3.961530000000000000e+05,-4.796310000000000073e+00
4.263179999999999836e+01,4.445600000000000000e+05,-4.035359999999999836e+00
4.342159999999999798e+01,3.893330000000000000e+05,-4.185579999999999856e+00
4.423469999999999658e+01,4.265240000000000000e+05,-4.813080000000000247e+00
4.505859999999999843e+01,3.861010000000000000e+05,-4.603360000000000340e+00
4.589959999999999951e+01,4.040920000000000000e+05,-4.869710000000000427e+00
4.675079999999999814e+01,3.990220000000000000e+05,-4.202329999999999899e+00
4.761899999999999977e+01,3.919080000000000000e+05,-4.883399999999999963e+00
4.851230000000000331e+01,3.701740000000000000e+05,-4.379679999999999573e+00
4.941530000000000200e+01,3.522280000000000000e+05,-4.583870000000000111e+00
5.033559999999999945e+01,3.676380000000000000e+05,-5.500569999999999737e+00
5.127329999999999899e+01,3.642640000000000000e+05,-5.156380000000000408e+00
5.222840000000000060e+01,3.580080000000000000e+05,-4.688200000000000145e+00
5.320089999999999719e+01,4.224290000000000000e+05,-5.580949999999999633e+00
5.419080000000000297e+01,4.855120000000000000e+05,-6.657040000000000290e+00
5.519780000000000086e+01,3.143150000000000000e+05,-3.918839999999999879e+00
5.623239999999999839e+01,2.699980000000000000e+05,-4.514339999999999797e+00
5.727380000000000138e+01,2.929980000000000000e+05,-3.909419999999999895e+00
5.834309999999999974e+01,4.272120000000000000e+05,-4.768200000000000216e+00
5.942949999999999733e+01,3.673310000000000000e+05,-4.548300000000000232e+00
6.054489999999999839e+01,3.932380000000000000e+05,-4.453280000000000349e+00
6.166499999999999915e+01,4.090560000000000000e+05,-6.153410000000000046e+00
6.281410000000000338e+01,3.567710000000000000e+05,-5.571430000000000327e+00
6.397950000000000159e+01,3.580050000000000000e+05,-5.631999999999999673e+00
6.517489999999999384e+01,3.562570000000000000e+05,-5.522529999999999717e+00
6.638639999999999475e+01,3.971130000000000000e+05,-6.266469999999999985e+00
6.762850000000000250e+01,4.269800000000000000e+05,-7.164080000000000226e+00
6.888630000000000564e+01,4.352560000000000000e+05,-7.668630000000000280e+00
7.017539999999999623e+01,4.363200000000000000e+05,-7.519099999999999895e+00
7.147960000000000491e+01,3.593120000000000000e+05,-6.438060000000000116e+00
7.281550000000000011e+01,3.991140000000000000e+05,-6.932030000000000136e+00
7.416559999999999775e+01,4.189820000000000000e+05,-6.789520000000000444e+00
7.554770000000000607e+01,3.469850000000000000e+05,-6.226950000000000429e+00
7.696250000000000568e+01,4.437460000000000000e+05,-6.418389999999999596e+00
7.839039999999999964e+01,4.191160000000000000e+05,-8.331149999999999167e+00
7.985089999999999577e+01,3.957350000000000000e+05,-9.168010000000000659e+00
8.134489999999999554e+01,3.946760000000000000e+05,-8.483040000000000802e+00
8.284999999999999432e+01,3.860760000000000000e+05,-8.110390000000000654e+00
8.438819999999999766e+01,3.637250000000000000e+05,-7.569670000000000343e+00
8.598449999999999704e+01,4.284120000000000000e+05,-8.909369999999999123e+00
