# Fri Dec  1 15:12:37 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  I=-1.25e-05, Tmax=0, Twrite=0.05, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=15, ratioRth=0.6, Rth=7804301.034339636, Nth=5
2.622492313385009766e-01,4.000529999999999919e-01,5.365569999999999784e-08
4.804346561431884766e-01,4.000520000000000187e-01,5.265919999999999947e-08
6.958785057067871094e-01,4.000480000000000147e-01,5.120070000000000001e-08
9.148597717285156250e-01,4.000500000000000167e-01,5.025199999999999894e-08
1.133830308914184570e+00,4.000409999999999799e-01,5.007130000000000182e-08
1.351793050765991211e+00,4.000409999999999799e-01,4.853370000000000002e-08
1.572799444198608398e+00,4.000429999999999819e-01,4.882940000000000180e-08
1.789999485015869141e+00,4.000489999999999879e-01,4.781409999999999932e-08
2.009466648101806641e+00,4.000520000000000187e-01,4.629019999999999717e-08
2.226780176162719727e+00,4.000540000000000207e-01,4.840209999999999770e-08
2.442824840545654297e+00,4.000589999999999979e-01,5.190980000000000204e-08
2.661170721054077148e+00,4.000520000000000187e-01,5.156059999999999915e-08
2.894119024276733398e+00,4.000440000000000107e-01,5.111370000000000062e-08
3.114546298980712891e+00,4.000480000000000147e-01,5.114229999999999864e-08
3.334836721420288086e+00,4.000420000000000087e-01,5.180359999999999676e-08
3.491225004196166992e+00,4.000310000000000255e-01,3.056520000000000029e-08
