# Fri Dec  1 15:53:20 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.058430671691894531e-02,-3.337859999999999921e-05,1.173560000000000030e-09,2.339363098144531250e-01,4.000349999999999739e-01,2.434679999999999868e-08
3.733208179473876953e-01,1.999680000000000069e-01,6.916049999999999914e-09,5.256214141845703125e-01,4.000369999999999759e-01,3.178630000000000055e-08
6.677062511444091797e-01,4.000440000000000107e-01,2.996090000000000063e-08,8.069782257080078125e-01,4.000389999999999779e-01,3.078069999999999980e-08
9.465978145599365234e-01,6.000600000000000378e-01,5.805019999999999792e-08,1.104276895523071289e+00,4.000279999999999947e-01,3.190590000000000249e-08
1.258090257644653320e+00,8.000669999999999726e-01,9.239199999999999776e-08,1.398320913314819336e+00,4.000219999999999887e-01,2.599689999999999901e-08
1.537738084793090820e+00,1.000099999999999989e+00,2.080109999999999956e-07,1.695146560668945312e+00,4.000369999999999759e-01,2.537559999999999993e-08
1.902075767517089844e+00,1.200080000000000036e+00,2.556010000000000135e-07,2.056961059570312500e+00,4.000360000000000027e-01,2.271890000000000103e-08
2.257607936859130859e+00,1.400060000000000082e+00,3.642319999999999755e-07,2.414881229400634766e+00,4.000400000000000067e-01,2.627560000000000137e-08
2.619637012481689453e+00,1.600030000000000063e+00,5.014360000000000175e-07,2.776417732238769531e+00,4.000380000000000047e-01,2.430549999999999884e-08
2.980762481689453125e+00,1.800019999999999953e+00,6.990360000000000399e-07,3.136045217514038086e+00,4.000360000000000027e-01,2.458720000000000129e-08
3.337762355804443359e+00,1.999980000000000091e+00,9.769530000000001058e-07,3.493618726730346680e+00,4.000440000000000107e-01,2.788439999999999854e-08
3.695212364196777344e+00,2.200039999999999996e+00,1.320799999999999916e-06,3.866342544555664062e+00,4.000279999999999947e-01,2.703209999999999891e-08
4.069603681564331055e+00,2.400150000000000006e+00,1.843059999999999935e-06,4.242644786834716797e+00,4.000310000000000255e-01,2.278409999999999952e-08
4.443445444107055664e+00,2.600239999999999885e+00,2.623219999999999848e-06,4.616460323333740234e+00,4.000440000000000107e-01,2.514839999999999972e-08
4.818669080734252930e+00,2.800349999999999895e+00,3.651549999999999792e-06,4.989397287368774414e+00,4.000369999999999759e-01,3.024950000000000230e-08
5.192143440246582031e+00,3.000449999999999839e+00,5.063339999999999704e-06,5.363258361816406250e+00,4.000299999999999967e-01,2.298999999999999940e-08
5.567316770553588867e+00,3.200600000000000112e+00,7.067690000000000258e-06,5.738879442214965820e+00,4.000429999999999819e-01,2.317640000000000033e-08
5.939334869384765625e+00,3.400679999999999925e+00,9.923500000000000788e-06,6.111298322677612305e+00,4.000310000000000255e-01,3.134449999999999986e-08
6.316164970397949219e+00,3.600709999999999855e+00,1.385800000000000013e-05,6.487455129623413086e+00,4.000199999999999867e-01,1.591990000000000083e-08
6.689445495605468750e+00,3.800409999999999844e+00,1.938239999999999928e-05,6.859270811080932617e+00,4.000250000000000195e-01,9.626380000000000004e-09
7.061163425445556641e+00,4.000560000000000116e+00,2.708710000000000024e-05,7.234322071075439453e+00,4.000319999999999987e-01,1.637359999999999979e-08
