# Fri Aug 25 16:47:37 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=6, Vmin=-6, Npos=50, Nneg=50, pw=0.1, cycles=3, hslV=0.4
1.029436588287353516e-01,-4.327299999999999718e-05,-3.266329999999999876e-12,2.778406143188476562e-01,4.000070000000000014e-01,2.376569999999999952e-08
4.017896652221679688e-01,2.399529999999999996e-01,7.933509999999999418e-09,5.267109870910644531e-01,4.000040000000000262e-01,2.008519999999999843e-08
6.534428596496582031e-01,4.800030000000000130e-01,3.059379999999999831e-08,7.808394432067871094e-01,4.000070000000000014e-01,2.034109999999999875e-08
9.087679386138916016e-01,7.200269999999999726e-01,8.660979999999999512e-08,1.034129381179809570e+00,4.000099999999999767e-01,2.137129999999999960e-08
1.159816026687622070e+00,9.600290000000000212e-01,1.796790000000000037e-07,1.316624402999877930e+00,4.000099999999999767e-01,1.884269999999999905e-08
1.507531166076660156e+00,1.200039999999999996e+00,3.322840000000000127e-07,1.651470184326171875e+00,4.000119999999999787e-01,2.176490000000000122e-08
1.840363264083862305e+00,1.439999999999999947e+00,5.029539999999999918e-07,1.982702970504760742e+00,4.000170000000000115e-01,2.221720000000000058e-08
2.169516801834106445e+00,1.679999999999999938e+00,7.742990000000000171e-07,2.324985504150390625e+00,4.000159999999999827e-01,2.035999999999999835e-08
2.519640684127807617e+00,1.919980000000000020e+00,1.294119999999999944e-06,2.686008214950561523e+00,4.000179999999999847e-01,1.851299999999999842e-08
2.873217821121215820e+00,2.159959999999999880e+00,2.077849999999999935e-06,3.048082590103149414e+00,4.000210000000000155e-01,2.061939999999999933e-08
3.248309373855590820e+00,2.399900000000000144e+00,3.196830000000000019e-06,3.418708562850952148e+00,4.000170000000000115e-01,3.748569999999999929e-08
3.620497226715087891e+00,2.639829999999999899e+00,4.346700000000000243e-06,3.794860363006591797e+00,4.000119999999999787e-01,4.060169999999999887e-08
3.994928121566772461e+00,2.880100000000000104e+00,6.933509999999999622e-06,4.165343761444091797e+00,4.000190000000000135e-01,2.823990000000000130e-08
4.355846166610717773e+00,3.120220000000000216e+00,1.025560000000000054e-05,4.554590940475463867e+00,4.000210000000000155e-01,3.076370000000000038e-08
4.741868734359741211e+00,3.360149999999999970e+00,1.283440000000000031e-05,4.931294202804565430e+00,4.000190000000000135e-01,6.333799999999999448e-08
5.121486186981201172e+00,3.600359999999999783e+00,1.900900000000000045e-05,5.311013936996459961e+00,4.000130000000000075e-01,5.453960000000000220e-08
5.510953187942504883e+00,3.840349999999999930e+00,2.375339999999999860e-05,5.698894023895263672e+00,4.000119999999999787e-01,9.162630000000000567e-08
5.886507034301757812e+00,4.080300000000000260e+00,3.191389999999999949e-05,6.075277328491210938e+00,4.000110000000000054e-01,9.272849999999999551e-08
6.274838209152221680e+00,4.320269999999999833e+00,3.911850000000000163e-05,6.461498260498046875e+00,4.000130000000000075e-01,1.573989999999999922e-07
6.619911670684814453e+00,4.560570000000000235e+00,4.360349999999999681e-05,6.791389703750610352e+00,4.000059999999999727e-01,9.891259999999999859e-08
6.993002653121948242e+00,4.800519999999999676e+00,5.544649999999999845e-05,7.182191133499145508e+00,4.000079999999999747e-01,1.218989999999999985e-07
7.399859189987182617e+00,5.040460000000000385e+00,6.443779999999999484e-05,7.573195934295654297e+00,4.000059999999999727e-01,9.462689999999999880e-08
7.763417482376098633e+00,5.280439999999999579e+00,7.565460000000000576e-05,7.953354358673095703e+00,4.000000000000000222e-01,1.717450000000000069e-07
8.110588788986206055e+00,5.520739999999999981e+00,9.168450000000000623e-05,8.280712127685546875e+00,4.000049999999999994e-01,1.633989999999999930e-07
8.438527345657348633e+00,5.760810000000000208e+00,1.112379999999999944e-04,8.628715753555297852e+00,3.999929999999999874e-01,2.149480000000000001e-07
8.785173177719116211e+00,6.000770000000000159e+00,1.346220000000000131e-04,8.972937583923339844e+00,3.999900000000000122e-01,2.616590000000000006e-07
9.129854917526245117e+00,5.760760000000000325e+00,1.331179999999999950e-04,9.319486379623413086e+00,3.999900000000000122e-01,3.307779999999999990e-07
9.476888656616210938e+00,5.520769999999999733e+00,1.262670000000000025e-04,9.665797710418701172e+00,3.999909999999999854e-01,3.281200000000000026e-07
9.822242259979248047e+00,5.280490000000000350e+00,1.188430000000000004e-04,1.001079893112182617e+01,3.999940000000000162e-01,3.832220000000000152e-07
1.016739940643310547e+01,5.040510000000000268e+00,1.043200000000000041e-04,1.035363650321960449e+01,3.999949999999999894e-01,3.508419999999999860e-07
1.051120829582214355e+01,4.800530000000000186e+00,9.268669999999999470e-05,1.068453574180603027e+01,3.999980000000000202e-01,3.804160000000000098e-07
1.084157276153564453e+01,4.560559999999999725e+00,8.603109999999999696e-05,1.100925898551940918e+01,4.000000000000000222e-01,4.117770000000000218e-07
1.115203762054443359e+01,4.320380000000000109e+00,7.738070000000000267e-05,1.132372140884399414e+01,4.000049999999999994e-01,4.344519999999999783e-07
1.146673178672790527e+01,4.080309999999999881e+00,6.801799999999999828e-05,1.164013528823852539e+01,4.000070000000000014e-01,4.633099999999999843e-07
1.179434537887573242e+01,3.840380000000000127e+00,5.752939999999999844e-05,1.196662831306457520e+01,4.000099999999999767e-01,4.456110000000000056e-07
