# Fri Aug 25 17:49:15 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=6, Vmin=-2.5, Npos=50, Nneg=50, pw=0.01, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.1
1.294541358947753906e-02,-5.180839999999999680e-05,4.230049999999999884e-09,1.056334972381591797e-01,3.999789999999999734e-01,1.826010000000000083e-07
1.368660926818847656e-01,2.399590000000000056e-01,7.776910000000000517e-08,2.142579555511474609e-01,4.000049999999999994e-01,1.811819999999999875e-07
2.619831562042236328e-01,4.800740000000000007e-01,3.204379999999999740e-07,2.939867973327636719e-01,4.000449999999999839e-01,1.726780000000000061e-07
3.241522312164306641e-01,7.200609999999999511e-01,8.212830000000000360e-07,3.545727729797363281e-01,4.000409999999999799e-01,1.731950000000000100e-07
3.855445384979248047e-01,9.600880000000000525e-01,1.557030000000000066e-06,4.323573112487792969e-01,4.000369999999999759e-01,1.723609999999999908e-07
4.641404151916503906e-01,1.200110000000000010e+00,2.650699999999999880e-06,5.111002922058105469e-01,4.000589999999999979e-01,1.710400000000000016e-07
5.573952198028564453e-01,1.440059999999999896e+00,4.177689999999999976e-06,6.033706665039062500e-01,4.000509999999999899e-01,2.190350000000000022e-07
6.504366397857666016e-01,1.680080000000000018e+00,6.006919999999999740e-06,6.973013877868652344e-01,4.000369999999999759e-01,2.265199999999999928e-07
7.305359840393066406e-01,1.920050000000000034e+00,8.398169999999999927e-06,7.765288352966308594e-01,4.000310000000000255e-01,2.323440000000000058e-07
8.085067272186279297e-01,2.160149999999999793e+00,1.133570000000000058e-05,8.551592826843261719e-01,4.000199999999999867e-01,2.230050000000000040e-07
8.871514797210693359e-01,2.399150000000000116e+00,1.448499999999999938e-05,9.348826408386230469e-01,4.000170000000000115e-01,2.285830000000000028e-07
9.819507598876953125e-01,2.639990000000000059e+00,1.861289999999999928e-05,1.028477191925048828e+00,4.000540000000000207e-01,2.235470000000000098e-07
1.075521469116210938e+00,2.880250000000000199e+00,2.320849999999999980e-05,1.123688220977783203e+00,4.000420000000000087e-01,3.003690000000000078e-07
1.155273437500000000e+00,3.120509999999999895e+00,2.877940000000000096e-05,1.203024864196777344e+00,4.000440000000000107e-01,3.020159999999999960e-07
1.250014066696166992e+00,3.360549999999999926e+00,3.512189999999999995e-05,1.297240018844604492e+00,4.000400000000000067e-01,2.815769999999999809e-07
1.328798532485961914e+00,3.600719999999999921e+00,4.184090000000000118e-05,1.375119447708129883e+00,4.000509999999999899e-01,2.734779999999999823e-07
1.406352281570434570e+00,3.840850000000000097e+00,4.996920000000000262e-05,1.452083349227905273e+00,4.000480000000000147e-01,3.046460000000000136e-07
1.498003482818603516e+00,4.080759999999999721e+00,5.948720000000000196e-05,1.547075986862182617e+00,4.000480000000000147e-01,3.401930000000000076e-07
1.591577053070068359e+00,4.320490000000000386e+00,6.802199999999999349e-05,1.637829780578613281e+00,4.000380000000000047e-01,3.986410000000000026e-07
1.685083627700805664e+00,4.561110000000000220e+00,7.809440000000000229e-05,1.731444120407104492e+00,4.000480000000000147e-01,3.421460000000000251e-07
1.779321670532226562e+00,4.800819999999999865e+00,9.005059999999999465e-05,1.825580120086669922e+00,4.000449999999999839e-01,4.249259999999999763e-07
1.857414245605468750e+00,5.041220000000000034e+00,1.016740000000000027e-04,1.903842210769653320e+00,4.000340000000000007e-01,4.513940000000000251e-07
