# Fri Aug 25 17:05:19 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=6, Vmin=-2.5, Npos=50, Nneg=50, pw=0.1, cycles=4, hslV=0.4
1.072213649749755859e-01,-2.846720000000000080e-05,-1.894240000000000055e-11,2.786345481872558594e-01,4.000139999999999807e-01,8.275230000000000178e-08
4.020829200744628906e-01,2.399650000000000116e-01,3.180939999999999895e-08,5.257244110107421875e-01,4.000139999999999807e-01,8.223270000000000287e-08
6.519110202789306641e-01,4.800159999999999982e-01,1.159620000000000030e-07,8.058676719665527344e-01,4.000159999999999827e-01,8.144269999999999381e-08
1.008022308349609375e+00,7.200320000000000054e-01,2.849929999999999898e-07,1.163179636001586914e+00,4.000170000000000115e-01,8.083229999999999517e-08
1.351744174957275391e+00,9.600419999999999510e-01,5.620079999999999858e-07,1.507840156555175781e+00,4.000130000000000075e-01,8.189620000000000511e-08
1.699520111083984375e+00,1.200059999999999905e+00,1.017120000000000097e-06,1.864820718765258789e+00,4.000110000000000054e-01,8.219899999999999377e-08
2.052322864532470703e+00,1.440010000000000012e+00,1.538459999999999920e-06,2.225530624389648438e+00,4.000130000000000075e-01,8.082020000000000263e-08
2.425834417343139648e+00,1.679999999999999938e+00,2.366629999999999904e-06,2.623276710510253906e+00,4.000079999999999747e-01,9.090010000000000542e-08
2.821219444274902344e+00,1.919969999999999954e+00,3.518329999999999821e-06,2.991310834884643555e+00,4.000130000000000075e-01,9.633420000000000509e-08
3.180069208145141602e+00,2.159959999999999880e+00,5.009989999999999614e-06,3.351201772689819336e+00,4.000119999999999787e-01,1.070629999999999972e-07
3.586190938949584961e+00,2.399849999999999817e+00,6.936800000000000229e-06,3.741818904876708984e+00,4.000150000000000095e-01,1.131150000000000041e-07
3.898547887802124023e+00,2.639810000000000212e+00,8.865739999999999924e-06,4.054363012313842773e+00,4.000130000000000075e-01,1.166830000000000000e-07
4.210434436798095703e+00,2.880139999999999922e+00,1.238030000000000071e-05,4.381677627563476562e+00,4.000210000000000155e-01,1.307250000000000009e-07
4.536772489547729492e+00,3.120010000000000172e+00,1.616049999999999884e-05,4.709494113922119141e+00,4.000199999999999867e-01,1.423619999999999879e-07
4.863910198211669922e+00,3.360090000000000021e+00,1.955750000000000037e-05,5.034485340118408203e+00,4.000179999999999847e-01,1.328379999999999882e-07
5.192597627639770508e+00,3.600369999999999848e+00,2.586810000000000056e-05,5.363149404525756836e+00,4.000159999999999827e-01,1.477819999999999928e-07
5.520033359527587891e+00,3.840370000000000061e+00,3.170349999999999893e-05,5.694450855255126953e+00,4.000130000000000075e-01,1.574850000000000103e-07
5.848370552062988281e+00,4.080259999999999998e+00,4.147680000000000241e-05,6.017323017120361328e+00,4.000110000000000054e-01,1.682089999999999943e-07
6.174323797225952148e+00,4.320350000000000357e+00,4.555379999999999743e-05,6.346115350723266602e+00,4.000159999999999827e-01,1.496739999999999941e-07
6.501441478729248047e+00,4.560609999999999609e+00,5.407489999999999958e-05,6.674307584762573242e+00,4.000130000000000075e-01,1.472039999999999991e-07
6.830534696578979492e+00,4.800539999999999807e+00,6.946760000000000554e-05,6.999907732009887695e+00,4.000040000000000262e-01,1.935060000000000123e-07
7.157441616058349609e+00,5.040519999999999889e+00,7.497070000000000372e-05,7.328040361404418945e+00,4.000090000000000034e-01,1.441940000000000006e-07
7.486115217208862305e+00,5.280479999999999841e+00,8.730469999999999778e-05,7.656420469284057617e+00,3.999949999999999894e-01,2.727870000000000193e-07
7.812352180480957031e+00,5.520780000000000243e+00,1.053220000000000057e-04,8.000800609588623047e+00,3.999940000000000162e-01,2.416240000000000201e-07
