# Fri Aug 25 17:01:36 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=4.5, Vmin=-2.5, Npos=50, Nneg=50, pw=0.1, cycles=4, hslV=0.4
1.071133613586425781e-01,-3.166200000000000280e-05,-2.205369999999999922e-12,2.777802944183349609e-01,4.000190000000000135e-01,2.538059999999999815e-09
4.029166698455810547e-01,1.799689999999999901e-01,4.306320000000000076e-10,5.295970439910888672e-01,4.000170000000000115e-01,2.561820000000000155e-09
6.535871028900146484e-01,3.599959999999999827e-01,1.930799999999999991e-09,7.768168449401855469e-01,4.000170000000000115e-01,2.575020000000000068e-09
9.013941287994384766e-01,5.400340000000000140e-01,6.033989999999999757e-09,1.028184413909912109e+00,4.000179999999999847e-01,2.755049999999999911e-09
1.154908180236816406e+00,7.200379999999999558e-01,1.465440000000000018e-08,1.277787208557128906e+00,4.000179999999999847e-01,2.921089999999999888e-09
1.401841878890991211e+00,9.000310000000000255e-01,3.002000000000000015e-08,1.527068614959716797e+00,4.000170000000000115e-01,2.939530000000000084e-09
1.653287887573242188e+00,1.080049999999999955e+00,5.569709999999999784e-08,1.777352094650268555e+00,4.000190000000000135e-01,3.371699999999999844e-09
1.902121305465698242e+00,1.260059999999999958e+00,9.045430000000000020e-08,2.028841733932495117e+00,4.000199999999999867e-01,3.134760000000000040e-09
2.154416799545288086e+00,1.440010000000000012e+00,1.493219999999999920e-07,2.296193361282348633e+00,4.000210000000000155e-01,3.048569999999999948e-09
2.487105607986450195e+00,1.619990000000000041e+00,1.927520000000000044e-07,2.642403364181518555e+00,4.000199999999999867e-01,3.343319999999999990e-09
2.844336509704589844e+00,1.799989999999999979e+00,2.827980000000000154e-07,3.000566244125366211e+00,4.000239999999999907e-01,4.351249999999999838e-09
3.201593875885009766e+00,1.979970000000000008e+00,3.915229999999999782e-07,3.356327056884765625e+00,4.000219999999999887e-01,3.608009999999999827e-09
3.545632600784301758e+00,2.159930000000000128e+00,5.450170000000000158e-07,3.700293302536010742e+00,4.000179999999999847e-01,5.050860000000000072e-09
3.901189565658569336e+00,2.339879999999999960e+00,7.414040000000000127e-07,4.059044837951660156e+00,4.000150000000000095e-01,3.393510000000000206e-09
4.246464729309082031e+00,2.519849999999999923e+00,1.047460000000000090e-06,4.421056985855102539e+00,4.000139999999999807e-01,3.602580000000000188e-09
4.610310077667236328e+00,2.700149999999999828e+00,1.529039999999999933e-06,4.779682397842407227e+00,4.000139999999999807e-01,3.890199999999999656e-09
4.981822729110717773e+00,2.880149999999999988e+00,1.972999999999999999e-06,5.155267000198364258e+00,4.000170000000000115e-01,3.919459999999999615e-09
5.355497360229492188e+00,3.060119999999999951e+00,2.760210000000000124e-06,5.528327465057373047e+00,4.000170000000000115e-01,6.309370000000000103e-09
5.731594085693359375e+00,3.240159999999999929e+00,3.606790000000000072e-06,5.901583909988403320e+00,4.000190000000000135e-01,4.692450000000000272e-09
6.088959455490112305e+00,3.420119999999999827e+00,5.875080000000000169e-06,6.259237051010131836e+00,4.000139999999999807e-01,9.056619999999999275e-09
6.447830915451049805e+00,3.600410000000000110e+00,8.288890000000000526e-06,6.618951559066772461e+00,4.000130000000000075e-01,2.107089999999999845e-08
6.820549726486206055e+00,3.781019999999999825e+00,-2.683739999999999916e-08,6.947583913803100586e+00,4.000059999999999727e-01,2.762010000000000061e-08
7.072181701660156250e+00,3.960329999999999906e+00,1.909430000000000114e-05,7.258456945419311523e+00,4.000119999999999787e-01,4.344450000000000233e-08
7.460345268249511719e+00,4.140320000000000000e+00,2.600349999999999930e-05,7.649369478225708008e+00,4.000119999999999787e-01,6.290699999999999546e-08
7.850967645645141602e+00,4.320240000000000080e+00,3.361150000000000167e-05,8.039631366729736328e+00,4.000119999999999787e-01,5.539330000000000144e-08
8.239079475402832031e+00,4.500580000000000247e+00,4.538870000000000133e-05,8.428581237792968750e+00,4.000070000000000014e-01,9.763149999999999647e-08
8.628088235855102539e+00,4.320199999999999818e+00,4.376320000000000139e-05,8.814439296722412109e+00,4.000020000000000242e-01,1.870979999999999989e-07
8.969204902648925781e+00,4.140279999999999738e+00,3.787920000000000149e-05,9.141916513442993164e+00,4.000150000000000095e-01,1.530999999999999879e-07
9.299067735671997070e+00,3.960329999999999906e+00,3.524300000000000121e-05,9.469335079193115234e+00,4.000110000000000054e-01,1.447459999999999913e-07
9.625740766525268555e+00,3.780330000000000190e+00,2.984070000000000044e-05,9.794275283813476562e+00,4.000179999999999847e-01,1.525239999999999965e-07
9.948722362518310547e+00,3.600400000000000045e+00,2.554810000000000024e-05,1.012121772766113281e+01,4.000179999999999847e-01,1.610699999999999990e-07
1.027809166908264160e+01,3.420020000000000060e+00,2.180539999999999963e-05,1.044740915298461914e+01,4.000170000000000115e-01,1.453549999999999936e-07
1.060477876663208008e+01,3.240079999999999849e+00,1.871240000000000061e-05,1.077557802200317383e+01,4.000199999999999867e-01,1.374189999999999946e-07
1.093332767486572266e+01,3.059959999999999791e+00,1.586279999999999998e-05,1.110506272315979004e+01,4.000190000000000135e-01,1.412760000000000006e-07
1.126230812072753906e+01,2.880110000000000170e+00,1.354019999999999955e-05,1.143216252326965332e+01,4.000190000000000135e-01,1.432710000000000128e-07
1.158803844451904297e+01,2.700149999999999828e+00,1.129170000000000067e-05,1.175941133499145508e+01,4.000130000000000075e-01,1.243320000000000045e-07
