# Tue Sep  5 18:15:27 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0, T = 0, nplc=0.5
2.423383474349975586e+00,4.000409999999999799e-01,8.495760000000000035e-09
2.499885559082031250e+00,3.000760000000000094e+00,2.774359999999999810e-06
2.535401105880737305e+00,4.000360000000000027e-01,9.849490000000000074e-09
2.614722013473510742e+00,3.100670000000000037e+00,3.071910000000000036e-06
2.646698236465454102e+00,4.000400000000000067e-01,7.595929999999999845e-09
2.725680112838745117e+00,3.200969999999999871e+00,3.514099999999999948e-06
2.758793115615844727e+00,4.000420000000000087e-01,9.295480000000000661e-09
2.835416793823242188e+00,3.300809999999999800e+00,4.026009999999999931e-06
2.869395256042480469e+00,4.000330000000000275e-01,8.288929999999999830e-09
2.944695234298706055e+00,3.401060000000000194e+00,5.150529999999999627e-06
2.980544567108154297e+00,4.000469999999999859e-01,1.260530000000000071e-08
3.059575796127319336e+00,3.501009999999999955e+00,5.976100000000000262e-06
3.090795516967773438e+00,4.000369999999999759e-01,1.373770000000000065e-08
3.166133165359497070e+00,3.601230000000000153e+00,6.885810000000000062e-06
3.202133417129516602e+00,4.000449999999999839e-01,1.215540000000000044e-08
3.277047634124755859e+00,3.700979999999999936e+00,8.460540000000000822e-06
3.312188386917114258e+00,4.000310000000000255e-01,1.359460000000000018e-08
3.386487722396850586e+00,3.800899999999999945e+00,1.026129999999999949e-05
3.431337356567382812e+00,4.000279999999999947e-01,8.298809999999999387e-09
3.541054248809814453e+00,3.900920000000000165e+00,-3.225040000000000270e-08
3.559628009796142578e+00,4.000520000000000187e-01,3.714140000000000328e-08
3.578541994094848633e+00,4.000689999999999635e+00,1.628630000000000024e-05
3.625870704650878906e+00,4.000349999999999739e-01,1.446270000000000053e-08
3.702456712722778320e+00,4.101119999999999877e+00,2.176440000000000121e-05
3.745588064193725586e+00,4.000330000000000275e-01,1.733089999999999937e-08
3.821653842926025391e+00,4.200990000000000002e+00,3.110180000000000095e-05
3.863620519638061523e+00,4.000290000000000235e-01,3.554619999999999705e-08
3.943469047546386719e+00,4.301120000000000054e+00,4.561909999999999831e-05
3.984106540679931641e+00,4.000340000000000007e-01,4.549289999999999704e-08
4.060999631881713867e+00,4.401030000000000442e+00,6.581229999999999329e-05
4.103983879089355469e+00,4.000230000000000175e-01,7.631690000000000226e-08
4.179574012756347656e+00,4.501249999999999751e+00,7.299779999999999420e-05
4.224580049514770508e+00,4.000230000000000175e-01,8.937060000000000486e-08
4.301144123077392578e+00,4.601110000000000255e+00,9.716539999999999639e-05
4.344124317169189453e+00,4.000270000000000215e-01,1.068560000000000008e-07
4.426652193069458008e+00,4.701080000000000148e+00,1.122649999999999966e-04
4.471298694610595703e+00,4.000190000000000135e-01,9.208980000000000184e-08
4.545403242111206055e+00,4.801269999999999705e+00,1.438769999999999914e-04
4.599350214004516602e+00,4.000250000000000195e-01,1.029010000000000027e-07
4.685309886932373047e+00,4.901130000000000209e+00,1.673300000000000124e-04
4.727434873580932617e+00,4.000279999999999947e-01,1.683650000000000124e-07
4.756867170333862305e+00,4.000360000000000027e-01,1.615549999999999931e-07
4.776516437530517578e+00,4.000480000000000147e-01,1.580299999999999930e-07
4.800171136856079102e+00,4.000480000000000147e-01,1.491389999999999963e-07
4.814293861389160156e+00,4.000580000000000247e-01,1.489959999999999930e-07
4.833288192749023438e+00,4.000540000000000207e-01,1.440170000000000117e-07
4.852267503738403320e+00,4.000609999999999999e-01,1.451629999999999877e-07
4.871255397796630859e+00,4.000589999999999979e-01,1.514300000000000001e-07
4.890246629714965820e+00,4.000569999999999959e-01,1.511090000000000066e-07
4.909237384796142578e+00,4.000639999999999752e-01,1.500820000000000068e-07
4.927223205566406250e+00,4.000650000000000039e-01,1.469459999999999978e-07
4.945611953735351562e+00,4.000630000000000019e-01,1.472399999999999870e-07
4.965083360671997070e+00,4.000639999999999752e-01,1.477660000000000011e-07
4.983716964721679688e+00,4.000659999999999772e-01,1.469580000000000114e-07
5.002184867858886719e+00,4.000719999999999832e-01,1.422130000000000043e-07
5.023201465606689453e+00,4.000679999999999792e-01,1.426600000000000082e-07
5.039845705032348633e+00,4.000730000000000119e-01,1.384290000000000016e-07
5.059171199798583984e+00,4.000699999999999812e-01,1.332530000000000088e-07
5.077780008316040039e+00,4.000690000000000079e-01,1.340250000000000106e-07
5.096308231353759766e+00,4.000719999999999832e-01,1.368079999999999900e-07
5.115415334701538086e+00,4.000699999999999812e-01,1.372099999999999958e-07
5.134801864624023438e+00,4.000650000000000039e-01,1.320170000000000101e-07
5.152258634567260742e+00,4.000659999999999772e-01,1.338979999999999990e-07
5.174556493759155273e+00,4.000609999999999999e-01,1.357730000000000075e-07
5.190148591995239258e+00,4.000659999999999772e-01,1.340460000000000080e-07
5.208478212356567383e+00,4.000630000000000019e-01,1.323059999999999937e-07
5.227262020111083984e+00,4.000630000000000019e-01,1.360290000000000066e-07
5.247430801391601562e+00,4.000650000000000039e-01,1.386509999999999887e-07
5.264819145202636719e+00,4.000619999999999732e-01,1.361030000000000111e-07
5.284327030181884766e+00,4.000589999999999979e-01,1.421139999999999979e-07
5.303182840347290039e+00,4.000639999999999752e-01,1.397910000000000108e-07
5.322246789932250977e+00,4.000609999999999999e-01,1.356790000000000068e-07
5.340327501296997070e+00,4.000679999999999792e-01,1.366529999999999995e-07
5.360316038131713867e+00,4.000639999999999752e-01,1.340910000000000061e-07
5.377307653427124023e+00,4.000639999999999752e-01,1.376329999999999990e-07
5.396579504013061523e+00,4.000630000000000019e-01,1.366439999999999893e-07
5.414600372314453125e+00,4.000630000000000019e-01,1.387209999999999886e-07
5.434124469757080078e+00,4.000600000000000267e-01,1.397820000000000006e-07
5.451969146728515625e+00,4.000639999999999752e-01,1.366110000000000048e-07
5.473833560943603516e+00,4.000600000000000267e-01,1.385379999999999929e-07
5.489621639251708984e+00,4.000589999999999979e-01,1.405840000000000100e-07
5.508378505706787109e+00,4.000609999999999999e-01,1.417859999999999966e-07
5.527433872222900391e+00,4.000600000000000267e-01,1.491750000000000106e-07
5.546634674072265625e+00,4.000609999999999999e-01,1.463890000000000014e-07
5.565136671066284180e+00,4.000639999999999752e-01,1.446220000000000095e-07
5.585074424743652344e+00,4.000589999999999979e-01,1.432809999999999977e-07
5.602939605712890625e+00,4.000630000000000019e-01,1.393690000000000087e-07
5.622424125671386719e+00,4.000650000000000039e-01,1.367320000000000097e-07
5.640297889709472656e+00,4.000659999999999772e-01,1.349899999999999931e-07
5.658378124237060547e+00,4.000670000000000059e-01,1.339570000000000129e-07
5.677344799041748047e+00,4.000650000000000039e-01,1.458209999999999927e-07
5.697455167770385742e+00,4.000639999999999752e-01,1.441950000000000018e-07
5.715005159378051758e+00,4.000619999999999732e-01,1.441219999999999984e-07
5.734267473220825195e+00,4.000639999999999752e-01,1.421069999999999900e-07
5.753058671951293945e+00,4.000639999999999752e-01,1.429190000000000107e-07
5.772438764572143555e+00,4.000650000000000039e-01,1.465760000000000017e-07
5.791526556015014648e+00,4.000589999999999979e-01,1.451409999999999892e-07
5.812134027481079102e+00,4.000639999999999752e-01,1.448500000000000033e-07
5.828729867935180664e+00,4.000560000000000227e-01,1.479840000000000101e-07
5.847718954086303711e+00,4.000619999999999732e-01,1.504489999999999994e-07
5.865710735321044922e+00,4.000670000000000059e-01,1.522260000000000027e-07
5.884696960449218750e+00,4.000650000000000039e-01,1.501199999999999969e-07
5.903778314590454102e+00,4.000630000000000019e-01,1.524769999999999961e-07
5.923893690109252930e+00,4.000639999999999752e-01,1.495410000000000021e-07
5.941847801208496094e+00,4.000670000000000059e-01,1.487179999999999954e-07
5.960767984390258789e+00,4.000659999999999772e-01,1.468039999999999956e-07
5.979934215545654297e+00,4.000659999999999772e-01,1.396769999999999874e-07
5.998992443084716797e+00,4.000650000000000039e-01,1.384320000000000050e-07
6.017950057983398438e+00,4.000670000000000059e-01,1.381229999999999988e-07
6.040198087692260742e+00,4.000650000000000039e-01,1.358170000000000044e-07
6.055607795715332031e+00,4.000659999999999772e-01,1.362999999999999963e-07
6.074687480926513672e+00,4.000650000000000039e-01,1.354619999999999990e-07
6.092905521392822266e+00,4.000679999999999792e-01,1.337650000000000070e-07
6.112142324447631836e+00,4.000600000000000267e-01,1.352640000000000127e-07
6.131373405456542969e+00,4.000619999999999732e-01,1.364770000000000117e-07
6.153339624404907227e+00,4.000619999999999732e-01,1.392889999999999974e-07
6.169975280761718750e+00,4.000600000000000267e-01,1.422019999999999918e-07
6.188826322555541992e+00,4.000600000000000267e-01,1.464190000000000090e-07
6.208841800689697266e+00,4.000630000000000019e-01,1.444740000000000005e-07
6.228559255599975586e+00,4.000540000000000207e-01,1.435129999999999961e-07
6.247257471084594727e+00,4.000549999999999939e-01,1.428829999999999964e-07
6.270432233810424805e+00,4.000569999999999959e-01,1.491389999999999963e-07
6.286321401596069336e+00,4.000589999999999979e-01,1.478339999999999988e-07
6.306803941726684570e+00,4.000589999999999979e-01,1.465330000000000059e-07
6.328599214553833008e+00,4.000569999999999959e-01,1.454949999999999936e-07
6.347587585449218750e+00,4.000609999999999999e-01,1.492009999999999872e-07
6.365596771240234375e+00,4.000600000000000267e-01,1.461699999999999913e-07
6.385567665100097656e+00,4.000619999999999732e-01,1.463970000000000105e-07
6.404238700866699219e+00,4.000609999999999999e-01,1.394430000000000132e-07
6.422919988632202148e+00,4.000609999999999999e-01,1.407369999999999982e-07
6.441075801849365234e+00,4.000609999999999999e-01,1.397709999999999881e-07
6.460592508316040039e+00,4.000619999999999732e-01,1.369709999999999895e-07
6.479500770568847656e+00,4.000619999999999732e-01,1.382980000000000119e-07
6.501342058181762695e+00,4.000589999999999979e-01,1.379490000000000132e-07
6.517338514328002930e+00,4.000639999999999752e-01,1.359519999999999987e-07
6.536173105239868164e+00,4.000619999999999732e-01,1.375920000000000055e-07
6.558313608169555664e+00,4.000589999999999979e-01,1.383180000000000081e-07
6.577365636825561523e+00,4.000630000000000019e-01,1.368920000000000058e-07
6.596185922622680664e+00,4.000619999999999732e-01,1.389990000000000127e-07
6.618966102600097656e+00,4.000569999999999959e-01,1.358569999999999969e-07
6.634828090667724609e+00,4.000560000000000227e-01,1.349409999999999905e-07
6.653180837631225586e+00,4.000569999999999959e-01,1.343889999999999999e-07
6.673543691635131836e+00,4.000500000000000167e-01,1.363140000000000121e-07
6.692672491073608398e+00,4.000540000000000207e-01,1.323949999999999888e-07
6.712416648864746094e+00,4.000540000000000207e-01,1.319700000000000098e-07
6.734398603439331055e+00,4.000529999999999919e-01,1.338939999999999944e-07
6.749381303787231445e+00,4.000540000000000207e-01,1.320320000000000007e-07
6.769363164901733398e+00,4.000540000000000207e-01,1.370580000000000087e-07
6.791637897491455078e+00,4.000509999999999899e-01,1.318940000000000030e-07
6.807622909545898438e+00,4.000540000000000207e-01,1.277900000000000081e-07
6.827161788940429688e+00,4.000529999999999919e-01,1.301629999999999990e-07
6.848151683807373047e+00,4.000540000000000207e-01,1.338949999999999956e-07
6.864140272140502930e+00,4.000549999999999939e-01,1.388060000000000056e-07
6.884130001068115234e+00,4.000520000000000187e-01,1.406859999999999933e-07
6.901117801666259766e+00,4.000540000000000207e-01,1.394610000000000072e-07
6.920108556747436523e+00,4.000589999999999979e-01,1.402619999999999890e-07
6.939098358154296875e+00,4.000609999999999999e-01,1.404670000000000097e-07
6.959001541137695312e+00,4.000619999999999732e-01,1.373090000000000022e-07
6.976258277893066406e+00,4.000529999999999919e-01,1.365359999999999992e-07
6.995449304580688477e+00,4.000569999999999959e-01,1.396250000000000078e-07
7.014741182327270508e+00,4.000549999999999939e-01,1.368490000000000100e-07
7.032776117324829102e+00,4.000540000000000207e-01,1.374490000000000021e-07
7.051950454711914062e+00,4.000569999999999959e-01,1.372680000000000086e-07
7.072679042816162109e+00,4.000549999999999939e-01,1.376670000000000111e-07
7.089805603027343750e+00,4.000520000000000187e-01,1.432240000000000125e-07
7.108640193939208984e+00,4.000520000000000187e-01,1.461659999999999868e-07
7.126667499542236328e+00,4.000529999999999919e-01,1.461519999999999974e-07
7.145672559738159180e+00,4.000520000000000187e-01,1.454989999999999981e-07
7.164850234985351562e+00,4.000560000000000227e-01,1.377370000000000111e-07
7.184556722640991211e+00,4.000560000000000227e-01,1.409149999999999883e-07
7.202061414718627930e+00,4.000500000000000167e-01,1.390910000000000111e-07
7.220752000808715820e+00,4.000549999999999939e-01,1.347170000000000012e-07
7.239767551422119141e+00,4.000569999999999959e-01,1.369150000000000054e-07
7.258284091949462891e+00,4.000540000000000207e-01,1.302630000000000065e-07
7.277759313583374023e+00,4.000509999999999899e-01,1.348519999999999955e-07
7.296869277954101562e+00,4.000529999999999919e-01,1.310909999999999924e-07
7.315348625183105469e+00,4.000609999999999999e-01,1.292019999999999945e-07
7.333620786666870117e+00,4.000540000000000207e-01,1.282659999999999920e-07
7.353609085083007812e+00,4.000520000000000187e-01,1.264150000000000107e-07
7.372596740722656250e+00,4.000540000000000207e-01,1.276690000000000032e-07
7.390692949295043945e+00,4.000549999999999939e-01,1.275030000000000003e-07
7.410998106002807617e+00,4.000540000000000207e-01,1.301950000000000088e-07
7.429097652435302734e+00,4.000509999999999899e-01,1.291749999999999904e-07
7.448062896728515625e+00,4.000520000000000187e-01,1.331850000000000111e-07
7.466592073440551758e+00,4.000529999999999919e-01,1.371199999999999996e-07
7.485895156860351562e+00,4.000540000000000207e-01,1.393309999999999921e-07
7.504070281982421875e+00,4.000560000000000227e-01,1.339260000000000043e-07
7.524200439453125000e+00,4.000540000000000207e-01,1.343980000000000101e-07
7.542185783386230469e+00,4.000560000000000227e-01,1.367250000000000017e-07
7.560580253601074219e+00,4.000569999999999959e-01,1.346839999999999903e-07
7.579831600189208984e+00,4.000569999999999959e-01,1.364000000000000038e-07
7.598362445831298828e+00,4.000580000000000247e-01,1.354359999999999959e-07
7.617572069168090820e+00,4.000619999999999732e-01,1.345310000000000021e-07
7.637941122055053711e+00,4.000569999999999959e-01,1.359659999999999881e-07
7.654211997985839844e+00,4.000549999999999939e-01,1.361940000000000084e-07
7.673274993896484375e+00,4.000619999999999732e-01,1.362969999999999929e-07
7.692512512207031250e+00,4.000560000000000227e-01,1.329060000000000123e-07
7.712491750717163086e+00,4.000580000000000247e-01,1.372940000000000117e-07
7.731610536575317383e+00,4.000589999999999979e-01,1.447370000000000076e-07
7.753026723861694336e+00,4.000600000000000267e-01,1.345949999999999952e-07
7.769410610198974609e+00,4.000529999999999919e-01,1.328909999999999953e-07
7.790065050125122070e+00,4.000540000000000207e-01,1.344559999999999964e-07
7.807940006256103516e+00,4.000540000000000207e-01,1.341719999999999920e-07
7.826030254364013672e+00,4.000569999999999959e-01,1.340900000000000049e-07
7.845015048980712891e+00,4.000560000000000227e-01,1.366070000000000003e-07
7.865002155303955078e+00,4.000580000000000247e-01,1.395590000000000124e-07
7.884996652603149414e+00,4.000569999999999959e-01,1.396999999999999870e-07
7.901981592178344727e+00,4.000589999999999979e-01,1.368399999999999998e-07
7.922970533370971680e+00,4.000589999999999979e-01,1.321050000000000040e-07
7.940958976745605469e+00,4.000619999999999732e-01,1.319660000000000052e-07
7.959949016571044922e+00,4.000589999999999979e-01,1.321619999999999893e-07
7.981936216354370117e+00,4.000630000000000019e-01,1.318199999999999985e-07
7.997927904129028320e+00,4.000630000000000019e-01,1.300869999999999922e-07
8.015915155410766602e+00,4.000639999999999752e-01,1.303679999999999932e-07
8.034903764724731445e+00,4.000619999999999732e-01,1.298640000000000040e-07
8.053544521331787109e+00,4.000580000000000247e-01,1.313650000000000120e-07
8.074088096618652344e+00,4.000589999999999979e-01,1.318780000000000113e-07
8.093163967132568359e+00,4.000619999999999732e-01,1.330479999999999881e-07
8.111227035522460938e+00,4.000589999999999979e-01,1.374260000000000025e-07
8.130297422409057617e+00,4.000589999999999979e-01,1.351799999999999968e-07
8.150348424911499023e+00,4.000600000000000267e-01,1.365420000000000060e-07
8.169119834899902344e+00,4.000580000000000247e-01,1.350050000000000101e-07
8.188292503356933594e+00,4.000549999999999939e-01,1.339829999999999895e-07
8.210214376449584961e+00,4.000560000000000227e-01,1.326200000000000057e-07
8.226240396499633789e+00,4.000589999999999979e-01,1.367520000000000059e-07
8.245355129241943359e+00,4.000609999999999999e-01,1.340180000000000027e-07
8.264785528182983398e+00,4.000560000000000227e-01,1.399750000000000077e-07
8.283132791519165039e+00,4.000609999999999999e-01,1.399679999999999997e-07
8.302594184875488281e+00,4.000609999999999999e-01,1.397600000000000021e-07
8.329526424407958984e+00,4.000639999999999752e-01,1.401229999999999902e-07
8.341357469558715820e+00,4.000600000000000267e-01,1.376689999999999869e-07
8.360340356826782227e+00,4.000600000000000267e-01,1.384110000000000077e-07
8.378350973129272461e+00,4.000609999999999999e-01,1.359360000000000070e-07
8.397844791412353516e+00,4.000609999999999999e-01,1.346040000000000054e-07
8.416412115097045898e+00,4.000619999999999732e-01,1.378050000000000088e-07
8.435985803604125977e+00,4.000619999999999732e-01,1.335019999999999999e-07
8.453662157058715820e+00,4.000589999999999979e-01,1.299540000000000002e-07
8.472595691680908203e+00,4.000630000000000019e-01,1.321689999999999972e-07
8.491479396820068359e+00,4.000580000000000247e-01,1.354010000000000092e-07
8.510305881500244141e+00,4.000609999999999999e-01,1.353800000000000119e-07
8.529512405395507812e+00,4.000600000000000267e-01,1.330700000000000130e-07
8.551651000976562500e+00,4.000520000000000187e-01,1.392790000000000126e-07
8.568057537078857422e+00,4.000580000000000247e-01,1.371080000000000125e-07
8.586990118026733398e+00,4.000560000000000227e-01,1.347220000000000069e-07
8.604753732681274414e+00,4.000589999999999979e-01,1.368559999999999915e-07
8.624836921691894531e+00,4.000589999999999979e-01,1.348590000000000034e-07
8.643290281295776367e+00,4.000630000000000019e-01,1.354799999999999929e-07
8.664915084838867188e+00,4.000569999999999959e-01,1.342800000000000086e-07
8.681025981903076172e+00,4.000639999999999752e-01,1.370439999999999929e-07
8.700468540191650391e+00,4.000639999999999752e-01,1.337180000000000066e-07
8.718340396881103516e+00,4.000639999999999752e-01,1.311490000000000053e-07
8.738022327423095703e+00,4.000639999999999752e-01,1.301410000000000005e-07
8.757514953613281250e+00,4.000650000000000039e-01,1.287900000000000038e-07
8.778063535690307617e+00,4.000639999999999752e-01,1.275280000000000022e-07
8.795403242111206055e+00,4.000619999999999732e-01,1.284079999999999942e-07
8.814532995223999023e+00,4.000569999999999959e-01,1.279899999999999966e-07
8.833173036575317383e+00,4.000580000000000247e-01,1.259710000000000101e-07
8.851159811019897461e+00,4.000560000000000227e-01,1.275859999999999885e-07
8.872149705886840820e+00,4.000619999999999732e-01,1.254849999999999884e-07
8.892210721969604492e+00,4.000580000000000247e-01,1.256019999999999887e-07
8.910365581512451172e+00,4.000609999999999999e-01,1.286819999999999872e-07
8.928605794906616211e+00,4.000569999999999959e-01,1.287569999999999928e-07
8.948324441909790039e+00,4.000589999999999979e-01,1.310140000000000110e-07
8.967291593551635742e+00,4.000589999999999979e-01,1.320860000000000090e-07
8.986125946044921875e+00,4.000619999999999732e-01,1.321830000000000131e-07
9.005798101425170898e+00,4.000540000000000207e-01,1.305729999999999874e-07
9.022903680801391602e+00,4.000560000000000227e-01,1.286199999999999963e-07
9.042787313461303711e+00,4.000600000000000267e-01,1.335459999999999969e-07
9.061601400375366211e+00,4.000580000000000247e-01,1.372950000000000128e-07
9.080792427062988281e+00,4.000609999999999999e-01,1.328649999999999923e-07
9.099867582321166992e+00,4.000619999999999732e-01,1.306709999999999926e-07
9.122078418731689453e+00,4.000619999999999732e-01,1.348489999999999921e-07
9.138550519943237305e+00,4.000600000000000267e-01,1.345790000000000036e-07
9.158302307128906250e+00,4.000619999999999732e-01,1.351509999999999904e-07
9.177444458007812500e+00,4.000600000000000267e-01,1.300110000000000119e-07
9.196500539779663086e+00,4.000650000000000039e-01,1.274709999999999905e-07
9.215678930282592773e+00,4.000609999999999999e-01,1.270700000000000122e-07
9.238687753677368164e+00,4.000659999999999772e-01,1.277830000000000001e-07
9.254017591476440430e+00,4.000679999999999792e-01,1.263870000000000054e-07
9.272389411926269531e+00,4.000659999999999772e-01,1.245369999999999987e-07
9.292895078659057617e+00,4.000589999999999979e-01,1.260209999999999874e-07
9.311398267745971680e+00,4.000580000000000247e-01,1.264310000000000023e-07
9.330940961837768555e+00,4.000639999999999752e-01,1.272669999999999974e-07
9.351923465728759766e+00,4.000630000000000019e-01,1.261770000000000055e-07
9.367912054061889648e+00,4.000619999999999732e-01,1.301389999999999982e-07
9.386902570724487305e+00,4.000580000000000247e-01,1.277430000000000077e-07
9.405809402465820312e+00,4.000609999999999999e-01,1.268290000000000036e-07
9.424473524093627930e+00,4.000619999999999732e-01,1.260269999999999942e-07
9.443024635314941406e+00,4.000639999999999752e-01,1.254290000000000043e-07
9.462852954864501953e+00,4.000589999999999979e-01,1.271989999999999997e-07
9.481912136077880859e+00,4.000630000000000019e-01,1.325369999999999910e-07
9.500740766525268555e+00,4.000630000000000019e-01,1.293950000000000016e-07
9.519685506820678711e+00,4.000619999999999732e-01,1.296629999999999879e-07
9.538642883300781250e+00,4.000600000000000267e-01,1.270000000000000123e-07
9.558994770050048828e+00,4.000589999999999979e-01,1.293540000000000081e-07
9.578903675079345703e+00,4.000650000000000039e-01,1.251109999999999879e-07
9.595993995666503906e+00,4.000650000000000039e-01,1.224410000000000043e-07
9.614825248718261719e+00,4.000639999999999752e-01,1.194469999999999975e-07
9.634471178054809570e+00,4.000600000000000267e-01,1.211459999999999917e-07
9.654248714447021484e+00,4.000609999999999999e-01,1.187430000000000065e-07
9.671911716461181641e+00,4.000619999999999732e-01,1.163169999999999953e-07
9.692409992218017578e+00,4.000639999999999752e-01,1.185099999999999938e-07
9.709437370300292969e+00,4.000600000000000267e-01,1.228430000000000102e-07
9.728692293167114258e+00,4.000619999999999732e-01,1.220430000000000030e-07
9.747972488403320312e+00,4.000589999999999979e-01,1.211630000000000110e-07
9.766953468322753906e+00,4.000589999999999979e-01,1.253739999999999949e-07
9.786225795745849609e+00,4.000580000000000247e-01,1.243320000000000045e-07
9.808168411254882812e+00,4.000639999999999752e-01,1.252020000000000116e-07
9.824241876602172852e+00,4.000630000000000019e-01,1.244579999999999886e-07
9.843227624893188477e+00,4.000569999999999959e-01,1.307950000000000009e-07
9.862219333648681641e+00,4.000609999999999999e-01,1.304950000000000048e-07
9.881003856658935547e+00,4.000600000000000267e-01,1.341989999999999962e-07
9.899356842041015625e+00,4.000639999999999752e-01,1.273260000000000113e-07
9.920492649078369141e+00,4.000609999999999999e-01,1.288810000000000011e-07
9.937438726425170898e+00,4.000639999999999752e-01,1.292489999999999949e-07
9.957182168960571289e+00,4.000650000000000039e-01,1.274759999999999961e-07
9.975744009017944336e+00,4.000670000000000059e-01,1.262549999999999880e-07
9.995963335037231445e+00,4.000639999999999752e-01,1.254330000000000089e-07
1.001528453826904297e+01,4.000639999999999752e-01,1.251550000000000113e-07
1.003857493400573730e+01,4.000639999999999752e-01,1.243459999999999939e-07
1.005281996726989746e+01,4.000619999999999732e-01,1.270430000000000081e-07
1.007270264625549316e+01,4.000609999999999999e-01,1.263249999999999880e-07
1.009061932563781738e+01,4.000650000000000039e-01,1.290000000000000037e-07
1.010983157157897949e+01,4.000580000000000247e-01,1.277010000000000130e-07
1.012882375717163086e+01,4.000600000000000267e-01,1.265540000000000094e-07
