# Tue Sep  5 15:46:47 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.955171585083007812e-02,4.000139999999999807e-01,7.802369999999999600e-10
2.138795852661132812e-01,-1.578329999999999845e-05,-3.408910000000000070e-10
3.552958965301513672e-01,4.000299999999999967e-01,2.233860000000000080e-10
4.950087070465087891e-01,9.998400000000000343e-02,-2.388949999999999994e-11
6.376471519470214844e-01,4.000159999999999827e-01,5.679489999999999792e-10
7.773773670196533203e-01,1.999620000000000009e-01,5.909559999999999598e-10
9.318149089813232422e-01,4.000380000000000047e-01,-4.214170000000000038e-10
1.073078870773315430e+00,2.999930000000000097e-01,2.160069999999999862e-11
1.212652683258056641e+00,4.000380000000000047e-01,-3.550050000000000061e-10
1.351807832717895508e+00,4.000429999999999819e-01,-4.384399999999999873e-10
1.493347406387329102e+00,4.000360000000000027e-01,-3.450270000000000225e-10
1.635263204574584961e+00,5.000310000000000032e-01,-1.072879999999999968e-13
1.776896238327026367e+00,4.000250000000000195e-01,2.736569999999999888e-10
1.917745351791381836e+00,6.000469999999999970e-01,5.713819999999999610e-10
2.059059619903564453e+00,4.000159999999999827e-01,6.091359999999999942e-10
2.200401544570922852e+00,7.000549999999999828e-01,7.513880000000000113e-10
2.342075586318969727e+00,4.000270000000000215e-01,7.295850000000000195e-10
2.482694864273071289e+00,8.000810000000000421e-01,1.633449999999999979e-09
2.629405260086059570e+00,4.000540000000000207e-01,-4.311680000000000045e-10
2.780070066452026367e+00,9.000439999999999552e-01,7.846239999999999573e-10
2.919449567794799805e+00,4.000179999999999847e-01,6.916999999999999999e-10
3.078920602798461914e+00,1.000070000000000014e+00,7.784010000000000296e-10
3.220083475112915039e+00,4.000199999999999867e-01,7.368089999999999524e-10
3.363018751144409180e+00,1.100070000000000103e+00,7.302159999999999525e-10
3.504091739654541016e+00,4.000340000000000007e-01,4.465939999999999883e-10
3.644101619720458984e+00,1.200090000000000101e+00,5.066040000000000220e-10
3.783541917800903320e+00,4.000319999999999987e-01,9.323360000000000776e-10
3.924797058105468750e+00,1.300059999999999993e+00,7.369640000000000413e-10
4.065474271774291992e+00,4.000369999999999759e-01,2.777220000000000156e-10
4.207589626312255859e+00,1.400069999999999926e+00,1.203059999999999876e-10
4.345142841339111328e+00,4.000279999999999947e-01,3.263000000000000002e-10
4.487862348556518555e+00,1.500040000000000040e+00,2.168299999999999895e-10
4.627521038055419922e+00,4.000400000000000067e-01,-7.019040000000000352e-11
4.770198106765747070e+00,1.600049999999999972e+00,-1.229759999999999898e-10
4.910182476043701172e+00,4.000469999999999859e-01,-4.613159999999999815e-10
5.054161310195922852e+00,1.700010000000000021e+00,2.474310000000000010e-10
5.193852663040161133e+00,4.000330000000000275e-01,-4.063959999999999788e-10
5.335986614227294922e+00,1.800019999999999953e+00,2.375360000000000057e-10
5.477703809738159180e+00,4.000170000000000115e-01,3.601429999999999836e-10
5.619520425796508789e+00,1.899969999999999937e+00,9.597900000000000533e-10
5.759595394134521484e+00,4.000130000000000075e-01,5.726930000000000406e-10
5.900130987167358398e+00,1.999959999999999960e+00,9.616610000000000771e-10
6.042819738388061523e+00,4.000219999999999887e-01,6.360530000000000162e-10
6.184447050094604492e+00,2.100229999999999819e+00,9.761569999999999410e-10
6.326282978057861328e+00,4.000259999999999927e-01,1.840709999999999995e-10
6.468471527099609375e+00,2.200219999999999843e+00,3.317240000000000014e-10
6.608349561691284180e+00,4.000429999999999819e-01,-2.975579999999999872e-10
6.749013185501098633e+00,2.300469999999999793e+00,2.755760000000000108e-10
6.891716241836547852e+00,4.000360000000000027e-01,-5.839710000000000093e-10
7.032641172409057617e+00,2.400329999999999853e+00,-8.425709999999999486e-11
7.173728466033935547e+00,4.000290000000000235e-01,-4.535789999999999905e-10
7.315227270126342773e+00,2.500449999999999839e+00,1.532319999999999885e-10
7.457917928695678711e+00,4.000139999999999807e-01,2.031919999999999896e-10
7.595986127853393555e+00,2.600280000000000147e+00,3.060700000000000091e-10
7.736383438110351562e+00,4.000179999999999847e-01,-1.379609999999999902e-10
7.877303600311279297e+00,2.700460000000000083e+00,5.943659999999999512e-10
8.016514778137207031e+00,4.000190000000000135e-01,-9.621380000000000590e-11
8.157983303070068359e+00,2.800310000000000077e+00,7.036330000000000041e-10
8.296638965606689453e+00,4.000150000000000095e-01,-7.009509999999999765e-11
8.437597513198852539e+00,2.900230000000000086e+00,7.051349999999999643e-10
8.579595088958740234e+00,4.000020000000000242e-01,5.152110000000000317e-10
8.734316349029541016e+00,3.000539999999999985e+00,3.171559999999999851e-10
8.873891830444335938e+00,4.000230000000000175e-01,-4.730940000000000002e-10
9.016941547393798828e+00,3.100309999999999899e+00,7.496949999999999635e-10
9.156027078628540039e+00,4.000159999999999827e-01,-1.383300000000000021e-10
9.296131372451782227e+00,3.200670000000000126e+00,6.408209999999999732e-10
9.434990167617797852e+00,4.000179999999999847e-01,-3.136630000000000055e-10
9.575056076049804688e+00,3.300580000000000069e+00,5.476360000000000515e-10
9.715703248977661133e+00,4.000130000000000075e-01,-2.491709999999999867e-10
9.856534242630004883e+00,3.400749999999999940e+00,1.260580000000000004e-09
1.001546049118041992e+01,4.000139999999999807e-01,-3.522870000000000057e-10
1.015717625617980957e+01,3.500609999999999999e+00,1.009799999999999966e-09
1.029831862449645996e+01,3.999960000000000182e-01,1.818060000000000079e-10
1.044047188758850098e+01,3.600740000000000052e+00,2.886029999999999804e-09
1.058269667625427246e+01,3.999989999999999934e-01,9.948970000000000231e-10
1.072372794151306152e+01,3.700649999999999995e+00,9.653660000000000167e-07
1.088061523437500000e+01,4.000290000000000235e-01,6.203529999999999566e-10
1.108414578437805176e+01,3.800450000000000106e+00,1.388000000000000094e-06
1.124144959449768066e+01,4.000230000000000175e-01,4.621630000000000097e-10
1.144566392898559570e+01,3.900700000000000056e+00,1.840930000000000008e-06
1.160232853889465332e+01,4.000239999999999907e-01,5.696579999999999782e-09
1.180553269386291504e+01,4.000589999999999868e+00,2.352170000000000131e-06
1.196329474449157715e+01,4.000219999999999887e-01,5.115250000000000094e-09
1.216740012168884277e+01,4.100839999999999819e+00,2.530569999999999981e-06
1.233883070945739746e+01,4.000319999999999987e-01,6.516080000000000105e-09
1.254234623908996582e+01,4.200639999999999930e+00,3.916199999999999876e-06
1.269802188873291016e+01,4.000380000000000047e-01,1.745529999999999948e-08
1.289979934692382812e+01,4.300930000000000142e+00,4.393719999999999668e-06
1.305716776847839355e+01,4.000380000000000047e-01,4.800320000000000232e-09
1.326304244995117188e+01,4.400619999999999976e+00,6.284350000000000233e-06
1.341905832290649414e+01,4.000330000000000275e-01,2.343120000000000073e-09
1.362194013595581055e+01,4.501000000000000334e+00,9.095950000000000554e-06
1.377935266494750977e+01,4.000310000000000255e-01,8.736750000000000461e-09
1.398265528678894043e+01,4.600929999999999964e+00,1.412250000000000073e-05
1.415261697769165039e+01,4.000250000000000195e-01,1.395770000000000030e-08
1.435666370391845703e+01,4.700569999999999915e+00,2.023880000000000010e-05
1.453078484535217285e+01,4.000230000000000175e-01,1.878799999999999923e-08
1.473436498641967773e+01,4.800860000000000127e+00,2.263039999999999936e-05
1.490515732765197754e+01,4.000099999999999767e-01,2.986089999999999973e-08
1.510672402381896973e+01,4.900949999999999918e+00,3.551399999999999913e-05
