# Tue Sep  5 19:18:36 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0, T = 0, nplc=0.5
2.425022876262664795e+02,4.000449999999999839e-01,2.142649999999999933e-07
2.425222759246826172e+02,4.000420000000000087e-01,2.161349999999999961e-07
2.425422658920288086e+02,4.000440000000000107e-01,2.162150000000000074e-07
2.425592563152313232e+02,4.000369999999999759e-01,2.162110000000000029e-07
2.425782439708709717e+02,4.000400000000000067e-01,2.185920000000000028e-07
2.425962343215942383e+02,4.000380000000000047e-01,2.196190000000000027e-07
2.426152224540710449e+02,4.000420000000000087e-01,2.214839999999999999e-07
2.426343944072723389e+02,4.000429999999999819e-01,2.215150000000000086e-07
2.426553828716278076e+02,4.000409999999999799e-01,2.211729999999999913e-07
2.426713738441467285e+02,4.000420000000000087e-01,2.185559999999999885e-07
2.426897888183593750e+02,4.000429999999999819e-01,2.172519999999999922e-07
2.427087810039520264e+02,4.000449999999999839e-01,2.168079999999999916e-07
2.427272672653198242e+02,4.000440000000000107e-01,2.184320000000000067e-07
2.427452712059020996e+02,4.000460000000000127e-01,2.131600000000000109e-07
2.427652568817138672e+02,4.000400000000000067e-01,2.147650000000000044e-07
2.427832455635070801e+02,4.000440000000000107e-01,2.147920000000000085e-07
2.428012351989746094e+02,4.000389999999999779e-01,2.128169999999999925e-07
2.428222250938415527e+02,4.000420000000000087e-01,2.136420000000000015e-07
2.428402135372161865e+02,4.000380000000000047e-01,2.158850000000000038e-07
2.428582036495208740e+02,4.000400000000000067e-01,2.171849999999999956e-07
2.428781926631927490e+02,4.000369999999999759e-01,2.185829999999999926e-07
2.428961820602416992e+02,4.000369999999999759e-01,2.212219999999999940e-07
2.429151711463928223e+02,4.000429999999999819e-01,2.220690000000000015e-07
2.429331612586975098e+02,4.000369999999999759e-01,2.232259999999999899e-07
2.429521501064300537e+02,4.000389999999999779e-01,2.205939999999999966e-07
2.429721391201019287e+02,4.000380000000000047e-01,2.216699999999999990e-07
2.429911274909973145e+02,4.000389999999999779e-01,2.207890000000000059e-07
2.430091187953948975e+02,4.000380000000000047e-01,2.207950000000000127e-07
2.430271081924438477e+02,4.000429999999999819e-01,2.174209999999999985e-07
2.430460965633392334e+02,4.000380000000000047e-01,2.165299999999999940e-07
2.430650866031646729e+02,4.000420000000000087e-01,2.139740000000000074e-07
2.430831038951873779e+02,4.000409999999999799e-01,2.171190000000000002e-07
2.431043541431427002e+02,4.000369999999999759e-01,2.174419999999999959e-07
2.431210904121398926e+02,4.000400000000000067e-01,2.190850000000000060e-07
2.431405608654022217e+02,4.000360000000000027e-01,2.208560000000000025e-07
2.431594572067260742e+02,4.000409999999999799e-01,2.203480000000000088e-07
2.431792829036712646e+02,4.000380000000000047e-01,2.193979999999999903e-07
2.431980171203613281e+02,4.000389999999999779e-01,2.209839999999999888e-07
2.432235476970672607e+02,4.000409999999999799e-01,2.228609999999999996e-07
2.432356898784637451e+02,4.000400000000000067e-01,2.191899999999999927e-07
2.432578594684600830e+02,4.000369999999999759e-01,2.204420000000000095e-07
2.432767422199249268e+02,4.000369999999999759e-01,2.233120000000000081e-07
2.432963469028472900e+02,4.000389999999999779e-01,2.206250000000000052e-07
2.433151557445526123e+02,4.000409999999999799e-01,2.231960000000000089e-07
2.433385908603668213e+02,4.000429999999999819e-01,2.201160000000000104e-07
2.433527004718780518e+02,4.000429999999999819e-01,2.222029999999999946e-07
2.433716821670532227e+02,4.000389999999999779e-01,2.220230000000000023e-07
2.433909981250762939e+02,4.000449999999999839e-01,2.188040000000000050e-07
2.434105577468872070e+02,4.000420000000000087e-01,2.191560000000000071e-07
2.434299437999725342e+02,4.000389999999999779e-01,2.184830000000000116e-07
2.434511146545410156e+02,4.000440000000000107e-01,2.191100000000000079e-07
2.434678988456726074e+02,4.000449999999999839e-01,2.177649999999999915e-07
2.434884159564971924e+02,4.000400000000000067e-01,2.195010000000000013e-07
2.435076713562011719e+02,4.000389999999999779e-01,2.171369999999999941e-07
2.435256848335266113e+02,4.000389999999999779e-01,2.169150000000000071e-07
2.435446488857269287e+02,4.000409999999999799e-01,2.171839999999999945e-07
2.435656378269195557e+02,4.000409999999999799e-01,2.171819999999999922e-07
2.435826439857482910e+02,4.000360000000000027e-01,2.158579999999999997e-07
2.436009254455566406e+02,4.000389999999999779e-01,2.163939999999999987e-07
2.436200075149536133e+02,4.000369999999999759e-01,2.188869999999999932e-07
2.436396243572235107e+02,4.000360000000000027e-01,2.212340000000000076e-07
2.436581974029541016e+02,4.000380000000000047e-01,2.223909999999999960e-07
2.436788458824157715e+02,4.000369999999999759e-01,2.222929999999999908e-07
2.436966004371643066e+02,4.000369999999999759e-01,2.277960000000000104e-07
2.437150168418884277e+02,4.000349999999999739e-01,2.256619999999999993e-07
2.437340481281280518e+02,4.000400000000000067e-01,2.242089999999999929e-07
2.437520430088043213e+02,4.000429999999999819e-01,2.224460000000000055e-07
2.437715806961059570e+02,4.000420000000000087e-01,2.219770000000000030e-07
2.437920014858245850e+02,4.000429999999999819e-01,2.195580000000000130e-07
2.438094103336334229e+02,4.000460000000000127e-01,2.211739999999999925e-07
2.438289036750793457e+02,4.000409999999999799e-01,2.199470000000000041e-07
2.438478264808654785e+02,4.000429999999999819e-01,2.201029999999999957e-07
2.438662815093994141e+02,4.000449999999999839e-01,2.166790000000000042e-07
2.438854641914367676e+02,4.000380000000000047e-01,2.184939999999999976e-07
2.439100959300994873e+02,4.000400000000000067e-01,2.183590000000000033e-07
2.439239974021911621e+02,4.000429999999999819e-01,2.174599999999999898e-07
2.439430761337280273e+02,4.000420000000000087e-01,2.166300000000000016e-07
2.439618866443634033e+02,4.000429999999999819e-01,2.163080000000000070e-07
2.439811544418334961e+02,4.000409999999999799e-01,2.176009999999999909e-07
2.440007593631744385e+02,4.000369999999999759e-01,2.217730000000000100e-07
2.440247523784637451e+02,4.000389999999999779e-01,2.236209999999999879e-07
2.440377368927001953e+02,4.000360000000000027e-01,2.199050000000000094e-07
2.440567243099212646e+02,4.000420000000000087e-01,2.224319999999999896e-07
2.440757172107696533e+02,4.000400000000000067e-01,2.221339999999999958e-07
2.440939073562622070e+02,4.000429999999999819e-01,2.210559999999999910e-07
2.441126296520233154e+02,4.000449999999999839e-01,2.217079999999999892e-07
2.441336469650268555e+02,4.000449999999999839e-01,2.222669999999999878e-07
2.441507263183593750e+02,4.000480000000000147e-01,2.203629999999999993e-07
2.441696634292602539e+02,4.000429999999999819e-01,2.167859999999999932e-07
2.441892521381378174e+02,4.000420000000000087e-01,2.197469999999999890e-07
2.442078683376312256e+02,4.000409999999999799e-01,2.178339999999999904e-07
2.442270607948303223e+02,4.000429999999999819e-01,2.164890000000000005e-07
2.442482225894927979e+02,4.000409999999999799e-01,2.161979999999999882e-07
2.442652306556701660e+02,4.000460000000000127e-01,2.172400000000000050e-07
2.442844610214233398e+02,4.000420000000000087e-01,2.184229999999999965e-07
2.443035671710968018e+02,4.000400000000000067e-01,2.186039999999999900e-07
2.443221189975738525e+02,4.000389999999999779e-01,2.179370000000000013e-07
2.443412084579467773e+02,4.000369999999999759e-01,2.195260000000000031e-07
2.443632130622863770e+02,4.000400000000000067e-01,2.202560000000000103e-07
2.443792037963867188e+02,4.000389999999999779e-01,2.206649999999999977e-07
2.443971922397613525e+02,4.000310000000000255e-01,2.228519999999999894e-07
2.444162030220031738e+02,4.000360000000000027e-01,2.216760000000000058e-07
2.444351737499237061e+02,4.000400000000000067e-01,2.196599999999999963e-07
2.444551610946655273e+02,4.000440000000000107e-01,2.197529999999999958e-07
2.444741497039794922e+02,4.000440000000000107e-01,2.228450000000000079e-07
2.444911403656005859e+02,4.000380000000000047e-01,2.165890000000000080e-07
2.445101308822631836e+02,4.000429999999999819e-01,2.160169999999999947e-07
2.445281183719635010e+02,4.000469999999999859e-01,2.165289999999999929e-07
2.445471074581146240e+02,4.000469999999999859e-01,2.180080000000000024e-07
2.445670959949493408e+02,4.000440000000000107e-01,2.177689999999999961e-07
2.445880873203277588e+02,4.000429999999999819e-01,2.154609999999999995e-07
2.446040787696838379e+02,4.000429999999999819e-01,2.206520000000000094e-07
2.446230638027191162e+02,4.000380000000000047e-01,2.209399999999999918e-07
2.446420538425445557e+02,4.000429999999999819e-01,2.228049999999999890e-07
2.446600413322448730e+02,4.000369999999999759e-01,2.202139999999999892e-07
2.446800320148468018e+02,4.000429999999999819e-01,2.210270000000000111e-07
2.446990199089050293e+02,4.000389999999999779e-01,2.230350000000000116e-07
2.447170178890228271e+02,4.000409999999999799e-01,2.213879999999999969e-07
2.447359986305236816e+02,4.000389999999999779e-01,2.234010000000000031e-07
2.447549896240234375e+02,4.000369999999999759e-01,2.270129999999999960e-07
2.447729828357696533e+02,4.000400000000000067e-01,2.253789999999999961e-07
2.447919669151306152e+02,4.000380000000000047e-01,2.210270000000000111e-07
2.448119597434997559e+02,4.000360000000000027e-01,2.218810000000000001e-07
2.448289504051208496e+02,4.000440000000000107e-01,2.212969999999999996e-07
2.448479402065277100e+02,4.000429999999999819e-01,2.191070000000000045e-07
2.448669238090515137e+02,4.000429999999999819e-01,2.207450000000000090e-07
2.448859136104583740e+02,4.000469999999999859e-01,2.167209999999999989e-07
2.449049041271209717e+02,4.000489999999999879e-01,2.164399999999999979e-07
2.449248967170715332e+02,4.000429999999999819e-01,2.162709999999999915e-07
2.449418880939483643e+02,4.000420000000000087e-01,2.171730000000000085e-07
2.449608945846557617e+02,4.000420000000000087e-01,2.184030000000000003e-07
2.449798634052276611e+02,4.000380000000000047e-01,2.195330000000000111e-07
2.449988508224487305e+02,4.000400000000000067e-01,2.195240000000000009e-07
2.450178391933441162e+02,4.000369999999999759e-01,2.211650000000000087e-07
2.450398254394531250e+02,4.000409999999999799e-01,2.235379999999999996e-07
2.450558159351348877e+02,4.000420000000000087e-01,2.248869999999999940e-07
2.450738086700439453e+02,4.000380000000000047e-01,2.245530000000000124e-07
2.450928175449371338e+02,4.000389999999999779e-01,2.269720000000000024e-07
2.451117837429046631e+02,4.000420000000000087e-01,2.285549999999999975e-07
2.451297791004180908e+02,4.000429999999999819e-01,2.248970000000000054e-07
2.451507642269134521e+02,4.000469999999999859e-01,2.209480000000000009e-07
2.451677536964416504e+02,4.000420000000000087e-01,2.199220000000000022e-07
2.451867449283599854e+02,4.000449999999999839e-01,2.197939999999999894e-07
2.452047357559204102e+02,4.000400000000000067e-01,2.211259999999999910e-07
2.452237246036529541e+02,4.000409999999999799e-01,2.199349999999999905e-07
2.452427098751068115e+02,4.000440000000000107e-01,2.222049999999999969e-07
2.452626967430114746e+02,4.000449999999999839e-01,2.210069999999999884e-07
2.452797076702117920e+02,4.000429999999999819e-01,2.216500000000000028e-07
2.452986762523651123e+02,4.000389999999999779e-01,2.216300000000000066e-07
2.453176651000976562e+02,4.000420000000000087e-01,2.224549999999999892e-07
2.453366625308990479e+02,4.000409999999999799e-01,2.226540000000000031e-07
2.453546645641326904e+02,4.000429999999999819e-01,2.235500000000000132e-07
2.453746354579925537e+02,4.000400000000000067e-01,2.225190000000000088e-07
2.453926236629486084e+02,4.000460000000000127e-01,2.205259999999999989e-07
2.454106118679046631e+02,4.000429999999999819e-01,2.223310000000000074e-07
2.454296004772186279e+02,4.000489999999999879e-01,2.224690000000000051e-07
2.454485900402069092e+02,4.000469999999999859e-01,2.192649999999999984e-07
2.454666006565093994e+02,4.000440000000000107e-01,2.199869999999999965e-07
2.454875690937042236e+02,4.000449999999999839e-01,2.168690000000000079e-07
2.455048065185546875e+02,4.000409999999999799e-01,2.158120000000000005e-07
2.455225486755371094e+02,4.000420000000000087e-01,2.194090000000000028e-07
2.455415363311767578e+02,4.000420000000000087e-01,2.175940000000000094e-07
2.455605261325836182e+02,4.000360000000000027e-01,2.191320000000000064e-07
2.455785367488861084e+02,4.000389999999999779e-01,2.227930000000000019e-07
2.455985043048858643e+02,4.000429999999999819e-01,2.275679999999999900e-07
2.456174933910369873e+02,4.000440000000000107e-01,2.261300000000000006e-07
2.456344845294952393e+02,4.000449999999999839e-01,2.254669999999999900e-07
2.456534802913665771e+02,4.000420000000000087e-01,2.245559999999999893e-07
2.456724619865417480e+02,4.000460000000000127e-01,2.251970000000000014e-07
2.456904525756835938e+02,4.000449999999999839e-01,2.237540000000000063e-07
2.457104401588439941e+02,4.000420000000000087e-01,2.243850000000000071e-07
2.457284307479858398e+02,4.000480000000000147e-01,2.272790000000000065e-07
2.457474198341369629e+02,4.000389999999999779e-01,2.247979999999999990e-07
2.457654080390930176e+02,4.000420000000000087e-01,2.235569999999999947e-07
2.457843976020812988e+02,4.000400000000000067e-01,2.250229999999999894e-07
2.458033874034881592e+02,4.000429999999999819e-01,2.231720000000000081e-07
2.458223779201507568e+02,4.000360000000000027e-01,2.235180000000000034e-07
2.458403663635253906e+02,4.000400000000000067e-01,2.246450000000000108e-07
2.458583552837371826e+02,4.000349999999999739e-01,2.245970000000000093e-07
2.458773441314697266e+02,4.000380000000000047e-01,2.258060000000000038e-07
2.458963341712951660e+02,4.000389999999999779e-01,2.278979999999999937e-07
2.459143247604370117e+02,4.000340000000000007e-01,2.272530000000000034e-07
2.459343149662017822e+02,4.000429999999999819e-01,2.264959999999999921e-07
2.459523038864135742e+02,4.000440000000000107e-01,2.259649999999999988e-07
2.459712910652160645e+02,4.000429999999999819e-01,2.228240000000000106e-07
2.459902820587158203e+02,4.000440000000000107e-01,2.208049999999999976e-07
2.460082905292510986e+02,4.000429999999999819e-01,2.202609999999999895e-07
2.460272593498229980e+02,4.000409999999999799e-01,2.212019999999999978e-07
2.460472486019134521e+02,4.000429999999999819e-01,2.197499999999999924e-07
2.460642390251159668e+02,4.000429999999999819e-01,2.216990000000000055e-07
2.460832262039184570e+02,4.000429999999999819e-01,2.186049999999999911e-07
2.461022167205810547e+02,4.000429999999999819e-01,2.190269999999999932e-07
2.461212043762207031e+02,4.000409999999999799e-01,2.184100000000000082e-07
2.461391940116882324e+02,4.000400000000000067e-01,2.204380000000000050e-07
2.461591854095458984e+02,4.000369999999999759e-01,2.209750000000000051e-07
2.461761736869812012e+02,4.000389999999999779e-01,2.194800000000000039e-07
2.461951639652252197e+02,4.000389999999999779e-01,2.213240000000000038e-07
2.462141518592834473e+02,4.000429999999999819e-01,2.207860000000000025e-07
2.462331409454345703e+02,4.000409999999999799e-01,2.218039999999999922e-07
2.462521309852600098e+02,4.000389999999999779e-01,2.207020000000000131e-07
2.462711188793182373e+02,4.000420000000000087e-01,2.208049999999999976e-07
2.462891080379486084e+02,4.000389999999999779e-01,2.176209999999999871e-07
2.463070974349975586e+02,4.000400000000000067e-01,2.168880000000000029e-07
2.463260865211486816e+02,4.000380000000000047e-01,2.199809999999999897e-07
2.463450767993927002e+02,4.000409999999999799e-01,2.185720000000000066e-07
2.463630666732788086e+02,4.000330000000000275e-01,2.190640000000000087e-07
2.463830564022064209e+02,4.000340000000000007e-01,2.175329999999999932e-07
2.464010443687438965e+02,4.000340000000000007e-01,2.196389999999999989e-07
2.464200346469879150e+02,4.000340000000000007e-01,2.184669999999999935e-07
2.464380238056182861e+02,4.000369999999999759e-01,2.218719999999999899e-07
2.464570128917694092e+02,4.000380000000000047e-01,2.212840000000000113e-07
2.464760029315948486e+02,4.000360000000000027e-01,2.247090000000000040e-07
2.464959909915924072e+02,4.000389999999999779e-01,2.222350000000000044e-07
2.465129830837249756e+02,4.000389999999999779e-01,2.239420000000000077e-07
2.465319702625274658e+02,4.000389999999999779e-01,2.210680000000000046e-07
2.465509605407714844e+02,4.000400000000000067e-01,2.283730000000000029e-07
2.465699486732482910e+02,4.000420000000000087e-01,2.228620000000000007e-07
2.465879390239715576e+02,4.000460000000000127e-01,2.223590000000000127e-07
2.466079268455505371e+02,4.000409999999999799e-01,2.182769999999999898e-07
2.466249163150787354e+02,4.000429999999999819e-01,2.177169999999999900e-07
2.466439285278320312e+02,4.000380000000000047e-01,2.185230000000000040e-07
2.466628997325897217e+02,4.000380000000000047e-01,2.212750000000000011e-07
2.466818840503692627e+02,4.000380000000000047e-01,2.206369999999999924e-07
2.467008736133575439e+02,4.000319999999999987e-01,2.230609999999999881e-07
2.467198665142059326e+02,4.000340000000000007e-01,2.202300000000000073e-07
2.467378516197204590e+02,4.000420000000000087e-01,2.205919999999999943e-07
2.467568426132202148e+02,4.000380000000000047e-01,2.231690000000000047e-07
2.467757406234741211e+02,4.000389999999999779e-01,2.228190000000000049e-07
2.467939393520355225e+02,4.000420000000000087e-01,2.239880000000000070e-07
2.468128283023834229e+02,4.000389999999999779e-01,2.243590000000000041e-07
2.468329555988311768e+02,4.000429999999999819e-01,2.222069999999999992e-07
2.468501145839691162e+02,4.000409999999999799e-01,2.217559999999999907e-07
2.468691234588623047e+02,4.000429999999999819e-01,2.214799999999999954e-07
2.468884146213531494e+02,4.000409999999999799e-01,2.194390000000000104e-07
2.469081048965454102e+02,4.000429999999999819e-01,2.202310000000000085e-07
2.469269869327545166e+02,4.000449999999999839e-01,2.182299999999999894e-07
2.469480926990509033e+02,4.000400000000000067e-01,2.170929999999999972e-07
2.469640715122222900e+02,4.000389999999999779e-01,2.204549999999999978e-07
2.469830622673034668e+02,4.000360000000000027e-01,2.194360000000000070e-07
2.470020442008972168e+02,4.000400000000000067e-01,2.205320000000000057e-07
2.470210351943969727e+02,4.000400000000000067e-01,2.252309999999999871e-07
2.470735585689544678e+02,4.000400000000000067e-01,2.246549999999999957e-07
2.470938513278961182e+02,4.000429999999999819e-01,2.275310000000000010e-07
2.471118695735931396e+02,4.000449999999999839e-01,2.264299999999999967e-07
2.471303207874298096e+02,4.000420000000000087e-01,2.256400000000000008e-07
2.471495201587677002e+02,4.000409999999999799e-01,2.201519999999999983e-07
2.471680014133453369e+02,4.000449999999999839e-01,2.214390000000000018e-07
2.471878197193145752e+02,4.000400000000000067e-01,2.208009999999999930e-07
2.472104253768920898e+02,4.000409999999999799e-01,2.166039999999999985e-07
2.472255268096923828e+02,4.000389999999999779e-01,2.188940000000000012e-07
2.472445437908172607e+02,4.000440000000000107e-01,2.175940000000000094e-07
2.472648344039916992e+02,4.000389999999999779e-01,2.171319999999999885e-07
2.472887248992919922e+02,4.000409999999999799e-01,2.214989999999999904e-07
2.473047330379486084e+02,4.000420000000000087e-01,2.188919999999999989e-07
2.473256988525390625e+02,4.000380000000000047e-01,2.201780000000000013e-07
2.473426921367645264e+02,4.000400000000000067e-01,2.197610000000000049e-07
2.473606774806976318e+02,4.000400000000000067e-01,2.215880000000000119e-07
2.473804574012756348e+02,4.000380000000000047e-01,2.211180000000000084e-07
2.473990232944488525e+02,4.000389999999999779e-01,2.218120000000000012e-07
2.474174399375915527e+02,4.000429999999999819e-01,2.239450000000000111e-07
2.474371869564056396e+02,4.000409999999999799e-01,2.234500000000000057e-07
2.474549207687377930e+02,4.000400000000000067e-01,2.263690000000000069e-07
2.474737632274627686e+02,4.000429999999999819e-01,2.262179999999999945e-07
2.474932725429534912e+02,4.000420000000000087e-01,2.273339999999999894e-07
2.475111119747161865e+02,4.000380000000000047e-01,2.244830000000000124e-07
2.475300810337066650e+02,4.000500000000000167e-01,2.225019999999999896e-07
2.475498511791229248e+02,4.000460000000000127e-01,2.208580000000000047e-07
2.475678365230560303e+02,4.000440000000000107e-01,2.187410000000000130e-07
2.475867874622344971e+02,4.000400000000000067e-01,2.178520000000000108e-07
2.476052780151367188e+02,4.000380000000000047e-01,2.166679999999999917e-07
2.476243741512298584e+02,4.000429999999999819e-01,2.166259999999999970e-07
2.476432428359985352e+02,4.000420000000000087e-01,2.183529999999999965e-07
2.476627037525177002e+02,4.000400000000000067e-01,2.185750000000000100e-07
2.476807706356048584e+02,4.000380000000000047e-01,2.196589999999999951e-07
2.476990132331848145e+02,4.000400000000000067e-01,2.238399999999999980e-07
2.477188012599945068e+02,4.000389999999999779e-01,2.254239999999999941e-07
2.477377102375030518e+02,4.000389999999999779e-01,2.223310000000000074e-07
2.477567002773284912e+02,4.000389999999999779e-01,2.218049999999999933e-07
2.477788074016571045e+02,4.000380000000000047e-01,2.235609999999999992e-07
2.477948768138885498e+02,4.000429999999999819e-01,2.227329999999999868e-07
2.478142597675323486e+02,4.000420000000000087e-01,2.223889999999999938e-07
2.478336367607116699e+02,4.000369999999999759e-01,2.206220000000000018e-07
2.478529982566833496e+02,4.000420000000000087e-01,2.228930000000000094e-07
2.478718113899230957e+02,4.000369999999999759e-01,2.277260000000000104e-07
2.478948216438293457e+02,4.000400000000000067e-01,2.249490000000000114e-07
2.479111900329589844e+02,4.000380000000000047e-01,2.226249999999999967e-07
2.479299900531768799e+02,4.000429999999999819e-01,2.194739999999999971e-07
2.479491112232208252e+02,4.000389999999999779e-01,2.199960000000000067e-07
2.479692165851593018e+02,4.000420000000000087e-01,2.227389999999999936e-07
2.479862501621246338e+02,4.000400000000000067e-01,2.247530000000000009e-07
2.480095045566558838e+02,4.000409999999999799e-01,2.233229999999999941e-07
2.480235145092010498e+02,4.000420000000000087e-01,2.222259999999999942e-07
2.480424869060516357e+02,4.000389999999999779e-01,2.205750000000000015e-07
2.480614736080169678e+02,4.000369999999999759e-01,2.227209999999999997e-07
2.480797140598297119e+02,4.000389999999999779e-01,2.256369999999999974e-07
2.480990593433380127e+02,4.000340000000000007e-01,2.237929999999999976e-07
2.481195635795593262e+02,4.000389999999999779e-01,2.258560000000000075e-07
2.481364791393280029e+02,4.000409999999999799e-01,2.260460000000000112e-07
2.481555950641632080e+02,4.000429999999999819e-01,2.277389999999999987e-07
2.481740601062774658e+02,4.000429999999999819e-01,2.264890000000000106e-07
2.481928670406341553e+02,4.000440000000000107e-01,2.231990000000000123e-07
2.482116811275482178e+02,4.000400000000000067e-01,2.261279999999999983e-07
2.482308785915374756e+02,4.000449999999999839e-01,2.247939999999999945e-07
2.482489113807678223e+02,4.000449999999999839e-01,2.217720000000000088e-07
2.482694995403289795e+02,4.000380000000000047e-01,2.229999999999999984e-07
2.482891862392425537e+02,4.000420000000000087e-01,2.214010000000000117e-07
2.483081285953521729e+02,4.000429999999999819e-01,2.199319999999999871e-07
2.483276119232177734e+02,4.000409999999999799e-01,2.208860000000000100e-07
2.483493800163269043e+02,4.000360000000000027e-01,2.193969999999999892e-07
2.483654987812042236e+02,4.000380000000000047e-01,2.207390000000000022e-07
2.483853569030761719e+02,4.000369999999999759e-01,2.226399999999999872e-07
2.484033119678497314e+02,4.000389999999999779e-01,2.217619999999999975e-07
2.484215314388275146e+02,4.000369999999999759e-01,2.235039999999999875e-07
2.484410486221313477e+02,4.000400000000000067e-01,2.244019999999999999e-07
2.484627811908721924e+02,4.000349999999999739e-01,2.252010000000000060e-07
2.484795310497283936e+02,4.000340000000000007e-01,2.269810000000000127e-07
2.484980659484863281e+02,4.000349999999999739e-01,2.243239999999999909e-07
2.485210189819335938e+02,4.000389999999999779e-01,2.203119999999999944e-07
2.485390055179595947e+02,4.000380000000000047e-01,2.244320000000000075e-07
2.485579926967620850e+02,4.000360000000000027e-01,2.251770000000000052e-07
2.485789816379547119e+02,4.000319999999999987e-01,2.277519999999999869e-07
2.485957081317901611e+02,4.000389999999999779e-01,2.307850000000000115e-07
2.486141676902770996e+02,4.000369999999999759e-01,2.314899999999999904e-07
2.486335899829864502e+02,4.000389999999999779e-01,2.310439999999999876e-07
2.486520330905914307e+02,4.000380000000000047e-01,2.247610000000000100e-07
2.486714320182800293e+02,4.000400000000000067e-01,2.255119999999999881e-07
2.486911418437957764e+02,4.000400000000000067e-01,2.261340000000000051e-07
2.487092106342315674e+02,4.000440000000000107e-01,2.219869999999999879e-07
2.487280390262603760e+02,4.000400000000000067e-01,2.220250000000000045e-07
2.487461504936218262e+02,4.000420000000000087e-01,2.212029999999999989e-07
2.487650344371795654e+02,4.000409999999999799e-01,2.210839999999999963e-07
2.487838869094848633e+02,4.000409999999999799e-01,2.208850000000000089e-07
2.488040075302124023e+02,4.000389999999999779e-01,2.198110000000000087e-07
2.488220200538635254e+02,4.000340000000000007e-01,2.198689999999999950e-07
2.488398091793060303e+02,4.000319999999999987e-01,2.240729999999999975e-07
2.488595860004425049e+02,4.000349999999999739e-01,2.239210000000000104e-07
2.488783717155456543e+02,4.000349999999999739e-01,2.275189999999999874e-07
2.488969910144805908e+02,4.000369999999999759e-01,2.263769999999999895e-07
2.489171762466430664e+02,4.000360000000000027e-01,2.324810000000000023e-07
2.489353380203247070e+02,4.000389999999999779e-01,2.272239999999999970e-07
2.489547283649444580e+02,4.000319999999999987e-01,2.327819999999999995e-07
2.489734911918640137e+02,4.000369999999999759e-01,2.311750000000000038e-07
2.489925608634948730e+02,4.000389999999999779e-01,2.276350000000000131e-07
2.490124359130859375e+02,4.000380000000000047e-01,2.277839999999999967e-07
2.490314230918884277e+02,4.000440000000000107e-01,2.240969999999999982e-07
2.490484125614166260e+02,4.000389999999999779e-01,2.225309999999999960e-07
2.490664200782775879e+02,4.000360000000000027e-01,2.217950000000000084e-07
2.490858583450317383e+02,4.000380000000000047e-01,2.205510000000000007e-07
2.491046276092529297e+02,4.000369999999999759e-01,2.200390000000000025e-07
2.491236426830291748e+02,4.000360000000000027e-01,2.173439999999999906e-07
2.491431906223297119e+02,4.000330000000000275e-01,2.200240000000000120e-07
2.491604588031768799e+02,4.000360000000000027e-01,2.259869999999999973e-07
2.491793904304504395e+02,4.000369999999999759e-01,2.266760000000000109e-07
2.491994290351867676e+02,4.000420000000000087e-01,2.282039999999999965e-07
2.492170507907867432e+02,4.000369999999999759e-01,2.271509999999999937e-07
2.492364575862884521e+02,4.000380000000000047e-01,2.205729999999999992e-07
2.492590265274047852e+02,4.000389999999999779e-01,2.257289999999999959e-07
2.492748165130615234e+02,4.000360000000000027e-01,2.249519999999999883e-07
2.492937073707580566e+02,4.000409999999999799e-01,2.243890000000000117e-07
2.493124330043792725e+02,4.000409999999999799e-01,2.239410000000000066e-07
2.493325779438018799e+02,4.000440000000000107e-01,2.267099999999999965e-07
2.493532915115356445e+02,4.000420000000000087e-01,2.287899999999999993e-07
2.493743255138397217e+02,4.000440000000000107e-01,2.290750000000000048e-07
2.493908052444458008e+02,4.000489999999999879e-01,2.276500000000000036e-07
2.494097948074340820e+02,4.000469999999999859e-01,2.259619999999999954e-07
2.494285936355590820e+02,4.000440000000000107e-01,2.249470000000000091e-07
2.494477143287658691e+02,4.000420000000000087e-01,2.226150000000000118e-07
2.494666774272918701e+02,4.000420000000000087e-01,2.228000000000000098e-07
2.494969246387481689e+02,4.000420000000000087e-01,2.236769999999999984e-07
2.495099153518676758e+02,4.000480000000000147e-01,2.211469999999999883e-07
2.495269031524658203e+02,4.000440000000000107e-01,2.183190000000000109e-07
2.495468928813934326e+02,4.000460000000000127e-01,2.188960000000000035e-07
2.495648810863494873e+02,4.000440000000000107e-01,2.211170000000000073e-07
2.495858702659606934e+02,4.000429999999999819e-01,2.188540000000000088e-07
2.496058578491210938e+02,4.000460000000000127e-01,2.217299999999999877e-07
2.496228480339050293e+02,4.000449999999999839e-01,2.243079999999999992e-07
2.496408381462097168e+02,4.000420000000000087e-01,2.252250000000000067e-07
2.496598267555236816e+02,4.000389999999999779e-01,2.241920000000000001e-07
2.496788160800933838e+02,4.000429999999999819e-01,2.236239999999999913e-07
2.496968085765838623e+02,4.000420000000000087e-01,2.256160000000000001e-07
2.497187962532043457e+02,4.000429999999999819e-01,2.251090000000000075e-07
2.497347843647003174e+02,4.000420000000000087e-01,2.251590000000000113e-07
2.497527773380279541e+02,4.000480000000000147e-01,2.234090000000000122e-07
2.497717621326446533e+02,4.000460000000000127e-01,2.253949999999999877e-07
2.497897539138793945e+02,4.000480000000000147e-01,2.249230000000000084e-07
2.498095118999481201e+02,4.000480000000000147e-01,2.253650000000000067e-07
2.498294992446899414e+02,4.000500000000000167e-01,2.235969999999999871e-07
