# Tue Sep  5 17:25:00 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
6.079554557800292969e-02,4.000609999999999999e-01,1.618430000000000020e-07
2.297453880310058594e-01,-2.477169999999999866e-05,1.152860000000000091e-09
4.353466033935546875e-01,4.000440000000000107e-01,1.617929999999999983e-07
5.924282073974609375e-01,-1.000459999999999960e-01,-1.297840000000000059e-08
7.983107566833496094e-01,4.000429999999999819e-01,1.674080000000000125e-07
9.571988582611083984e-01,-2.000300000000000133e-01,-4.524509999999999795e-08
1.160740613937377930e+00,4.000520000000000187e-01,1.694610000000000111e-07
1.316554784774780273e+00,-3.000659999999999994e-01,-7.693620000000000570e-08
1.521653413772583008e+00,4.000230000000000175e-01,8.567890000000000364e-08
1.663800716400146484e+00,-4.000870000000000259e-01,-6.502949999999999345e-08
1.805249929428100586e+00,4.000560000000000227e-01,8.622840000000000469e-08
1.947819948196411133e+00,-5.000879999999999770e-01,-9.652049999999999400e-08
2.088073253631591797e+00,4.000480000000000147e-01,6.615249999999999629e-08
2.228661537170410156e+00,-6.001279999999999948e-01,-1.425360000000000000e-07
2.388442039489746094e+00,4.000259999999999927e-01,7.144739999999999959e-08
2.591328382492065430e+00,-7.001460000000000461e-01,-2.921039999999999798e-07
2.747547864913940430e+00,4.000219999999999887e-01,6.871419999999999997e-08
2.954524755477905273e+00,-8.001289999999999791e-01,-2.818629999999999875e-07
3.129425287246704102e+00,4.000290000000000235e-01,7.062970000000000147e-08
3.333542346954345703e+00,-9.001500000000000057e-01,-7.415740000000000467e-07
3.492510795593261719e+00,4.000279999999999947e-01,1.852400000000000097e-07
3.703392028808593750e+00,-1.000150000000000095e+00,-2.503639999999999885e-06
3.866299629211425781e+00,4.000469999999999859e-01,1.483009999999999990e-07
4.023270368576049805e+00,-1.100179999999999936e+00,-3.280300000000000171e-06
4.180179119110107422e+00,4.000520000000000187e-01,2.312169999999999984e-07
4.339090585708618164e+00,-1.200169999999999959e+00,-4.328270000000000151e-06
4.491005897521972656e+00,4.000349999999999739e-01,2.397179999999999764e-07
4.648912906646728516e+00,-1.300159999999999982e+00,-3.206579999999999799e-06
4.804862737655639648e+00,4.000330000000000275e-01,5.424289999999999929e-08
5.005579233169555664e+00,-1.400160000000000071e+00,-6.151290000000000020e-06
5.160982847213745117e+00,4.000580000000000247e-01,2.327589999999999999e-07
5.319294691085815430e+00,-1.500129999999999963e+00,-8.462030000000000024e-06
5.477197647094726562e+00,4.000480000000000147e-01,2.526769999999999802e-07
5.631114006042480469e+00,-1.600109999999999921e+00,-6.890330000000000317e-06
5.786110162734985352e+00,4.000270000000000215e-01,5.751630000000000000e-08
5.991991281509399414e+00,-1.700129999999999919e+00,-1.236979999999999971e-05
6.162788391113281250e+00,4.000710000000000099e-01,2.490029999999999964e-07
6.319567680358886719e+00,-1.800110000000000099e+00,-1.478959999999999982e-05
6.479269504547119141e+00,4.000609999999999999e-01,2.622900000000000015e-07
6.636793375015258789e+00,-1.900109999999999966e+00,-1.832969999999999833e-05
6.811690330505371094e+00,4.000440000000000107e-01,2.648740000000000198e-07
6.973601102828979492e+00,-2.000080000000000080e+00,-2.069899999999999952e-05
7.140505790710449219e+00,4.000659999999999772e-01,2.637549999999999951e-07
7.297628641128540039e+00,-2.100070000000000103e+00,-2.445600000000000099e-05
7.471755027770996094e+00,4.000389999999999779e-01,2.807279999999999976e-07
7.630064964294433594e+00,-2.200270000000000170e+00,-2.780420000000000054e-05
7.800490617752075195e+00,4.000710000000000099e-01,2.700359999999999968e-07
7.957449436187744141e+00,-2.300120000000000164e+00,-3.596060000000000261e-05
8.116906881332397461e+00,4.000540000000000207e-01,2.770089999999999892e-07
8.273856401443481445e+00,-2.400290000000000035e+00,-4.160570000000000045e-05
8.431252717971801758e+00,4.000449999999999839e-01,2.852220000000000112e-07
8.586687088012695312e+00,-2.500230000000000175e+00,-4.508840000000000016e-05
8.745594263076782227e+00,4.000609999999999999e-01,2.736000000000000147e-07
8.904504299163818359e+00,-2.600420000000000176e+00,-7.445580000000000633e-05
9.075681447982788086e+00,4.000589999999999979e-01,2.735859999999999988e-07
9.234590291976928711e+00,-2.700239999999999974e+00,-9.465929999999999679e-05
9.393498182296752930e+00,4.000549999999999939e-01,2.511920000000000168e-07
9.552552938461303711e+00,-2.800320000000000142e+00,-1.283920000000000135e-04
9.725168704986572266e+00,4.000710000000000099e-01,2.700900000000000051e-07
9.883951425552368164e+00,-2.900510000000000144e+00,-1.249509999999999900e-04
1.005181813240051270e+01,4.000480000000000147e-01,3.753910000000000029e-07
1.020938110351562500e+01,-3.000379999999999825e+00,-1.334030000000000101e-04
1.038548541069030762e+01,4.000679999999999792e-01,1.723530000000000081e-07
1.054156565666198730e+01,-3.100630000000000219e+00,-1.430860000000000053e-04
1.071316528320312500e+01,4.000509999999999899e-01,2.822829999999999873e-07
1.086900115013122559e+01,-3.200549999999999784e+00,-1.442950000000000135e-04
1.104157209396362305e+01,4.000830000000000219e-01,2.340609999999999940e-07
1.119600749015808105e+01,-3.300739999999999785e+00,-1.868689999999999891e-04
1.136840724945068359e+01,4.000389999999999779e-01,1.218669999999999887e-07
1.158793282508850098e+01,-3.400710000000000122e+00,-1.590639999999999936e-04
1.175793933868408203e+01,4.000719999999999832e-01,2.176820000000000033e-07
1.191476821899414062e+01,-3.500539999999999985e+00,-1.288349999999999955e-04
1.208830022811889648e+01,4.000690000000000079e-01,1.307550000000000085e-07
1.224368047714233398e+01,-3.600659999999999972e+00,-1.393880000000000010e-04
1.241688346862792969e+01,4.000750000000000139e-01,1.763499999999999876e-07
1.257449126243591309e+01,-3.700549999999999784e+00,-1.475469999999999885e-04
1.274841976165771484e+01,4.000690000000000079e-01,1.465560000000000055e-07
1.290505266189575195e+01,-3.800780000000000047e+00,-1.330500000000000085e-04
1.307537484169006348e+01,4.000730000000000119e-01,1.058159999999999994e-07
1.323168325424194336e+01,-3.900640000000000107e+00,-1.330000000000000073e-04
1.340195608139038086e+01,4.000870000000000259e-01,1.010309999999999999e-07
1.355767512321472168e+01,-4.000469999999999970e+00,-1.448900000000000036e-04
1.373133182525634766e+01,4.000609999999999999e-01,8.121820000000000394e-08
1.393340325355529785e+01,-4.100710000000000299e+00,-1.413789999999999893e-04
1.410667800903320312e+01,4.000489999999999879e-01,6.151230000000000481e-08
1.430839014053344727e+01,-4.200590000000000046e+00,-1.373070000000000052e-04
1.448566269874572754e+01,4.000429999999999819e-01,4.683429999999999739e-08
1.468953275680541992e+01,-4.300760000000000360e+00,-1.646569999999999924e-04
1.486478805541992188e+01,4.000449999999999839e-01,3.714250000000000321e-08
1.506892156600952148e+01,-4.400629999999999598e+00,-1.479429999999999894e-04
1.525496149063110352e+01,4.000699999999999812e-01,3.165990000000000148e-08
1.547525405883789062e+01,-4.500810000000000421e+00,-2.657529999999999745e-04
1.564991974830627441e+01,4.000699999999999812e-01,3.207909999999999772e-08
1.585371971130371094e+01,-4.600719999999999921e+00,-3.732739999999999908e-04
1.602635097503662109e+01,4.000549999999999939e-01,2.940869999999999916e-08
1.622884225845336914e+01,-4.700669999999999682e+00,-3.824829999999999766e-04
1.641724872589111328e+01,4.000819999999999932e-01,2.596129999999999967e-08
1.662148880958557129e+01,-4.800849999999999618e+00,-5.452200000000000145e-04
1.680803823471069336e+01,4.000690000000000079e-01,2.589109999999999882e-08
1.701225709915161133e+01,-4.900629999999999598e+00,-6.367150000000000457e-04
