# Tue Sep  5 18:57:08 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0, T = 0, nplc=0.5
6.448832511901855469e+00,4.000520000000000187e-01,1.541319999999999934e-07
6.500180721282958984e+00,4.000529999999999919e-01,1.556749999999999961e-07
6.519618988037109375e+00,4.000509999999999899e-01,1.586960000000000070e-07
6.539512157440185547e+00,4.000540000000000207e-01,1.551450000000000039e-07
6.559460163116455078e+00,4.000540000000000207e-01,1.564229999999999972e-07
6.578723907470703125e+00,4.000520000000000187e-01,1.548440000000000067e-07
6.602750301361083984e+00,4.000500000000000167e-01,1.559450000000000110e-07
6.616780519485473633e+00,4.000520000000000187e-01,1.507419999999999875e-07
6.635877609252929688e+00,4.000520000000000187e-01,1.494070000000000090e-07
6.654326677322387695e+00,4.000560000000000227e-01,1.429170000000000085e-07
6.673310756683349609e+00,4.000549999999999939e-01,1.432410000000000053e-07
6.692293167114257812e+00,4.000500000000000167e-01,1.438760000000000106e-07
6.714282751083374023e+00,4.000549999999999939e-01,1.456890000000000018e-07
6.730275630950927734e+00,4.000520000000000187e-01,1.474490000000000123e-07
6.749264955520629883e+00,4.000509999999999899e-01,1.462199999999999951e-07
6.768255949020385742e+00,4.000509999999999899e-01,1.490889999999999925e-07
6.787200689315795898e+00,4.000440000000000107e-01,1.478690000000000120e-07
6.806352138519287109e+00,4.000469999999999859e-01,1.491539999999999868e-07
6.828722238540649414e+00,4.000460000000000127e-01,1.504990000000000032e-07
6.843990325927734375e+00,4.000500000000000167e-01,1.542469999999999915e-07
6.862988233566284180e+00,4.000529999999999919e-01,1.464529999999999946e-07
6.882185935974121094e+00,4.000540000000000207e-01,1.482979999999999956e-07
6.901311397552490234e+00,4.000520000000000187e-01,1.462909999999999962e-07
6.920034885406494141e+00,4.000469999999999859e-01,1.419269999999999976e-07
6.941046237945556641e+00,4.000480000000000147e-01,1.438000000000000039e-07
6.958299398422241211e+00,4.000520000000000187e-01,1.434129999999999886e-07
6.977345943450927734e+00,4.000509999999999899e-01,1.414799999999999937e-07
6.995743513107299805e+00,4.000500000000000167e-01,1.406359999999999896e-07
7.014765739440917969e+00,4.000549999999999939e-01,1.374389999999999908e-07
7.034617900848388672e+00,4.000520000000000187e-01,1.390840000000000032e-07
7.055137872695922852e+00,4.000560000000000227e-01,1.375629999999999990e-07
7.072220325469970703e+00,4.000529999999999919e-01,1.368010000000000085e-07
7.091395378112792969e+00,4.000540000000000207e-01,1.399659999999999975e-07
7.110669851303100586e+00,4.000509999999999899e-01,1.409429999999999936e-07
7.129691362380981445e+00,4.000480000000000147e-01,1.385159999999999944e-07
7.147687435150146484e+00,4.000529999999999919e-01,1.393000000000000099e-07
7.167679071426391602e+00,4.000509999999999899e-01,1.402070000000000060e-07
7.185666561126708984e+00,4.000440000000000107e-01,1.395110000000000109e-07
7.204704761505126953e+00,4.000489999999999879e-01,1.422009999999999907e-07
7.223480463027954102e+00,4.000509999999999899e-01,1.401289999999999970e-07
7.241896390914916992e+00,4.000509999999999899e-01,1.372880000000000048e-07
7.260658979415893555e+00,4.000509999999999899e-01,1.403190000000000007e-07
7.282783508300781250e+00,4.000520000000000187e-01,1.394979999999999962e-07
7.298967599868774414e+00,4.000549999999999939e-01,1.402649999999999924e-07
7.318055868148803711e+00,4.000560000000000227e-01,1.416239999999999981e-07
7.337242841720581055e+00,4.000520000000000187e-01,1.408439999999999872e-07
7.356339693069458008e+00,4.000569999999999959e-01,1.331469999999999944e-07
7.375269412994384766e+00,4.000589999999999979e-01,1.342550000000000067e-07
7.396947860717773438e+00,4.000549999999999939e-01,1.331009999999999952e-07
7.413717508316040039e+00,4.000569999999999959e-01,1.332280000000000069e-07
7.432265520095825195e+00,4.000569999999999959e-01,1.336379999999999953e-07
7.450914382934570312e+00,4.000540000000000207e-01,1.335540000000000060e-07
7.470321178436279297e+00,4.000540000000000207e-01,1.299170000000000112e-07
7.489307641983032227e+00,4.000569999999999959e-01,1.293119999999999869e-07
7.512328624725341797e+00,4.000549999999999939e-01,1.317629999999999868e-07
7.527718305587768555e+00,4.000560000000000227e-01,1.345330000000000043e-07
7.546234846115112305e+00,4.000509999999999899e-01,1.351519999999999915e-07
7.564661264419555664e+00,4.000560000000000227e-01,1.331029999999999975e-07
7.583495378494262695e+00,4.000569999999999959e-01,1.330620000000000039e-07
7.603074312210083008e+00,4.000560000000000227e-01,1.332800000000000129e-07
7.623826265335083008e+00,4.000569999999999959e-01,1.382599999999999953e-07
7.640738010406494141e+00,4.000540000000000207e-01,1.361210000000000051e-07
7.659911870956420898e+00,4.000639999999999752e-01,1.344739999999999904e-07
7.677905082702636719e+00,4.000549999999999939e-01,1.355219999999999876e-07
7.695890188217163086e+00,4.000600000000000267e-01,1.319440000000000068e-07
7.715678453445434570e+00,4.000609999999999999e-01,1.363669999999999928e-07
7.734706401824951172e+00,4.000589999999999979e-01,1.356949999999999985e-07
7.753125905990600586e+00,4.000589999999999979e-01,1.323370000000000024e-07
7.771518468856811523e+00,4.000589999999999979e-01,1.314449999999999968e-07
7.790719032287597656e+00,4.000560000000000227e-01,1.309420000000000088e-07
7.809314966201782227e+00,4.000589999999999979e-01,1.325990000000000083e-07
7.828290700912475586e+00,4.000569999999999959e-01,1.308040000000000111e-07
7.848274230957031250e+00,4.000580000000000247e-01,1.338630000000000122e-07
7.865396499633789062e+00,4.000560000000000227e-01,1.353879999999999945e-07
7.884043216705322266e+00,4.000540000000000207e-01,1.359880000000000131e-07
7.903837442398071289e+00,4.000609999999999999e-01,1.348939999999999902e-07
7.922947645187377930e+00,4.000600000000000267e-01,1.322750000000000115e-07
7.941648483276367188e+00,4.000589999999999979e-01,1.370189999999999910e-07
7.965312719345092773e+00,4.000589999999999979e-01,1.372860000000000026e-07
7.981034040451049805e+00,4.000569999999999959e-01,1.414739999999999869e-07
8.000191926956176758e+00,4.000609999999999999e-01,1.363750000000000019e-07
8.018959999084472656e+00,4.000609999999999999e-01,1.395469999999999988e-07
8.038717746734619141e+00,4.000619999999999732e-01,1.366739999999999968e-07
8.057485580444335938e+00,4.000619999999999732e-01,1.379620000000000015e-07
8.082542657852172852e+00,4.000639999999999752e-01,1.337460000000000119e-07
8.095671892166137695e+00,4.000600000000000267e-01,1.340470000000000091e-07
8.114483118057250977e+00,4.000580000000000247e-01,1.349590000000000109e-07
8.133924245834350586e+00,4.000569999999999959e-01,1.323120000000000005e-07
8.152590990066528320e+00,4.000600000000000267e-01,1.325129999999999902e-07
8.171577930450439453e+00,4.000580000000000247e-01,1.340289999999999887e-07
8.195557594299316406e+00,4.000580000000000247e-01,1.324780000000000035e-07
8.208556175231933594e+00,4.000639999999999752e-01,1.339510000000000061e-07
8.227875471115112305e+00,4.000549999999999939e-01,1.341239999999999905e-07
8.246580123901367188e+00,4.000549999999999939e-01,1.374389999999999908e-07
8.265008926391601562e+00,4.000569999999999959e-01,1.391540000000000032e-07
8.283596754074096680e+00,4.000569999999999959e-01,1.405770000000000021e-07
8.303773641586303711e+00,4.000560000000000227e-01,1.442640000000000006e-07
8.321036100387573242e+00,4.000560000000000227e-01,1.437090000000000066e-07
8.340545892715454102e+00,4.000580000000000247e-01,1.422380000000000062e-07
8.359001398086547852e+00,4.000609999999999999e-01,1.390920000000000123e-07
8.377491235733032227e+00,4.000580000000000247e-01,1.397650000000000078e-07
8.396358489990234375e+00,4.000670000000000059e-01,1.376840000000000039e-07
8.416522026062011719e+00,4.000659999999999772e-01,1.376529999999999952e-07
8.434342384338378906e+00,4.000619999999999732e-01,1.385990000000000091e-07
8.453135013580322266e+00,4.000609999999999999e-01,1.356280000000000019e-07
8.471390485763549805e+00,4.000639999999999752e-01,1.382900000000000028e-07
8.490379333496093750e+00,4.000639999999999752e-01,1.381310000000000078e-07
8.509855985641479492e+00,4.000639999999999752e-01,1.397779999999999960e-07
8.529315233230590820e+00,4.000589999999999979e-01,1.400549999999999925e-07
8.546576023101806641e+00,4.000580000000000247e-01,1.378920000000000015e-07
8.565700769424438477e+00,4.000630000000000019e-01,1.409750000000000034e-07
8.584879636764526367e+00,4.000589999999999979e-01,1.422719999999999918e-07
8.603575229644775391e+00,4.000589999999999979e-01,1.453480000000000122e-07
8.622486591339111328e+00,4.000609999999999999e-01,1.457130000000000025e-07
8.642140150070190430e+00,4.000650000000000039e-01,1.434599999999999889e-07
8.661132097244262695e+00,4.000650000000000039e-01,1.432210000000000091e-07
8.679121732711791992e+00,4.000619999999999732e-01,1.414529999999999895e-07
8.698108196258544922e+00,4.000589999999999979e-01,1.374760000000000063e-07
8.717655658721923828e+00,4.000650000000000039e-01,1.378429999999999989e-07
8.736459255218505859e+00,4.000639999999999752e-01,1.360349999999999869e-07
8.755983591079711914e+00,4.000679999999999792e-01,1.345800000000000047e-07
8.774071216583251953e+00,4.000670000000000059e-01,1.392970000000000065e-07
8.793245315551757812e+00,4.000679999999999792e-01,1.378419999999999978e-07
8.811261177062988281e+00,4.000650000000000039e-01,1.448599999999999882e-07
8.830800294876098633e+00,4.000589999999999979e-01,1.408309999999999989e-07
8.849607467651367188e+00,4.000619999999999732e-01,1.383779999999999967e-07
8.869736909866333008e+00,4.000560000000000227e-01,1.388030000000000022e-07
8.887052536010742188e+00,4.000619999999999732e-01,1.374849999999999900e-07
8.905843496322631836e+00,4.000619999999999732e-01,1.399809999999999880e-07
8.923874378204345703e+00,4.000580000000000247e-01,1.439630000000000034e-07
8.943104028701782227e+00,4.000589999999999979e-01,1.442579999999999938e-07
8.962086915969848633e+00,4.000619999999999732e-01,1.466579999999999888e-07
8.981290817260742188e+00,4.000650000000000039e-01,1.489860000000000081e-07
8.999516725540161133e+00,4.000639999999999752e-01,1.451909999999999930e-07
9.018405437469482422e+00,4.000670000000000059e-01,1.423570000000000087e-07
9.037302494049072266e+00,4.000639999999999752e-01,1.396270000000000101e-07
9.056066036224365234e+00,4.000619999999999732e-01,1.391489999999999975e-07
9.074905157089233398e+00,4.000609999999999999e-01,1.397579999999999998e-07
9.094356298446655273e+00,4.000630000000000019e-01,1.354319999999999914e-07
9.111374139785766602e+00,4.000659999999999772e-01,1.354529999999999887e-07
9.130518436431884766e+00,4.000630000000000019e-01,1.362570000000000004e-07
9.148699045181274414e+00,4.000619999999999732e-01,1.366400000000000112e-07
9.167666912078857422e+00,4.000580000000000247e-01,1.378920000000000015e-07
9.186834573745727539e+00,4.000600000000000267e-01,1.397210000000000108e-07
9.206192255020141602e+00,4.000609999999999999e-01,1.412969999999999979e-07
9.224488735198974609e+00,4.000540000000000207e-01,1.413560000000000119e-07
9.243020057678222656e+00,4.000549999999999939e-01,1.389660000000000017e-07
9.262050151824951172e+00,4.000560000000000227e-01,1.418240000000000132e-07
9.281463146209716797e+00,4.000600000000000267e-01,1.400920000000000080e-07
9.300521373748779297e+00,4.000600000000000267e-01,1.415059999999999967e-07
9.322235107421875000e+00,4.000619999999999732e-01,1.416249999999999993e-07
9.338930845260620117e+00,4.000639999999999752e-01,1.394019999999999932e-07
9.357870578765869141e+00,4.000639999999999752e-01,1.404319999999999965e-07
9.376313447952270508e+00,4.000589999999999979e-01,1.345350000000000066e-07
9.395665884017944336e+00,4.000549999999999939e-01,1.343799999999999897e-07
9.414613246917724609e+00,4.000549999999999939e-01,1.345689999999999922e-07
9.436471223831176758e+00,4.000600000000000267e-01,1.321899999999999945e-07
9.452861785888671875e+00,4.000580000000000247e-01,1.306969999999999957e-07
9.471806526184082031e+00,4.000549999999999939e-01,1.295190000000000099e-07
9.490099430084228516e+00,4.000619999999999732e-01,1.317229999999999944e-07
9.509545564651489258e+00,4.000529999999999919e-01,1.336639999999999983e-07
9.529235839843750000e+00,4.000569999999999959e-01,1.362410000000000088e-07
9.550426006317138672e+00,4.000540000000000207e-01,1.368759999999999877e-07
9.566143512725830078e+00,4.000529999999999919e-01,1.406179999999999956e-07
9.586000204086303711e+00,4.000560000000000227e-01,1.393979999999999887e-07
9.604564666748046875e+00,4.000569999999999959e-01,1.381409999999999927e-07
9.623118877410888672e+00,4.000560000000000227e-01,1.348959999999999924e-07
9.643755912780761719e+00,4.000589999999999979e-01,1.360219999999999987e-07
9.665743350982666016e+00,4.000580000000000247e-01,1.344299999999999934e-07
9.680732011795043945e+00,4.000619999999999732e-01,1.339429999999999971e-07
9.699722290039062500e+00,4.000589999999999979e-01,1.364189999999999989e-07
9.718712568283081055e+00,4.000600000000000267e-01,1.336520000000000112e-07
9.737369060516357422e+00,4.000529999999999919e-01,1.321500000000000021e-07
9.756485462188720703e+00,4.000560000000000227e-01,1.336760000000000119e-07
9.777957916259765625e+00,4.000560000000000227e-01,1.317179999999999887e-07
9.793767213821411133e+00,4.000569999999999959e-01,1.309370000000000031e-07
9.812157154083251953e+00,4.000609999999999999e-01,1.318970000000000064e-07
9.831407308578491211e+00,4.000520000000000187e-01,1.309729999999999910e-07
9.850439310073852539e+00,4.000549999999999939e-01,1.314899999999999949e-07
9.869530200958251953e+00,4.000520000000000187e-01,1.317179999999999887e-07
9.889174699783325195e+00,4.000580000000000247e-01,1.321609999999999881e-07
9.907030344009399414e+00,4.000560000000000227e-01,1.359059999999999995e-07
9.925992965698242188e+00,4.000500000000000167e-01,1.373189999999999871e-07
9.945027589797973633e+00,4.000509999999999899e-01,1.318050000000000080e-07
9.963624715805053711e+00,4.000500000000000167e-01,1.330999999999999941e-07
9.982791662216186523e+00,4.000520000000000187e-01,1.357789999999999878e-07
1.000447273254394531e+01,4.000509999999999899e-01,1.350210000000000018e-07
1.002033710479736328e+01,4.000549999999999939e-01,1.328350000000000112e-07
1.004018449783325195e+01,4.000540000000000207e-01,1.305739999999999885e-07
1.006146001815795898e+01,4.000540000000000207e-01,1.329119999999999927e-07
1.007967138290405273e+01,4.000529999999999919e-01,1.339129999999999895e-07
1.009948563575744629e+01,4.000529999999999919e-01,1.348459999999999887e-07
1.012226176261901855e+01,4.000540000000000207e-01,1.306100000000000029e-07
1.013754725456237793e+01,4.000540000000000207e-01,1.320550000000000003e-07
1.015653657913208008e+01,4.000600000000000267e-01,1.292029999999999956e-07
1.017652487754821777e+01,4.000529999999999919e-01,1.322430000000000017e-07
1.019452881813049316e+01,4.000540000000000207e-01,1.310659999999999906e-07
1.021350026130676270e+01,4.000580000000000247e-01,1.307899999999999952e-07
1.023355507850646973e+01,4.000549999999999939e-01,1.302259999999999910e-07
1.025050139427185059e+01,4.000549999999999939e-01,1.317520000000000008e-07
1.026998567581176758e+01,4.000520000000000187e-01,1.325530000000000091e-07
1.028909850120544434e+01,4.000540000000000207e-01,1.326969999999999871e-07
1.030747675895690918e+01,4.000500000000000167e-01,1.345259999999999964e-07
1.032685542106628418e+01,4.000540000000000207e-01,1.341160000000000079e-07
1.034928274154663086e+01,4.000460000000000127e-01,1.480950000000000036e-07
1.036551690101623535e+01,4.000520000000000187e-01,1.390099999999999987e-07
1.038373017311096191e+01,4.000520000000000187e-01,1.369539999999999967e-07
1.040331935882568359e+01,4.000529999999999919e-01,1.347979999999999872e-07
1.042289590835571289e+01,4.000520000000000187e-01,1.343149999999999954e-07
1.044305300712585449e+01,4.000500000000000167e-01,1.392700000000000023e-07
1.046513915061950684e+01,4.000580000000000247e-01,1.369299999999999960e-07
1.047940874099731445e+01,4.000529999999999919e-01,1.420179999999999949e-07
1.049836397171020508e+01,4.000549999999999939e-01,1.335370000000000131e-07
1.051773023605346680e+01,4.000600000000000267e-01,1.337860000000000043e-07
1.053685426712036133e+01,4.000609999999999999e-01,1.352429999999999889e-07
1.055609941482543945e+01,4.000520000000000187e-01,1.327679999999999882e-07
1.057985234260559082e+01,4.000540000000000207e-01,1.313729999999999946e-07
1.059385371208190918e+01,4.000509999999999899e-01,1.278649999999999872e-07
