# Tue Sep  5 15:28:33 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.875205993652343750e-02,4.000340000000000007e-01,3.034829999999999952e-10
2.159953117370605469e-01,-9.775159999999999766e-06,-5.266429999999999773e-10
3.557503223419189453e-01,4.000440000000000107e-01,5.310769999999999643e-10
4.962697029113769531e-01,9.999349999999999905e-02,-5.253080000000000021e-10
6.516072750091552734e-01,4.000360000000000027e-01,1.249649999999999919e-09
8.078274726867675781e-01,1.999599999999999989e-01,9.413839999999999413e-10
9.617414474487304688e-01,4.000279999999999947e-01,4.384519999999999868e-10
1.104077100753784180e+00,2.999789999999999957e-01,5.895019999999999977e-10
1.245527982711791992e+00,4.000079999999999747e-01,1.265410000000000079e-09
1.403448581695556641e+00,4.000210000000000155e-01,8.009789999999999489e-10
1.547426223754882812e+00,4.000119999999999787e-01,1.493369999999999983e-09
1.687505006790161133e+00,5.000149999999999872e-01,2.213839999999999874e-09
1.830484390258789062e+00,4.000210000000000155e-01,1.380300000000000083e-09
1.973628282546997070e+00,6.000680000000000458e-01,2.380550000000000015e-09
2.118234157562255859e+00,4.000310000000000255e-01,1.900200000000000001e-11
2.256952285766601562e+00,7.000809999999999533e-01,2.915039999999999893e-09
2.399636745452880859e+00,4.000290000000000235e-01,1.169559999999999940e-10
2.539794683456420898e+00,8.000829999999999886e-01,5.134629999999999670e-09
2.683259248733520508e+00,4.000199999999999867e-01,7.815720000000000386e-10
2.823625564575195312e+00,9.000399999999999512e-01,9.491670000000000580e-09
2.964637517929077148e+00,4.000079999999999747e-01,1.222060000000000017e-09
3.106643199920654297e+00,1.000059999999999949e+00,1.354780000000000072e-08
3.244747638702392578e+00,4.000099999999999767e-01,1.332590000000000048e-09
3.386138200759887695e+00,1.100039999999999907e+00,1.639700000000000118e-08
3.527843713760375977e+00,4.000159999999999827e-01,1.403209999999999955e-09
3.669409275054931641e+00,1.200080000000000036e+00,2.075259999999999883e-08
3.812878608703613281e+00,4.000349999999999739e-01,5.698080000000000035e-10
3.956262111663818359e+00,1.300079999999999902e+00,2.564700000000000129e-08
4.096972703933715820e+00,4.000420000000000087e-01,1.724599999999999918e-10
4.235697269439697266e+00,1.400079999999999991e+00,3.298639999999999685e-08
4.379669666290283203e+00,4.000270000000000215e-01,2.558950000000000247e-10
4.521411895751953125e+00,1.500010000000000066e+00,4.351060000000000317e-08
4.664364814758300781e+00,4.000090000000000034e-01,1.208219999999999991e-09
4.805052757263183594e+00,1.600009999999999932e+00,5.476450000000000046e-08
4.946733474731445312e+00,4.000179999999999847e-01,1.404330000000000051e-09
5.088126659393310547e+00,1.700010000000000021e+00,6.643149999999999502e-08
5.230232238769531250e+00,4.000279999999999947e-01,1.126800000000000079e-09
5.387823343276977539e+00,1.800010000000000110e+00,7.811340000000000118e-08
5.530276536941528320e+00,4.000310000000000255e-01,6.993060000000000044e-10
5.673196315765380859e+00,1.899999999999999911e+00,9.299629999999999742e-08
5.816113233566284180e+00,4.000349999999999739e-01,-1.715659999999999998e-10
5.973021984100341797e+00,1.999970000000000026e+00,1.076970000000000015e-07
6.132951736450195312e+00,4.000079999999999747e-01,1.164779999999999983e-09
6.339814662933349609e+00,2.100049999999999972e+00,1.227809999999999928e-07
6.496722936630249023e+00,4.000230000000000175e-01,4.706740000000000230e-10
6.702625989913940430e+00,2.199939999999999785e+00,1.341499999999999936e-07
6.861515522003173828e+00,4.000409999999999799e-01,-2.021790000000000108e-10
7.068395614624023438e+00,2.300199999999999800e+00,1.591499999999999924e-07
7.226304531097412109e+00,4.000210000000000155e-01,-2.380610000000000052e-11
7.433187007904052734e+00,2.399820000000000064e+00,1.835219999999999939e-07
7.592113018035888672e+00,4.000059999999999727e-01,7.716059999999999512e-10
7.798994302749633789e+00,2.500010000000000066e+00,1.956530000000000116e-07
7.957906484603881836e+00,4.000310000000000255e-01,-8.600950000000000424e-11
8.162756919860839844e+00,2.599979999999999958e+00,2.296949999999999931e-07
8.320666790008544922e+00,4.000389999999999779e-01,4.168270000000000227e-10
8.527548551559448242e+00,2.700260000000000105e+00,2.332040000000000016e-07
8.683439493179321289e+00,4.000330000000000275e-01,7.319449999999999472e-11
8.889125347137451172e+00,2.800240000000000062e+00,2.526420000000000199e-07
9.047052860260009766e+00,4.000219999999999887e-01,3.897190000000000167e-10
9.251918077468872070e+00,2.900059999999999860e+00,4.182479999999999743e-07
9.408825635910034180e+00,4.000059999999999727e-01,1.017890000000000090e-09
9.615771770477294922e+00,3.000140000000000029e+00,4.553529999999999879e-07
9.776682853698730469e+00,4.000319999999999987e-01,9.754419999999999078e-10
9.982380390167236328e+00,3.100249999999999950e+00,3.508479999999999928e-07
1.014326500892639160e+01,4.000349999999999739e-01,-2.237080000000000044e-10
1.034465074539184570e+01,3.200610000000000177e+00,5.631919999999999519e-07
1.049904465675354004e+01,4.000440000000000107e-01,-1.889110000000000056e-10
1.070194792747497559e+01,3.300460000000000171e+00,6.215740000000000309e-07
1.085975575447082520e+01,4.000500000000000167e-01,-7.160429999999999643e-10
1.106316065788269043e+01,3.400770000000000071e+00,5.839859999999999725e-07
1.121947717666625977e+01,4.000449999999999839e-01,-6.644730000000000586e-11
1.142346215248107910e+01,3.500700000000000145e+00,7.873870000000000348e-07
1.158012342453002930e+01,4.000380000000000047e-01,-6.489630000000000264e-10
1.178425741195678711e+01,3.600919999999999899e+00,7.908320000000000501e-07
1.194044542312622070e+01,4.000349999999999739e-01,-6.668089999999999873e-10
1.214299607276916504e+01,3.700730000000000075e+00,9.748580000000000860e-07
1.229798030853271484e+01,4.000389999999999779e-01,-3.257869999999999938e-10
1.250597214698791504e+01,3.800489999999999924e+00,1.159839999999999935e-06
1.266270852088928223e+01,4.000290000000000235e-01,-5.940439999999999806e-10
1.286690092086791992e+01,3.900669999999999860e+00,1.373990000000000037e-06
1.302316474914550781e+01,4.000310000000000255e-01,-6.972069999999999892e-10
1.322648262977600098e+01,4.000549999999999606e+00,1.801080000000000084e-06
1.338558721542358398e+01,4.000150000000000095e-01,1.901339999999999971e-09
1.358848977088928223e+01,4.100850000000000328e+00,2.176919999999999988e-06
1.374436354637145996e+01,4.000190000000000135e-01,-8.606909999999999724e-12
1.394843506813049316e+01,4.200610000000000177e+00,4.077400000000000128e-06
1.410291695594787598e+01,4.000210000000000155e-01,4.136980000000000328e-09
1.430565619468688965e+01,4.300950000000000273e+00,6.857990000000000386e-06
1.446129798889160156e+01,4.000349999999999739e-01,2.402220000000000003e-09
1.466373991966247559e+01,4.400800000000000267e+00,1.084830000000000081e-05
1.483629941940307617e+01,4.000290000000000235e-01,8.579500000000000824e-09
1.504192805290222168e+01,4.500670000000000393e+00,1.696790000000000063e-05
1.521244049072265625e+01,4.000119999999999787e-01,1.900039999999999986e-08
1.543066143989562988e+01,4.600900000000000212e+00,2.098489999999999961e-05
1.560375404357910156e+01,4.000159999999999827e-01,3.164149999999999915e-08
1.580994105339050293e+01,4.700770000000000337e+00,3.259790000000000176e-05
1.597698998451232910e+01,4.000290000000000235e-01,2.826860000000000142e-08
1.618028402328491211e+01,4.800919999999999632e+00,3.411439999999999986e-05
